,broker,count,bamount,bcount,samount,scount,top3
686,国泰君安证券股份有限公司太原建设南路营业部,3,816.01,1,842.06,2,"爱乐达,兴民智通,恒银金融"
687,中信证券股份有限公司绍兴越王城证券营业部,2,42.62,1,758.74,1,"光威复材,洁美科技"
688,招商证券股份有限公司上海世纪大道证券营业部,13,2519.88,7,3467.41,6,"名雕股份,畅联股份,美利云,"
689,东海证券股份有限公司洛阳周山路证券营业部,8,2086.5,3,3394.18,5,"意华股份,万马科技,雪人股份,"
690,东莞证券股份有限公司厦门分公司,3,17.83,1,1745.48,2,"北纬科技,元隆雅图,光威复材"
691,申万宏源西部证券有限公司南宁英华路证券营业部,6,4816.07,3,5693.26,3,"安凯客车,中科信息,盛弘股份"
692,中国银河证券股份有限公司武汉澳门路证券营业部,1,0.0,0,2.06,1,光威复材
693,爱建证券有限责任公司上海零陵路证券营业部,3,465.48,3,0.0,0,"量子高科,东珠景观,畅联股份"
694,国信证券股份有限公司西安友谊东路证券营业部,4,0.0,0,1511.54,4,"晨曦航空,微光股份,东珠景观"
695,招商证券股份有限公司北京北三环路证券营业部,3,0.0,0,475.75,3,"东湖高新,祥和实业"
696,中国中投证券有限责任公司上海虹口区横浜路证券营业部,1,0.0,0,3.49,1,东珠景观
697,华泰证券股份有限公司北京西三环北路证券营业部,9,11518.8,4,12875.39,5,"中国中冶,丰元股份,世名科技,"
698,华泰证券股份有限公司上海国宾路证券营业部,10,1917.17,5,1586.29,5,"三超新材,广东骏亚,华控赛格,"
699,方正证券股份有限公司南京珠江路证券营业部,1,0.0,0,2.3,1,祥和实业
700,华福证券有限责任公司厦门湖滨南路证券营业部,15,17997.64,8,8133.84,7,"京威股份,梦舟股份,安凯客车,"
701,中国中投证券有限责任公司深圳爱国路证券营业部,4,9499.33,2,3704.1,2,"中国中冶,华星创业,远望谷,"
702,东兴证券股份有限公司福州五一北路证券营业部,12,4295.67,8,2224.24,4,"中大力德,瀛通通讯,供销大集,"
703,上海证券有限责任公司堡镇证券营业部,1,394.88,1,0.0,0,中广天择
704,国金证券股份有限公司沈阳北陵大街证券营业部,1,0.0,0,14219.8,1,中国中冶
705,西部证券股份有限公司宝鸡公园路证券营业部,1,0.0,0,2872.29,1,中国中冶
706,国信证券股份有限公司深圳福中一路证券营业部,5,0.34,1,2715.78,4,"华通热力,辰欣药业,量子高科,"
707,申万宏源西部证券有限公司武汉武大园一路证券营业部,10,19202.77,7,7315.07,3,"皇马科技,古井贡酒,氯碱化工,"
708,中信建投证券股份有限公司青岛南京路证券营业部,4,4610.79,3,1358.45,1,"皇马科技,华脉科技"
709,中信证券股份有限公司杭州凤起路证券营业部,1,26.38,1,0.0,0,天安新材
710,方正证券股份有限公司长沙五一东路证券营业部,1,0.0,0,1.39,1,天安新材
711,申万宏源西部证券有限公司昌吉延安路证券营业部,1,0.0,0,1.39,1,天安新材
712,国泰君安证券股份有限公司杭州五星路证券营业部,1,0.0,0,1961.93,1,中国出版
713,国信证券股份有限公司,6,5559.19,4,716.07,2,"万东医疗,海南橡胶,浦发银行,"
714,华泰证券股份有限公司南京中山北路第二证券营业部,4,726.65,1,748.96,3,"久吾高科,华录百纳,威星智能,"
715,招商证券股份有限公司,3,1829.99,3,0.0,0,"全柴动力,天坛生物,东方金钰"
716,华泰证券股份有限公司,9,6327.17,9,0.0,0,"江河集团,浦发银行,东方金钰,"
717,光大证券股份有限公司,4,1510.08,4,0.0,0,"浦发银行,海南橡胶,全柴动力,"
718,国泰君安证券股份有限公司,4,19018.77,4,0.0,0,"大名城,浦发银行"
719,中国银河证券股份有限公司,5,755.23,5,0.0,0,"大名城,天坛生物,全柴动力"
720,中泰证券股份有限公司,3,1170.92,3,0.0,0,"大名城,全柴动力"
721,信达证券股份有限公司,1,108.57,1,0.0,0,大名城
722,国盛证券有限责任公司,1,55.11,1,0.0,0,大名城
723,中泰证券股份有限公司上海赤峰路证券营业部,15,25994.35,7,38125.8,8,"名雕股份,蓝光发展,盐津铺子"
724,中信证券股份有限公司福建分公司,20,26476.82,12,16741.52,8,"名雕股份,盐津铺子,乐心医疗"
725,华泰证券股份有限公司佛山灯湖东路证券营业部,5,7211.79,3,2746.56,2,"东南网架,川恒股份,通富微电,"
726,平安证券股份有限公司北京东花市证券营业部,30,10716.93,13,7168.46,17,"秦港股份,兴化股份,开立医疗,"
727,中国银河证券股份有限公司广州环市东路证券营业部,2,247.55,1,474.34,1,"纳尔股份,西部牧业"
728,华泰证券股份有限公司太原体育路证券营业部,2,1420.54,2,0.0,0,"东南网架,东方市场"
729,中泰证券股份有限公司武汉宝丰路证券营业部,5,6842.75,4,2120.15,1,"奥瑞金,和佳股份,西部牧业,"
730,东兴证券股份有限公司武汉台北一路证券营业部,4,332.93,1,2565.15,3,"美格智能,元成股份,纳尔股份"
731,中原证券股份有限公司郑州商务外环路证券营业部,1,0.0,0,297.29,1,永和智控
732,广发证券股份有限公司重庆凤天大道证券营业部,1,0.0,0,252.6,1,永和智控
733,东兴证券股份有限公司泉州田安路证券营业部,15,17940.12,7,15599.44,8,"名雕股份,盐津铺子,朗科智能"
734,方正证券股份有限公司绍兴胜利东路证券营业部,6,902.66,2,13038.26,4,"中通国脉,天宇股份,横店东磁,"
735,申万宏源证券有限公司南京山西路证券营业部,1,0.0,0,223.95,1,永和智控
736,东兴证券股份有限公司泉州温陵北路证券营业部,22,21850.45,11,17071.7,11,"中科电气,富瀚微,万东医疗,"
737,信达证券股份有限公司杭州丽水路证券营业部,9,161.99,6,1719.59,3,"赛隆药业,意华股份,哈三联,"
738,国盛证券有限责任公司烟台只楚路证券营业部,1,735.88,1,0.0,0,美格智能
739,安信证券股份有限公司上海樱花路证券营业部,6,1297.33,5,1738.18,1,"S佳通,拉夏贝尔,建研院,"
740,中信证券股份有限公司深圳总部证券营业部,5,5475.78,3,1325.03,2,"杉杉股份,美格智能,美尚生态,"
741,浙商证券股份有限公司丽水分公司,1,426.8,1,0.0,0,智能自控
742,中国中投证券有限责任公司深圳宝安兴华路证券营业部,15,6359.76,6,17216.75,9,"天山生物,特力A,氯碱化工,"
743,长江证券股份有限公司武汉友谊大道证券营业部,2,0.0,0,2.76,2,"阿石创,意华股份"
744,东方证券股份有限公司抚顺裕民路证券营业部,2,0.0,0,3483.19,2,"士兰微,意华股份"
745,平安证券股份有限公司四川分公司,2,667.59,2,0.0,0,"京能置业,智能自控"
746,广发证券股份有限公司惠州下埔路证券营业部,1,0.0,0,1.49,1,意华股份
747,长江证券股份有限公司成都天府大道证券营业部,5,717.22,3,680.47,2,"智能自控,纵横通信,英派斯,"
748,华鑫证券有限责任公司上海莘庄证券营业部,4,0.18,1,454.27,3,"智能自控,威唐工业,金域医学"
749,申万宏源证券有限公司上海长宁区淞虹路证券营业部,3,6476.79,1,38.77,2,"长信科技,天目湖,*ST中安"
750,国元证券股份有限公司上海中山北路证券营业部,1,2786.42,1,0.0,0,长信科技
751,中国中投证券有限责任公司珠海水湾路证券营业部,1,0.0,0,5114.51,1,长信科技
752,申万宏源证券有限公司安徽分公司,1,0.0,0,5020.36,1,长信科技
753,平安证券股份有限公司福建分公司,5,3692.4,2,2410.87,3,"银禧科技,先导智能,雪人股份,"
754,海通证券股份有限公司北京中关村南大街证券营业部,23,23056.25,15,86667.81,8,"奥马电器,华天科技,古井贡酒,"
755,招商证券股份有限公司珠海人民西路证券营业部,1,1799.63,1,0.0,0,银禧科技
756,中国银河证券股份有限公司广州中山二路证券营业部,1,0.0,0,1923.62,1,银禧科技
757,国海证券股份有限公司太原体育路证券营业部,3,2793.5,2,1186.12,1,"世名科技,元隆雅图"
758,湘财证券股份有限公司广州大道北证券营业部,1,0.0,0,653.23,1,银禧科技
759,中国银河证券股份有限公司广州阅江中路证券营业部,5,4850.72,4,1022.87,1,"润欣科技,酒鬼酒,龙力生物"
760,万和证券股份有限公司湖州劳动路证券营业部,1,0.0,0,601.9,1,银禧科技
761,万联证券股份有限公司荆门长宁大道证券营业部,2,4092.11,2,0.0,0,"汇纳科技,中科创达"
762,华泰证券股份有限公司昆山黑龙江北路证券营业部,3,0.0,0,1700.87,3,"扬子新材,世名科技,万马科技"
763,广发证券股份有限公司江门万达广场证券营业部,7,10964.15,5,9558.1,2,"云铝股份,爱乐达,埃斯顿,"
764,信达证券股份有限公司上海黄埔区九江路证券营业部,13,15703.03,9,7753.93,4,"贝瑞基因,云意电气,鱼跃医疗,"
765,华林证券股份有限公司北京北三环东路证券营业部,2,918.99,2,0.0,0,"天宇股份,汇纳科技"
766,东方证券股份有限公司成都建设路证券营业部,2,2111.07,1,342.45,1,"众泰汽车,世名科技"
767,上海证券有限责任公司九亭证券营业部,2,0.0,0,1540.53,2,"润欣科技,中颖电子"
768,国元证券股份有限公司重庆观音桥步行街证券营业部,10,6377.42,5,5310.6,5,"金科股份,华大基因,朗新科技,"
769,国泰君安证券股份有限公司深圳香蜜湖路证券营业部,3,0.0,0,1089.11,3,"中大力德,建科院,世名科技"
770,广发证券股份有限公司台州市府大道证券营业部,1,0.0,0,448.95,1,润欣科技
771,国信证券股份有限公司内蒙古分公司,1,0.0,0,232.06,1,朗科智能
772,恒泰证券股份有限公司北京南湖南路证券营业部,2,876.16,2,0.0,0,"科林电气,汇纳科技"
773,广发证券股份有限公司重庆科园一路证券营业部,1,0.0,0,188.39,1,朗科智能
774,渤海证券股份有限公司苏州景德路证券营业部,4,1042.02,1,1445.27,3,"湘潭电化,汇纳科技,阿石创"
775,中信证券股份有限公司北京安外大街证券营业部,9,288.77,1,11912.81,8,"翔鹭钨业,二六三,汇纳科技,"
776,浙商证券股份有限公司南宁金湖路证券营业部,1,0.0,0,418.49,1,汇纳科技
777,宏信证券有限责任公司成都一环路西二段证券营业部,1,0.0,0,174.73,1,朗科智能
778,华创证券有限责任公司清镇云岭西路证券营业部,1,0.0,0,363.79,1,汇纳科技
779,广发证券股份有限公司北京阜成门南大街证券营业部,4,1880.39,1,179.18,3,"雄韬股份,朗科智能,电工合金,"
780,国都证券股份有限公司北京鲁谷路证券营业部,2,0.0,0,348.03,2,"汇纳科技,意华股份"
781,中国银河证券股份有限公司天津长江道证券营业部,7,2517.01,4,2746.32,3,"达安股份,中广天择,科大国创,"
782,华鑫证券有限责任公司即墨鹤山路证券营业部,16,7913.35,9,7234.5,7,"金域医学,南风化工,新劲刚,"
783,网信证券有限责任公司沈阳兴华南街证券营业部,3,587.33,1,948.53,2,"美格智能,英派斯,达安股份"
784,国金证券股份有限公司杭州钱江路证券营业部,2,0.0,0,1656.12,2,"达安股份,圣达生物"
785,中泰证券股份有限公司江阴中山北路证券营业部,2,0.0,0,959.82,2,达安股份
786,光大证券股份有限公司象山县象山港路证券营业部,2,768.17,1,395.76,1,达安股份
787,江海证券有限公司上海万航渡路证券营业部,9,2774.02,4,2877.47,5,"元成股份,必创科技,广和通,"
788,广州证券股份有限公司宁波江东北路证券营业部,6,4475.83,4,2722.46,2,"钧达股份,建科院,杭州园林,"
789,光大证券股份有限公司东莞石龙证券营业部,2,959.36,2,0.0,0,"创业黑马,必创科技"
790,华西证券股份有限公司成都西玉龙街证券营业部,2,227.58,1,1206.24,1,"科新机电,科蓝软件"
791,国海证券股份有限公司南宁东葛路证券营业部,10,2181.43,3,5176.71,7,"乐心医疗,易明医药,新华都,"
792,华西证券股份有限公司遂宁遂州南路证券营业部,4,0.0,0,2671.75,4,"同兴达,中大力德,中广天择,"
793,华泰证券股份有限公司深圳竹子林四路证券营业部,6,2571.19,4,1544.65,2,"同兴达,恒信东方,晨曦航空,"
794,中信证券股份有限公司台州府中路证券营业部,2,777.03,1,523.37,1,"祥和实业,必创科技"
795,国信证券股份有限公司南昌八一大道证券营业部,12,11751.42,8,7130.1,4,"横店东磁,中科信息,恒信东方,"
796,方正证券股份有限公司深圳怡景路证券营业部,2,1694.86,1,2157.68,1,盛弘股份
797,财富证券有限责任公司长兴道园路证券营业部,10,3568.61,5,4153.9,5,"美格智能,盈方微,盛弘股份,"
798,方正证券股份有限公司玉环长治路证券营业部,1,0.55,1,0.0,0,电工合金
799,安信证券股份有限公司上海杨高南路证券营业部,4,0.2,1,7303.36,3,"江特电机,盐湖股份,乐心医疗,"
800,华安证券股份有限公司芜湖北京中路证券营业部,4,3152.5,3,1124.91,1,"中科信息,达安股份,创业黑马"
801,安信证券股份有限公司广州新港西路证券营业部,3,523.2,1,1.86,2,"国盛金控,广东骏亚,电工合金"
802,安信证券股份有限公司茂名信宜证券营业部,1,0.0,0,0.55,1,电工合金
803,渤海证券股份有限公司天津友谊路证券营业部,2,1190.44,1,0.55,1,"天音控股,电工合金"
804,长江证券股份有限公司沈阳三好街证券营业部,4,593.79,1,558.76,3,"爱乐达,川恒股份,岱勒新材,"
805,方正证券股份有限公司扬州新城河路证券营业部,3,0.0,0,437.17,3,"煌上煌,天宇股份,电工合金"
806,海通证券股份有限公司商丘民主路证券营业部,1,11.36,1,0.0,0,祥和实业
807,财通证券股份有限公司杭州秋涛路证券营业部,1,0.0,0,2.53,1,祥和实业
808,中信证券（山东）有限责任公司淄博柳泉路证券营业部,7,2166.61,3,1990.43,4,"川恒股份,中捷资源,溢多利,"
809,国金证券股份有限公司成都武成大街证券营业部,4,0.0,0,3688.77,4,"南风化工,万集科技,大博医疗,"
810,华龙证券股份有限公司白银四龙路证券营业部,1,0.0,0,1.26,1,祥和实业
811,中信证券股份有限公司杭州玉皇山南基金小镇证券营业部,5,6407.48,2,5494.54,3,"精工钢构,光威复材,广宇集团,"
812,南京证券股份有限公司广州体育西路证券营业部,1,1882.6,1,0.0,0,亿利洁能
813,信达证券股份有限公司客户资产管理部,3,0.0,0,5042.93,3,"万东医疗,精工钢构"
814,中银国际证券有限责任公司沈阳和平南大街证券营业部,2,1212.19,1,476.55,1,"亿利洁能,ST慧球"
815,中原证券股份有限公司洛阳分公司,5,891.0,1,4000.55,4,"美格智能,英科医疗,精工钢构"
816,国泰君安证券股份有限公司深圳福华三路证券营业部,5,4623.53,3,1585.3,2,"云铝股份,亿利洁能,海普瑞,"
817,中国民族证券有限责任公司上海羽山路证券营业部,1,0.0,0,30248.0,1,亿利洁能
818,光大证券股份有限公司宁波中山西路证券营业部,11,11796.59,8,3599.0,3,"恒信东方,中国出版,皇马科技,"
819,广发证券股份有限公司绍兴云东路证券营业部,1,0.0,0,1168.73,1,精工钢构
820,五矿证券有限公司北京广安门外大街证券营业部,3,0.0,0,2043.77,3,"韦尔股份,龙力生物,万东医疗"
821,中信证券股份有限公司湖南分公司,4,1099.92,1,1903.79,3,"紫光国芯,原尚股份,亿利洁能"
