,broker,count,bamount,bcount,samount,scount,top3
0,中国中投证券有限责任公司深圳深南大道证券营业部,2,190.36,2,0.0,0,"凯撒旅游,拉夏贝尔"
1,招商证券股份有限公司北京建国路证券营业部,5,2209.41,2,2564.68,3,"创业黑马,紫光国芯,天玑科技,"
2,平安证券股份有限公司芜湖江北证券营业部,3,595.06,2,1.61,1,"赛隆药业,电工合金,拉夏贝尔"
3,上海证券有限责任公司南桥证券营业部,1,0.0,0,1.61,1,拉夏贝尔
4,中国中投证券有限责任公司深圳坪山和平路证券营业部,2,1541.36,1,2060.44,1,韦尔股份
5,财富证券有限责任公司温州车站大道证券营业部,3,1374.48,1,480.87,2,"韩建河山,建研院,台华新材"
6,中泰证券股份有限公司绍兴环城北路证券营业部,3,241.33,2,343.68,1,"蓝黛传动,傲农生物,英飞特"
7,财富证券有限责任公司天津烟台道证券营业部,1,1196.79,1,0.0,0,京能置业
8,中信证券股份有限公司上海溧阳路证券营业部,9,18533.91,5,4207.89,4,"士兰微,启迪设计,海马汽车,"
9,爱建证券有限责任公司重庆火炬大道证券营业部,3,542.62,2,569.8,1,"天宇股份,傲农生物"
10,中信建投证券股份有限公司广州市黄埔东路证券营业部,1,1055.34,1,0.0,0,京能置业
11,华福证券有限责任公司厦门分公司,1,624.35,1,0.0,0,韩建河山
12,海通证券股份有限公司齐齐哈尔和平路证券营业部,1,3.34,1,0.0,0,傲农生物
13,渤海证券股份有限公司天津开发区第二大街证券营业部,1,469.18,1,0.0,0,京能置业
14,中信建投证券股份有限公司厦门观日路证券营业部,1,0.0,0,151.71,1,韦尔股份
15,招商证券股份有限公司厦门湖滨东路证券营业部,1,535.0,1,0.0,0,韩建河山
16,平安证券股份有限公司四川分公司,1,394.15,1,0.0,0,京能置业
17,华泰证券股份有限公司梧州西堤三路证券营业部,2,0.0,0,53.49,2,"辰欣药业,韦尔股份"
18,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,24,3462.37,8,5996.91,16,"赛隆药业,创业黑马,韩建河山,"
19,广发证券股份有限公司汕头梅溪东路证券营业部,1,372.92,1,0.0,0,京能置业
20,东方证券股份有限公司沈阳长江南街证券营业部,1,0.0,0,48.78,1,韦尔股份
21,大通证券股份有限公司沈阳大西路证券营业部,1,294.69,1,0.0,0,韩建河山
22,西藏东方财富证券股份有限公司拉萨金珠西路第二证券营业部,16,5083.87,10,1950.8,6,"建研院,广东骏亚,英派斯,"
23,中信证券股份有限公司上海漕溪北路证券营业部,16,19208.94,12,4074.31,4,"北纬科技,恒信东方,银江股份,"
24,五矿证券有限公司北京广安门外大街证券营业部,1,0.0,0,42.93,1,韦尔股份
25,华福证券有限责任公司泉州分公司,1,0.0,0,667.89,1,韩建河山
26,国泰君安证券股份有限公司上海福山路证券营业部,4,2252.57,2,1381.32,2,"安凯客车,达安股份,傲农生物"
27,国泰君安证券股份有限公司仙居酒坊巷证券营业部,4,378.8,3,968.92,1,"华录百纳,京能置业"
28,中信证券股份有限公司北京中关村大街证券营业部,1,0.0,0,517.95,1,韩建河山
29,华西证券股份有限公司成都东一环路证券营业部,1,0.0,0,0.84,1,傲农生物
30,华泰证券股份有限公司北京雍和宫证券营业部,2,0.0,0,1334.77,2,"卫宁健康,京能置业"
31,中国银河证券股份有限公司厦门虎园路证券营业部,1,0.0,0,355.74,1,韩建河山
32,华泰证券股份有限公司北京广渠门内大街证券营业部,2,966.21,1,848.11,1,"岱勒新材,京能置业"
33,湘财证券股份有限公司上海陆家嘴证券营业部,12,4409.74,6,4355.23,6,"梅轮电梯,建研院,畅联股份,"
34,华鑫证券有限责任公司常州晋陵中路证券营业部,4,496.9,1,3961.69,3,"启迪设计,武汉凡谷,京能置业,"
35,东方证券股份有限公司厦门仙岳路证券营业部,2,0.0,0,2247.29,2,"梦网集团,韩建河山"
36,财富证券有限责任公司杭州庆春路证券营业部,14,3941.98,8,2922.39,6,"京天利,梅轮电梯,启迪设计,"
37,平安证券股份有限公司浙江分公司,9,5150.71,6,5848.96,3,"盐津铺子,安凯客车,武汉凡谷,"
38,华泰证券股份有限公司宁波柳汀街证券营业部,2,386.64,1,5118.25,1,"白云电器,京东方A"
39,广发证券股份有限公司佛山汾江中路证券营业部,1,285.13,1,0.0,0,白云电器
40,中国中投证券有限责任公司湛江吴川证券营业部,1,202.32,1,0.0,0,白云电器
41,财达证券股份有限公司唐山华岩路证券营业部,1,0.0,0,696.11,1,白云电器
42,平安证券股份有限公司深圳金田路证券营业部,1,0.0,0,537.83,1,白云电器
43,国金证券股份有限公司上海奉贤区金碧路证券营业部,44,10930.69,22,8909.92,22,"畅联股份,万马科技,川恒股份,"
44,招商证券股份有限公司北京光明路证券营业部,1,0.0,0,197.48,1,白云电器
45,国泰君安证券股份有限公司郑州黄河路证券营业部,10,6171.45,4,8631.88,6,"畅联股份,华通热力,二六三,"
46,海通证券股份有限公司北京光华路营业部,2,1999.23,1,1577.42,1,畅联股份
47,华西证券股份有限公司南充阆中天马寺街证券营业部,1,870.5,1,0.0,0,畅联股份
48,安信证券股份有限公司北京复兴门外大街证券营业部,1,831.29,1,0.0,0,畅联股份
49,华泰证券股份有限公司无锡解放西路证券营业部,3,526.99,1,2818.58,2,"森霸股份,畅联股份"
50,华泰证券股份有限公司上海共和新路证券营业部,4,1252.39,1,3712.12,3,"森霸股份,广和通,畅联股份"
51,中信证券股份有限公司湖州环城西路证券营业部,4,1617.07,3,1411.39,1,"中通国脉,新华都,安纳达,"
52,长城证券股份有限公司仙桃钱沟路证券营业部,8,3649.56,4,4463.2,4,"武汉凡谷,奥联电子,华通热力,"
53,中国银河证券股份有限公司湖州证券营业部,1,475.25,1,0.0,0,中通国脉
54,光大证券股份有限公司宁波悦盛路证券营业部,1,446.26,1,0.0,0,中通国脉
55,方正证券股份有限公司郴州宜章宜兴路证券营业部,1,405.06,1,0.0,0,中通国脉
56,东方证券股份有限公司义乌工人西路证券营业部,8,5174.04,5,2981.57,3,"中通国脉,开立医疗,海马汽车,"
57,东方证券股份有限公司汕头长平路证券营业部,1,543.85,1,0.0,0,建研院
58,华泰证券股份有限公司启东人民中路证券营业部,1,0.0,0,515.58,1,中通国脉
59,国金证券股份有限公司上海互联网证券分公司,19,5425.91,9,3884.72,10,"恒银金融,开立医疗,万马股份,"
60,华泰证券股份有限公司苏州人民路证券营业部,1,0.0,0,483.58,1,中通国脉
61,东吴证券股份有限公司上海分公司,6,1883.78,4,712.92,2,"建研院,哈三联,电工合金"
62,中国银河证券股份有限公司金华证券营业部,1,0.0,0,445.14,1,中通国脉
63,国信证券股份有限公司浙江分公司,6,0.0,0,5813.04,6,"安凯客车,紫光国芯,电工合金,"
64,招商证券股份有限公司深圳蛇口工业七路证券营业部,2,2522.88,1,1137.71,1,"天宇股份,建研院"
65,中信证券股份有限公司上海东方路证券营业部,2,9216.62,1,714.61,1,"方大炭素,建研院"
66,中信证券股份有限公司北京紫竹院路证券营业部,2,0.0,0,903.17,2,"*ST三维,建研院"
67,国泰君安证券股份有限公司荆州便河东路证券营业部,1,19.05,1,0.0,0,亚士创能
68,湘财证券股份有限公司汨罗建设路证券营业部,3,1704.38,2,2268.51,1,"韦尔股份,大理药业"
69,南京证券股份有限公司上海西藏南路证券营业部,2,0.16,1,692.59,1,"亚士创能,川金诺"
70,方正证券股份有限公司长沙留芳岭证券营业部,1,0.0,0,1.86,1,亚士创能
71,申万宏源证券有限公司天津吴家窑大街证券营业部,1,0.0,0,1.86,1,亚士创能
72,上海证券有限责任公司大统路证券营业部,1,0.0,0,1.86,1,亚士创能
73,华泰证券股份有限公司吴江盛泽镇市场路证券营业部,1,0.0,0,75.6,1,韦尔股份
74,海通证券股份有限公司牡丹江牡丹街证券营业部,1,0.0,0,1.86,1,亚士创能
75,东莞证券股份有限公司北京分公司,4,1685.79,2,939.6,2,"奥联电子,吉大通信,韦尔股份"
76,方正证券股份有限公司上海延安西路证券营业部,5,122.65,5,0.0,0,"傲农生物,天目湖,拉夏贝尔,"
77,华鑫证券有限责任公司南昌红谷中大道证券营业部,2,2621.27,1,3025.45,1,金域医学
78,海通证券股份有限公司徐州中山北路证券营业部,2,1717.97,1,1956.92,1,金域医学
79,华鑫证券有限责任公司即墨鹤山路证券营业部,2,1346.71,1,630.72,1,"金域医学,岱勒新材"
80,海通证券股份有限公司武汉十升路证券营业部,1,402.16,1,0.0,0,金域医学
81,国金证券股份有限公司上海长宁区延安西路证券营业部,3,370.63,2,571.19,1,"金域医学,台华新材,广东骏亚"
82,国信证券股份有限公司上海北京东路证券营业部,8,291.92,1,1316.86,7,"美格智能,瀛通通讯,大理药业,"
83,平安证券股份有限公司上海分公司,3,0.0,0,951.15,3,"建研院,畅联股份,金域医学"
84,国泰君安证券股份有限公司总部,5,34.81,2,2337.43,3,"傲农生物,国芳集团,索通发展,"
85,民生证券股份有限公司郑州西太康路证券营业部,2,1127.94,1,19.42,1,"畅联股份,金域医学"
86,广发证券股份有限公司深圳民田路证券营业部,6,10040.2,5,351.84,1,"长江通信,瀛通通讯,武汉凡谷"
87,中信建投证券股份有限公司上海华灵路证券营业部,11,7696.58,7,4810.31,4,"长江通信,森霸股份,旭光股份,"
88,申万宏源西部证券有限公司北京紫竹院路证券营业部,5,4266.31,4,718.48,1,"长江通信,森霸股份,紫光国芯"
89,海通证券股份有限公司深圳海德三道证券营业部,1,1693.49,1,0.0,0,长江通信
90,华泰证券股份有限公司成都南一环路第二证券营业部,12,18043.78,8,5905.47,4,"天音控股,盛路通信,二六三,"
91,国泰君安证券股份有限公司唐山建华西道证券营业部,1,0.0,0,4383.0,1,长江通信
92,中银国际证券有限责任公司上海欧阳路证券营业部,1,0.0,0,2250.86,1,长江通信
93,广州证券股份有限公司宁波江东北路证券营业部,2,1340.0,1,1333.74,1,"钧达股份,长江通信"
94,国泰君安证券股份有限公司上海自贸试验区分公司,1,250.27,1,0.0,0,恒银金融
95,国泰君安证券股份有限公司上海打浦路证券营业部,1,147.39,1,0.0,0,恒银金融
96,国泰君安证券股份有限公司徐州和平路证券营业部,1,69.37,1,0.0,0,恒银金融
97,财富证券有限责任公司杭州绍兴路证券营业部,1,26.43,1,0.0,0,恒银金融
98,广发证券股份有限公司韶关南雄新城证券营业部,1,0.0,0,6.48,1,恒银金融
99,华泰证券股份有限公司镇江分公司,1,0.0,0,5.24,1,恒银金融
100,招商证券股份有限公司上海翔殷路证券营业部,2,0.0,0,15.58,2,"大理药业,恒银金融"
101,华泰证券股份有限公司南通如东人民路证券营业部,1,35.93,1,0.0,0,大理药业
102,海通证券股份有限公司南京广州路证券营业部,10,6298.57,6,4079.58,4,"吉大通信,万马科技,盐津铺子,"
103,中国银河证券股份有限公司镇江黄山南路证券营业部,1,2.88,1,0.0,0,傲农生物
104,浙商证券股份有限公司磐安文溪南路证券营业部,1,0.0,0,2.65,1,大理药业
105,申万宏源证券有限公司上海徐汇区中山西路证券营业部,2,0.0,0,876.08,2,"丝路视觉,大理药业"
106,光大证券股份有限公司广州金穗路证券营业部,1,0.0,0,2.65,1,大理药业
107,方正证券股份有限公司东莞万道路证券营业部,1,245.06,1,0.0,0,台华新材
108,海通证券股份有限公司广州宝岗大道证券营业部,1,0.0,0,2.65,1,大理药业
109,华泰证券股份有限公司总部,2,146.66,1,362.75,1,"台华新材,梅轮电梯"
110,中泰证券股份有限公司淄博临淄大道证券营业部,1,0.0,0,2.65,1,大理药业
111,恒泰证券股份有限公司上海兰花路证券营业部,3,125.42,2,710.36,1,"台华新材,亚士创能,科新机电"
112,中国中投证券有限责任公司北京万寿路证券营业部,2,0.0,0,8.99,2,"拉夏贝尔,台华新材"
113,中信建投证券股份有限公司石家庄建设南大街证券营业部,1,0.0,0,4.08,1,台华新材
114,华泰证券股份有限公司常州东横街证券营业部,3,723.91,2,399.67,1,"索通发展,原尚股份"
115,国海证券股份有限公司柳州北站路证券营业部,4,0.0,0,172.32,4,"东方市场,原尚股份"
116,国泰君安证券股份有限公司杭州庆春路证券营业部,2,0.0,0,347.95,2,"九安医疗,原尚股份"
117,中泰证券股份有限公司济南历山路证券营业部,1,0.0,0,5.02,1,原尚股份
118,新时代证券股份有限公司上海金桥路证券营业部,1,0.0,0,4.71,1,原尚股份
119,江海证券有限公司哈尔滨花园街第二证券营业部,1,0.0,0,3.48,1,原尚股份
120,华福证券有限责任公司泉州丰泽街证券营业部,5,3251.38,2,5772.74,3,"广东骏亚,天宇股份"
121,华泰证券股份有限公司常州新北区高新科技园证券营业部,6,11574.95,4,5225.95,2,"韦尔股份,数据港,广东骏亚,"
122,光大证券股份有限公司北京中关村证券营业部,3,2369.08,1,4481.08,2,广东骏亚
123,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,16,22872.41,8,18872.5,8,"武汉凡谷,韦尔股份,光威复材,"
124,国泰君安证券股份有限公司顺德东乐路证券营业部,5,2861.23,2,5381.94,3,"广东骏亚,*ST中安,恒银金融"
125,国融证券股份有限公司厦门松岳路证券营业部,4,3151.31,3,1182.79,1,"乐心医疗,九安医疗,大博医疗,"
126,宏信证券有限责任公司成都福兴街证券营业部,3,64.3,2,653.31,1,"亚士创能,大博医疗,广东骏亚"
127,光大证券股份有限公司广州珠江新城证券营业部,1,0.0,0,213.72,1,广东骏亚
128,华泰证券股份有限公司上海澳门路证券营业部,4,3724.98,2,3667.39,2,"梅轮电梯,金溢科技"
129,中国中投证券有限责任公司西安友谊东路证券营业部,4,3679.94,4,0.0,0,"银江股份,天音控股,二六三,"
130,国信证券股份有限公司深圳泰然九路证券营业部,17,7219.92,7,10711.71,10,"卫宁健康,紫光国芯,安凯客车,"
131,平安证券股份有限公司北京东花市证券营业部,7,1357.58,2,1053.57,5,"开立医疗,赛隆药业,辰欣药业,"
132,西藏东方财富证券股份有限公司昌都聚盛路证券营业部,6,1362.63,3,831.59,3,"畅联股份,纵横通信,盐津铺子,"
133,申万宏源证券有限公司长沙蔡锷中路证券营业部,4,2478.55,3,1875.94,1,"创业黑马,梅轮电梯,科新机电"
134,华泰证券股份有限公司广州体育东路证券营业部,1,1310.23,1,0.0,0,创业黑马
135,中信建投证券股份有限公司杭州庆春路证券营业部,10,13679.72,4,17635.61,6,"二六三,创业黑马,万马股份,"
136,国元证券股份有限公司杭州萧山金城路证券营业部,2,732.39,1,771.77,1,"创业黑马,赛隆药业"
137,中国银河证券股份有限公司北京朝阳门北大街证券营业部,1,0.0,0,5247.35,1,创业黑马
138,广发证券股份有限公司佛山顺德怡和路证券营业部,1,0.0,0,2446.86,1,创业黑马
139,万联证券股份有限公司沈阳恒达路证券营业部,2,812.17,1,872.45,1,天宇股份
140,方正证券股份有限公司开封晋安路证券营业部,2,569.49,1,603.27,1,天宇股份
141,华泰证券股份有限公司郑州经三路证券营业部,5,2717.94,3,1676.82,2,"原尚股份,台华新材,天宇股份,"
142,信达证券股份有限公司盖州红旗大街证券营业部,1,0.0,0,179.92,1,天宇股份
143,华泰证券股份有限公司上海武定路证券营业部,12,4718.43,5,12169.43,7,"盐湖股份,二六三,杭州园林,"
144,宏信证券有限责任公司上海崂山东路证券营业部,2,392.08,1,411.75,1,创源文化
145,方正证券股份有限公司天津新华路证券营业部,3,356.84,2,374.49,1,"创源文化,世纪天鸿"
146,华鑫证券有限责任公司上海松江证券营业部,4,1341.64,3,194.14,1,"海马汽车,创源文化,天目湖"
147,招商证券股份有限公司南京中山南路证券营业部,2,0.0,0,10413.19,2,"士兰微,创源文化"
148,方正证券股份有限公司台州解放路证券营业部,1,0.0,0,6.58,1,创源文化
149,国信证券股份有限公司北京三里河证券营业部,4,915.64,1,713.81,3,"新华都,皮阿诺,二六三,"
150,安信证券股份有限公司潮州城新西路证券营业部,2,0.0,0,133.93,2,"四通股份,创源文化"
151,中信证券股份有限公司杭州四季路证券营业部,8,27136.82,5,1670.59,3,"京东方A,科恒股份,创源文化,"
152,天风证券股份有限公司上海芳甸路证券营业部,2,22014.28,2,0.0,0,"京东方A,云铝股份"
153,深股通专用,7,15640.46,3,12219.44,4,"京东方A,智慧农业,新华制药,"
154,华泰证券股份有限公司南通姚港路证券营业部,4,15678.1,3,9105.02,1,"京东方A,迪安诊断,梦网集团"
155,中信证券股份有限公司上海淮海中路证券营业部,13,40277.57,10,27846.5,3,"京东方A,恒银金融,京威股份,"
156,联讯证券股份有限公司南通工农路证券营业部,3,2638.78,1,1405.11,2,"梦网集团,嘉麟杰,银江股份"
157,海通证券股份有限公司蚌埠中荣街证券营业部,12,19408.1,9,9952.01,3,"安凯客车,哈三联,中通国脉,"
158,光大证券股份有限公司深圳金田路证券营业部,12,28028.51,6,20830.27,6,"武汉凡谷,安凯客车,中通国脉"
159,兴业证券股份有限公司广西分公司,5,4935.99,3,6073.46,2,"安凯客车,特力A,杭州园林"
160,兴业证券股份有限公司陕西分公司,7,12306.2,4,9256.95,3,"安凯客车,光威复材,建科院"
161,国海证券股份有限公司长沙中意一路证券营业部,2,829.48,1,640.79,1,武汉凡谷
162,中泰证券股份有限公司宁波江东北路证券营业部,9,10439.97,5,7412.34,4,"安凯客车,银江股份,岱勒新材,"
163,招商证券股份有限公司柳州解放北路证券营业部,2,744.58,1,783.09,1,武汉凡谷
164,东兴证券股份有限公司邵武五一九路证券营业部,4,3263.18,4,0.0,0,"梦网集团,合金投资,万东医疗,"
165,国联证券股份有限公司杭州中山北路证券营业部,5,6098.99,4,3521.89,1,"安凯客车,特力A,丝路视觉,"
166,华融证券股份有限公司深圳金田路证券营业部,2,0.0,0,3060.56,2,"迪安诊断,梦网集团"
167,申万宏源证券有限公司上海浦东新区陆家嘴环路证券营业部,2,0.0,0,11035.2,2,安凯客车
168,华泰证券股份有限公司台州中心大道证券营业部,3,0.0,0,14143.22,3,"安凯客车,方大炭素"
169,世纪证券有限责任公司南昌北京西路证券营业部,1,0.0,0,877.04,1,梦网集团
170,广发证券股份有限公司泉州涂门街证券营业部,3,1011.87,2,2406.5,1,"英派斯,沃特股份,安凯客车"
171,财通证券股份有限公司温岭中华路证券营业部,18,13405.32,9,12088.26,9,"红相电力,恒银金融,茂硕电源,"
172,广发证券股份有限公司武汉珞狮路证券营业部,1,0.0,0,797.83,1,梦网集团
173,华福证券有限责任公司连江丹凤东路证券营业部,1,0.0,0,1421.1,1,安凯客车
174,方正证券股份有限公司邵阳隆回桃花路证券营业部,1,0.0,0,773.38,1,梦网集团
175,光大证券股份有限公司重庆大坪正街证券营业部,2,1345.69,1,1434.17,1,"新华都,武汉凡谷"
176,国信证券股份有限公司杭州市心中路证券营业部,3,2432.32,1,1680.63,2,"盐湖股份,武汉凡谷,蓝黛传动"
177,爱建证券有限责任公司厦门湖滨一里证券营业部,2,979.53,1,1186.78,1,新华都
178,华鑫证券有限责任公司上海宛平南路证券营业部,10,10445.4,8,3010.41,2,"金利科技,吉大通信,海马汽车,"
179,方正证券股份有限公司宁波解放北路证券营业部,5,1747.85,4,1265.39,1,"甘肃电投,海马汽车,财信发展,"
180,广发证券股份有限公司沈阳小西路证券营业部,2,0.0,0,742.42,2,新华都
181,平安证券股份有限公司湛江绿华路证券营业部,2,0.0,0,623.12,2,"当代明诚,新华都"
182,招商证券股份有限公司深圳深南中路证券营业部,1,0.0,0,90.25,1,新华都
183,招商证券股份有限公司深圳福民路证券营业部,2,0.0,0,357.47,2,"深赛格,新华都"
184,国泰君安证券股份有限公司南京太平南路证券营业部,9,8402.38,5,6051.45,4,"中通国脉,哈三联,广和通,"
185,中国银河证券股份有限公司温州大南路证券营业部,4,3344.08,3,8.12,1,"和佳股份,万马股份,英科医疗,"
186,招商证券股份有限公司深圳南山南油大道证券营业部,4,1961.38,2,32.81,2,"嘉麟杰,华录百纳,世纪天鸿"
187,海通证券股份有限公司天津霞光道证券营业部,5,6343.53,4,983.81,1,"二六三,天玑科技,微光股份,"
188,国泰君安证券股份有限公司上海虹口区大连路证券营业部,2,824.95,1,690.55,1,"万马股份,华北高速"
189,申万宏源西部证券有限公司宜兴人民中路证券营业部,1,565.07,1,0.0,0,嘉麟杰
190,兴业证券股份有限公司福州湖东路证券营业部,9,6161.98,5,6521.69,4,"二六三,九安医疗,利欧股份,"
191,浙商证券股份有限公司温岭人民东路证券营业部,1,520.91,1,0.0,0,嘉麟杰
192,中信证券(山东)有限责任公司淄博分公司,10,17522.93,7,3841.65,3,"金域医学,江淮汽车,二六三,"
193,开源证券股份有限公司上海第二分公司,2,625.17,1,1159.53,1,万马股份
194,华泰证券股份有限公司厦门厦禾路证券营业部,13,13703.75,6,13720.16,7,"特力A,川金诺,盐湖股份,"
195,兴业证券股份有限公司浙江分公司,4,1027.25,2,1611.5,2,"嘉麟杰,中富通"
196,财通证券股份有限公司杭州龙井路证券营业部,1,1289.2,1,0.0,0,二六三
197,中信建投证券股份有限公司上海青浦证券营业部,1,620.04,1,0.0,0,万马股份
198,新时代证券股份有限公司郑州商务内环路证券营业部,1,0.0,0,547.11,1,二六三
199,国泰君安证券股份有限公司广州人民中路证券营业部,3,481.74,1,661.53,2,"微光股份,瀛通通讯,森霸股份"
200,华泰证券股份有限公司南京中山北路证券营业部,2,0.0,0,4794.05,2,"光威复材,二六三"
201,浙商证券股份有限公司临安万马路证券营业部,11,8865.58,5,10997.9,6,"煌上煌,电工合金,特力A,"
202,广发证券股份有限公司保定恒祥南大街证券营业部,1,0.0,0,1156.89,1,万马股份
203,联讯证券股份有限公司惠州云山西路证券营业部,1,466.84,1,0.0,0,微光股份
204,中信证券股份有限公司杭州新天地证券营业部,4,821.06,1,1410.11,3,"森霸股份,英派斯,二六三"
205,中国银河证券股份有限公司北京中关村大街证券营业部,3,162.08,1,1279.56,2,"*ST三维,嘉麟杰,甘肃电投"
206,华泰证券股份有限公司银川新华西街证券营业部,1,0.0,0,1034.16,1,万马股份
207,华泰证券股份有限公司南京户部街证券营业部,2,424.4,1,371.35,1,"微光股份,科大国创"
208,中银国际证券有限责任公司石家庄新华路证券营业部,1,0.0,0,736.28,1,嘉麟杰
209,国信证券股份有限公司西安友谊东路证券营业部,1,0.0,0,639.57,1,微光股份
210,华泰证券股份有限公司江西分公司,2,314.01,1,342.76,1,"二六三,旭光股份"
211,光大证券股份有限公司深圳深南大道证券营业部,2,0.0,0,976.31,2,"万马股份,*ST三维"
212,申万宏源证券有限公司本溪解放北路证券营业部,1,0.0,0,588.86,1,微光股份
213,国盛证券有限责任公司南昌物资大楼证券营业部,2,696.57,1,559.38,1,"原尚股份,嘉麟杰"
214,财富证券有限责任公司长沙万芙路证券营业部,2,616.12,1,482.54,1,"原尚股份,微光股份"
215,海通证券股份有限公司石家庄师范街证券营业部,1,0.0,0,434.58,1,微光股份
216,山西证券股份有限公司太原迎泽大街证券营业部,1,0.0,0,269.07,1,微光股份
217,西藏东方财富证券股份有限公司山南乃东县湖南路证券营业部,5,324.13,1,1221.55,4,"瀛通通讯,万马科技,盐津铺子,"
218,华西证券股份有限公司重庆中山三路证券营业部,9,4161.89,5,4389.87,4,"瀛通通讯,川恒股份,金溢科技,"
219,中信证券股份有限公司诸暨暨东路证券营业部,4,2765.67,3,0.61,1,"达安股份,瀛通通讯,国芳集团"
220,万联证券股份有限公司广州东风中路证券营业部,6,4506.85,4,3105.39,2,"广东骏亚,索通发展,瀛通通讯"
221,光大证券股份有限公司广州中山二路证券营业部,1,0.0,0,1422.8,1,瀛通通讯
222,华泰证券股份有限公司深圳益田路荣超商务中心第二证券营业部,2,1176.58,1,736.15,1,"新华都,瀛通通讯"
223,中信证券股份有限公司广东分公司,1,0.0,0,610.2,1,瀛通通讯
224,光大证券股份有限公司内江公园街证券营业部,2,1503.88,2,0.0,0,"金溢科技,畅联股份"
225,中国银河证券股份有限公司厦门美湖路证券营业部,1,367.62,1,0.0,0,金溢科技
226,国海证券股份有限公司南宁友爱路证券营业部,1,360.91,1,0.0,0,美格智能
227,华泰证券股份有限公司上海奉贤区望园南路证券营业部,11,12748.22,7,5900.71,4,"北纬科技,奥联电子,新华都,"
228,东方证券股份有限公司上海浦东新区牡丹路证券营业部,4,1197.97,3,814.78,1,"吉大通信,美格智能,达安股份"
229,中信建投证券股份有限公司南昌抚河中路证券营业部,2,243.93,1,238.13,1,美格智能
230,宏信证券有限责任公司南充涪江路证券营业部,1,236.96,1,0.0,0,美格智能
231,湘财证券股份有限公司佛山祖庙路证券营业部,2,1.04,1,1155.85,1,"铭普光磁,金溢科技"
232,华泰证券股份有限公司沈阳青年大街证券营业部,2,1025.61,1,646.09,1,"赛隆药业,银江股份"
233,安信证券股份有限公司佛山南海大道证券营业部,2,0.0,0,1790.55,2,"太辰光,金溢科技"
234,万联证券股份有限公司成都分公司,1,640.04,1,0.0,0,赛隆药业
235,华泰证券股份有限公司沈阳大西路证券营业部,8,6004.46,5,3514.71,3,"恒银金融,创源文化,海马汽车,"
236,浙商证券股份有限公司横店万盛北街证券营业部,1,456.69,1,0.0,0,赛隆药业
237,华西证券股份有限公司成都高升桥路证券营业部,4,2837.37,2,2840.16,2,"安凯客车,美格智能"
238,中山证券有限责任公司深圳深南大道证券营业部,1,452.21,1,0.0,0,赛隆药业
239,申万宏源证券有限公司成都西一环路证券营业部,2,859.06,1,449.67,1,"达安股份,美格智能"
240,华鑫证券有限责任公司苏州时代广场证券营业部,3,1081.15,2,1425.99,1,"二六三,阿石创,赛隆药业"
241,东兴证券股份有限公司武汉台北一路证券营业部,1,0.0,0,350.03,1,美格智能
242,国泰君安证券股份有限公司永州梅湾路证券营业部,4,5111.9,4,0.0,0,"安凯客车,川恒股份"
243,民生证券股份有限公司驻马店交通路证券营业部,5,2553.52,3,2373.63,2,"川恒股份,和佳股份,新劲刚"
244,申万宏源证券有限公司镇江解放路证券营业部,2,943.75,2,0.0,0,"川恒股份,广和通"
245,中信证券股份有限公司北京天通苑证券营业部,2,550.23,2,0.0,0,"川恒股份,华录百纳"
246,万和证券股份有限公司成都通盈街证券营业部,3,4432.19,1,1463.45,2,"鱼跃医疗,川恒股份"
247,海通证券股份有限公司北京阜外大街证券营业部,1,0.0,0,570.7,1,川恒股份
248,中信证券股份有限公司广州临江大道证券营业部,2,0.0,0,3500.22,2,"川恒股份,天玑科技"
249,光大证券股份有限公司宁波中山西路证券营业部,7,5032.29,4,3599.0,3,"恒信东方,三维通信,奥联电子,"
250,国信证券股份有限公司南昌八一大道证券营业部,5,4991.43,4,1495.95,1,"恒信东方,建科院,中通国脉"
251,万和证券股份有限公司成都蜀汉路证券营业部,4,2201.12,2,1916.81,2,"恒信东方,卫宁健康"
252,国融证券股份有限公司成都东大街证券营业部,6,2183.15,3,4103.01,3,"新华都,恒信东方,东方市场,"
253,中国国际金融股份有限公司大连金马路证券营业部,5,8709.73,5,0.0,0,"金利科技,天玑科技,氯碱化工,"
254,中国银河证券股份有限公司杭州体育场路证券营业部,2,0.0,0,3978.37,2,恒信东方
255,光大证券股份有限公司盐城人民南路证券营业部,2,0.0,0,3088.55,2,恒信东方
256,华泰证券股份有限公司沈阳光荣街证券营业部,2,575.44,1,440.0,1,"广东骏亚,恒信东方"
257,中天证券股份有限公司沈阳八王寺街证券营业部,1,0.0,0,411.52,1,恒信东方
258,华泰证券股份有限公司北京西三环北路证券营业部,2,0.0,0,304.92,2,"恒信东方,岱勒新材"
259,国泰君安证券股份有限公司临海巾山中路证券营业部,1,636.92,1,0.0,0,荣科科技
260,华泰证券股份有限公司扬州宝应叶挺东路证券营业部,1,281.4,1,0.0,0,荣科科技
261,国泰君安证券股份有限公司温州江滨西路证券营业部,1,594.45,1,0.0,0,新易盛
262,国泰君安证券股份有限公司衡阳雁城路证券营业部,2,642.34,2,0.0,0,"富瀚微,荣科科技"
263,华林证券股份有限公司合肥潜山路证券营业部,1,485.08,1,0.0,0,新易盛
264,东吴证券股份有限公司常熟阜湖路证券营业部,1,0.0,0,880.16,1,新易盛
