code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
600737,中粮糖业,-0.01,-84.5,-0.32,-1906.23,-83.16,-1.17,11.7257,1626.7109,0.7927,1.7052,52.7797,0.3369,267.1416,0.1711,526.0082,,,,,,
600738,兰州民百,0.07,-21.69,2.0,2388.15,-21.61,8.08,24.075,295.2497,0.8004,106.0517,0.8486,0.3362,267.6978,0.2515,357.8529,-12.0109,-21.6118,6.9122,10.8119,-21.6867,6.9122
600739,辽宁成大,0.19,-41.02,1.68,29238.0,-36.89,16.76,21.3788,1744.1567,1.1401,1.0889,82.6522,1.5573,57.7923,0.2848,316.0112,11.6707,-40.101,13.0917,42.1414,-41.0185,12.948
600740,山西焦化,-0.13,13.16,-5.22,-9911.66,13.64,-17.62,-0.8925,562.2468,0.7342,0.8324,108.1211,2.9351,30.6634,0.1212,742.5743,-37.0064,,-25.3765,8.3745,13.1579,-30.7287
600741,华域汽车,0.45,-8.67,4.29,142707.07,11.39,4.49,13.5536,31737.1194,10.0665,1.4879,60.4879,4.7146,19.0896,0.5868,153.3742,55.1146,14.7466,42.9826,49.2721,-8.6694,45.4316
600742,一汽富维,0.35,-10.26,1.85,7416.61,-9.85,2.76,5.8465,2687.0606,12.7033,3.6079,24.9453,2.6408,34.0806,0.7964,113.0085,-2.2258,-3.8289,7.2043,12.8972,-10.2564,8.6264
600743,华远地产,0.02,5.0,0.86,3801.38,39.02,6.07,32.1494,625.8475,0.3443,5.9217,15.1983,0.0221,4072.3982,0.027999999999999997,3214.2857,24.2641,71.068,9.142999999999999,19.8414,5.0,13.4382
600744,华银电力,0.01,-93.75,0.52,2025.22,-82.61,1.44,14.6499,1405.4102,0.789,0.9349,96.26700000000001,1.4296,62.9547,0.3751,239.93599999999998,-16.0534,-85.3429,157.5195,24.8276,-93.75,185.28900000000002
600745,闻泰科技,0.01,-116.67,0.13,576.73,-119.21,0.31,10.8466,1807.2208,2.8358,2.0173,44.6141,0.39899999999999997,225.5639,0.3122,288.2767,,,,,,
600746,,,,,,,0.89,7.1142,139.7709,0.4561,8.1961,10.9808,6.5652,13.7086,1.1471,78.4587,13.4348,,-2.3042,-0.9185,-115.1292,-2.3042
600747,*ST大控,-0.01,-30.77,-0.64,-1350.84,-31.43,-1.86,0.5469,725.1668,0.4952,3.9726,22.6552,9.6448,9.3315,0.317,283.9117,4511.1229,,-3.2539999999999996,-0.7843,-30.7692,-3.2781
600748,上实发展,0.07,-12.5,2.16,10400.36,25.29,11.59,45.2693,896.6471,0.6319,9.9215,9.0712,0.0304,2960.5263,0.035,2571.4286,123.1946,38.1599,70.8783,60.2135,-12.5,79.4288
600749,,,,,,,-692.56,-176.7396,4.1823,0.0221,0.3062,293.9255,0.5433,165.6543,0.006999999999999999,12857.1429,,,,,,
600750,江中药业,0.36,71.43,4.47,10753.94,68.72,22.37,73.8766,480.6195,1.6019999999999999,38.7498,2.3226,0.7809999999999999,115.2369,0.3242,277.6064,-22.7961,64.4343,11.9882,-13.2168,71.4286,14.984000000000002
600751,天海投资,0.01,816.67,0.13,1591.03,805.41,2.54,1.4304,625.2527,0.2156,1.2312,73.0994,,,0.0542,1660.5166,796.2096,420.64300000000003,2.9160000000000004,1.7592,816.6667,2.1415
600753,东方银星,0.0,-120.0,0.02,2.34,-117.07,0.36,0.2658,6.4353,0.0502,3.5608,25.2752,,,0.0284,3169.0141,1508.8136,,14.5399,-0.8855,-120.0,38.3114
600754,锦江股份,0.2,7.12,2.01,16457.71,7.09,9.41,80.0193,1748.0501,2.1727,3.3512,26.8561,5.3223,16.91,0.2474,363.7833,92.3001,4.7575,5.6006,54.5588,7.1204,-6.0681
600755,厦门国贸,0.23,187.5,4.52,37744.99,194.42,2.22,10.6682,16952.4068,10.1848,6.6256,13.5837,0.7525,119.6013,0.4309,208.8652,63.5059,422.0502,17.8427,23.9202,187.5,11.9346
600756,浪潮软件,0.06,-22.08,1.31,1703.21,-21.0,10.06,56.148999999999994,169.2688,0.5222,0.4353,206.75400000000002,0.3082,292.0182,0.1252,718.8498,-27.1443,-18.5519,125.5696,46.2123,-22.0779,126.1461
600757,长江传媒,0.11,120.0,2.73,13880.85,119.81,4.57,12.4982,3034.7957,2.5005,2.1309,42.2357,2.36,38.1356,0.3909,230.2379,195.9945,130.7661,7.1148,48.7184,120.0,7.0876
600758,红阳能源,0.02,-66.67,0.43,2349.84,83.68,1.59,21.2509,1471.914,1.0977,1.0334,87.0912,1.5816,56.9044,0.2022,445.1039,1408.0501,83.6812,1319.146,2232.8163,-66.6667,1319.146
600759,洲际油气,0.0,-66.67,0.02,120.32,-54.0,0.49,48.1965,241.4958,0.1066,2.3268,38.6797,0.08,1125.0,0.0835,1077.8443,-26.4157,-63.9446,-4.561,33.0695,-66.6667,-4.7233
600760,中航黑豹,-0.07,-30.0,-6.75,-2570.29,-27.61,-11.04,4.5948,232.6633,0.6745,1.4213,63.3223,0.6737,133.5906,0.2684,335.3204,-42.5933,,-35.5018,-39.999,-30.0,-35.6799
600761,安徽合力,0.15,0.0,2.27,9293.33,-0.47,6.32,21.9234,1468.3137,2.3804,1.5563,57.8295,1.2722,70.7436,0.38799999999999996,231.9588,1.6809,3.7114,5.5120000000000005,7.6743,0.0,5.3916
600763,通策医疗,0.12,-40.0,4.42,3714.5,18.15,21.14,43.1997,175.6491,0.5478,13.0381,6.9028,4.5011,19.9951,0.5064,177.7251,17.8216,17.3843,28.7293,61.0531,-40.0,29.9812
600764,,,,,,,8.23,21.4536,84.5237,0.2563,0.8554,105.2139,0.6021,149.4768,0.1919,468.9943,-30.208000000000002,-27.8838,-16.618,-39.348,-34.375,-20.7861
600765,中航重机,0.06,20.0,1.42,4644.91,31.21,3.82,22.4514,1214.9148,1.5615,0.4824,186.5672,0.41700000000000004,215.8273,0.1504,598.4043,2.3655,63.5843,-12.5932,-0.4429,20.0,-7.5439
600766,园城黄金,0.01,0.0,2.71,129.84,8.11,45.75,95.5595,2.8379,0.0126,,,0.0012,75000.0,0.0262,3435.1145,-10.417,8.1113,46.0512,-24.3725,0.0,46.0512
600767,,,,,,,-260.24,63.3574,6.7682,0.0198,0.1488,604.8387,0.0091,9890.1099,0.0173,5202.3121,,,,,,
600768,宁波富邦,-0.08,11.27,-26.0,-1060.05,12.08,-7.52,0.2022,140.8296,1.0529,4.5308,19.864,1.6098,55.9076,0.439,205.0114,-18.7969,,-60.3143,-10.2183,11.2676,-60.3143
600769,祥龙电业,0.0,-6.67,3.62,156.92,-6.56,27.45,7.4246,5.7161,0.0152,5.3878,16.7044,1.7652,50.9857,0.0767,1173.4029,44.6085,-7.2871,15.8734,-8.1617,-6.6667,16.3693
600770,综艺股份,0.01,27.27,0.54,1804.49,22.64,5.99,17.5607,300.7641,0.2313,1.041,86.4553,1.0954,82.1618,0.1415,636.0424,131.9664,-89.3876,5.3702,1.7671,27.2727,1.8748
600771,广誉远,0.03,-680.0,1.11,809.26,-794.52,4.26,78.1143,189.5852,0.6824,0.9233,97.4764,0.4432,203.0686,0.2178,413.2231,,,,,,
600773,西藏城投,0.02,6.67,0.46,1135.16,4.74,,,,,2.7866,32.2974,0.036000000000000004,2500.0,0.0313,2875.3994,1856.7861,10.5258,5.5137,5.8166,6.6667,2.286
600774,汉商集团,0.02,-37.5,0.61,345.81,-39.03,1.32,29.3323,261.3493,1.4969999999999999,69.1311,1.3019,14.055,6.4034,2.0606,43.6766,-2.2715,-58.5479,0.6412,0.774,-37.5,1.4107
600775,南京熊猫,0.04,19.6,1.15,3790.94,19.53,5.47,14.5699,692.5133,0.7578,0.6536,137.6989,1.3133,68.5297,0.2053,438.3829,-20.9579,12.6265,2.4530000000000003,3.8885,19.5965,2.7906
600776,,,,,,,2.77,12.5805,608.1223,0.4841,0.7941,113.3359,0.8074,111.4689,0.2065,435.8354,11.9478,-41.3144,2.7635,5.1707,-40.5248,2.8169
600777,新潮能源,-0.02,-60.0,-0.41,-1423.89,-51.04,-28.64,9.0751,49.7104,0.0578,0.8159,110.3076,0.0953,944.3861,0.0271,3321.0332,-40.85,,93.5341,21.5019,-60.0,195.4343
600778,,,,,,,0.11,22.7271,1620.0745,5.2010000000000005,210.7679,0.42700000000000005,1.0056,89.4988,0.6554,137.3207,-1.6736,-93.0461,-6.9947,-12.97,-94.9452,-8.3398
600779,水井坊,0.16,61.92,6.0,7830.77,62.71,26.08,75.0233,300.2061,0.6144,30.886,2.9139,0.1067,843.4864,0.2442,368.5504,13.8794,62.7108,8.4223,7.9835,61.9192,8.4223
600780,通宝能源,0.05,-63.03,1.1,5172.47,-63.01,4.15,17.0319,1246.0241,1.0868,5.7114,15.758,12.0693,7.4569,0.5481,164.2036,-17.4625,-66.0151,3.0624,12.8718,-63.0328,3.3923
600781,,,,,,,5.74,34.6191,95.3631,0.5369,1.4354,62.7003,0.4205,214.0309,0.2938,306.3308,4.1157,-15.9154,3.7941,0.7111,-16.3043,2.8959
600782,新钢股份,-0.07,-12.5,-1.14,-9182.45,-22.13,-1.62,3.128,5665.275,4.0656,3.3351,26.9857,1.946,46.2487,0.3716,242.1959,-3.904,,1.3836,-4.3928,-12.5,1.1403
600783,鲁信创投,0.05,-50.0,1.19,4056.82,-44.6,113.94,27.3992,35.6024,0.0478,0.7659999999999999,117.4935,0.4152,216.763,0.0336,2678.5714,-2.9224,-41.504,0.9631,0.8305,-50.0,1.2816
600784,鲁银投资,0.13,-1000.0,4.87,7159.87,-1002.8,14.0,5.7214,511.0794,0.8995,1.1293,79.6954,0.2239,401.9652,0.1313,685.4532,,,,,,
600785,新华百货,0.24,-31.43,2.93,5510.24,-31.16,2.5,19.0983,2196.2519,9.7338,29.1687,3.0855,2.7135,33.1675,1.0944,82.2368,2.5428,-34.7929,4.5891,8.2377,-31.4286,6.2142
600787,中储股份,0.1,775.63,2.59,22923.15,934.48,7.75,5.3236,2955.0084,1.3433,2.87,31.3589,1.4165,63.5369,0.3013,298.7056,-11.2381,847.0654,44.7054,40.3874,775.6303,45.4558
600789,鲁抗医药,0.01,40.0,0.23,419.48,45.06,0.64,18.9276,647.3766,1.1131,1.4105,63.8072,1.0306,87.3278,0.3494,257.5844,3.5582,63.4745,26.7926,-0.5446,40.0,28.5742
600790,轻纺城,0.08,-20.0,2.14,8023.6,-4.54,40.43,66.0102,198.4424,0.1895,,,,,,,-0.5289,-4.9966,8.6212,1.3085,-20.0,8.5583
600791,京能置业,0.0,-107.25,0.09,129.98,-108.03,2.09,55.6308,62.1471,0.1372,306.7893,0.2934,0.0097,9278.3505,0.0128,7031.25,-17.9192,,3.2202,-10.8986,-107.25,6.0322
600792,,,,,,,-3.27,0.3318,624.5505,0.6309,2.4912,36.1272,3.7552,23.9668,0.4658,193.21599999999998,-34.7999,,-18.2484,-8.64,-73.75,-18.2484
600793,宜宾纸业,-0.12,349.22,-27.77,-1220.79,348.6,-10.14,0.2067,120.3075,1.1425,1.9553,46.0287,0.8947,100.5924,0.3559,252.88,,,,,,
600794,保税科技,0.01,-69.05,0.41,773.92,-69.58,7.38,49.091,104.8439,0.0879,3.8065,23.6438,0.9792,91.9118,0.0968,929.7521,-64.4585,-66.7791,13.2887,8.0713,-69.0476,6.7444
600795,国电电力,0.09,4.65,3.66,181784.89,7.37,13.41,33.2743,13555.7688,0.6898,2.2378,40.2181,5.3342,16.8723,0.8240000000000001,109.2233,1.4271,16.4411,2.7222,2.7627,4.6512,2.1965
600796,,,,,,,12.74,26.7301,107.9568,0.3581,1.6321,55.1437,0.4416,203.8043,0.2177,413.413,22.6798,124.9366,6.7373,-5.2135,150.0,6.3053
600797,浙大网新,-0.02,-33.33,-0.69,-1405.51,-46.61,-2.07,21.2277,677.8073,0.7415,1.1031,81.5883,0.8811,102.145,0.2601,346.0208,,,,,,
600798,宁波海运,0.0,100.0,0.05,126.03,156.15,0.57,24.5617,219.3002,0.2127,8.8008,10.2263,7.2741,12.3727,0.9192,97.9112,,,,,,
600800,天津磁卡,-0.02,-33.33,-15.87,-1307.56,-20.19,-44.95,14.4813,29.0891,0.0475,0.317,283.9117,0.7172,125.488,0.0936,961.5385,6.6947,,-29.9947,-16.7821,-33.3333,-19.5439
600801,华新水泥,-0.09,-550.0,-1.43,-13640.33,-577.53,-5.67,17.4615,2405.2058,1.6059999999999999,3.3452,26.9042,1.7417,51.6737,0.4742,189.7933,-13.8898,-529.246,-3.8998,-4.1123,-550.0,-3.5326
600802,福建水泥,-0.21,-4.17,-11.15,-7921.84,-4.12,-37.69,-2.0484,210.1705,0.5503,102.4709,0.8783,1.3105,68.6761,0.3847,233.9485,,,,,,
600803,新奥股份,0.05,0.0,1.06,4550.4,-10.11,4.43,26.0146,1025.8003,1.0405,1.2073,74.5465,1.0713,84.0101,0.2125,423.5294,5.7802,0.2068,-2.4956,36.7917,0.0,-5.1818
600804,鹏博士,0.14,16.67,3.32,18578.01,8.96,8.72,58.2086,2130.0486,1.5209,9.2472,9.7327,10.6235,8.4718,0.5175,173.91299999999998,17.9998,7.9764,11.5467,17.9628,16.6667,11.5381
600805,悦达投资,0.04,-78.24,0.5,3156.4,-77.54,8.89,14.720999999999998,354.9933,0.4172,2.9819999999999998,30.1811,0.9142,98.4467,0.171,526.3158,-11.2631,-77.9861,-2.5142,-4.4702,-78.2353,-1.4394
600806,*ST昆机,-0.05,-1766.67,-3.05,-2672.14,-2021.95,-16.75,19.774,159.4929,0.3003,0.3054,294.6955,0.1413,636.9427,0.0926,971.9222,,,,,,
600807,天业股份,-0.01,-150.0,-0.41,-681.26,-156.6,-2.09,27.9546,325.5413,0.3679,5.938,15.1566,0.0759,1185.7708,0.0798,1127.8195,87.1704,-143.7406,164.5869,66.7532,-150.0,223.7596
600808,,,,,,,-3.77,8.5433,9225.7699,1.198,12.2199,7.365,1.39,64.7482,0.466,193.13299999999998,-21.4673,,-18.9371,-10.2836,-41.7853,-19.8139
600809,山西汾酒,0.34,36.87,6.43,29470.93,36.87,20.03,70.0301,1470.7421,1.6986,43.8066,2.0545,0.23,391.3043,0.3252,276.7528,2.4496,36.0397,15.0101,22.4271,36.8717,14.5122
600810,神马股份,0.02,147.0,0.45,1094.52,97.47,0.55,8.567,1961.2533,4.4344,3.4112,26.3837,2.4234,37.1379,0.561,160.4278,,,,,,
600811,,,,,,,15.79,2.2411,1470.0646,0.8819,14.3437,6.2745,1.8118,49.6744,0.3214,280.0249,20.6556,-8.8375,-0.765,2.2059,-9.3099,0.6394
600812,华北制药,0.01,-18.18,0.26,1387.91,-20.8,0.64,17.5934,2149.6348,1.3181,1.5928,56.5043,1.0902,82.5537,0.3234,278.2931,0.4094,8.6739,0.4602,4.3209,-18.1818,1.5478
600814,杭州解百,0.08,-27.27,2.96,6019.08,-25.84,4.42,22.6106,1358.9937,1.9006,61.8706,1.4546,16.6998,5.3893,0.6121,147.0348,-10.3522,-21.9035,7.8528,1.2123,-27.2727,6.7227
600815,*ST厦工,-0.08,-20.06,-2.41,-7339.18,-20.02,-5.73,8.232000000000001,1279.5958,1.3343,0.2802,321.1991,0.7049,127.6777,0.1754,513.1129,86.7999,,-23.5723,-7.1281,-20.0627,-24.6025
600816,安信信托,0.34,-24.2,9.2,60818.33,195.45,59.72,79.6601,1018.3911,0.5753,,,,,,,,195.4525,213.2398,246.0556,-24.2003,213.2398
600817,,,,,,,-0.54,63.7338,2.3654,0.0147,,,,,0.0189,4761.9048,-19.4602,,-10.6585,-22.5979,-96.5517,-12.0363
600818,中路股份,0.02,30.77,1.16,550.53,34.79,4.08,18.5182,134.637,0.4188,1.9924,45.1717,1.6948,53.1036,0.4014,224.2152,-3.0367,112.494,14.8562,9.7847,30.7692,20.97
600819,耀皮玻璃,0.01,-110.0,0.16,448.35,-110.57,0.64,19.5549,695.9674,0.7444,1.2907,69.7296,0.7705,116.8073,0.2397,375.4693,21.7319,,-11.1133,3.9519,-110.0,-9.863999999999999
600820,隧道股份,0.1,11.11,1.91,32026.19,8.52,6.36,12.748,5032.1896,1.6005,0.3917,229.7677,0.6929,129.8889,0.1566,574.7126,5.0154,8.8122,5.9611,8.4303,11.1111,6.805
600821,津劝业,0.01,0.0,0.33,198.7,-17.34,1.99,24.0428,99.6454,0.2393,171.5179,0.5247,6.2117,14.4888,0.4764,188.9169,-39.211999999999996,-17.338,0.7784,-3.943,0.0,0.7784
600822,上海物贸,0.02,-4.83,3.48,978.27,-4.71,0.11,1.1211,8374.1025,16.8841,64.6124,1.3929,11.7679,7.6479,1.9722,45.6343,-36.2556,-26.9326,-72.3175,-50.714,-4.8309,-71.4667
600823,世茂股份,0.13,-40.91,1.29,25305.04,0.03,9.64,32.1904,2624.0685,1.371,1.4812,60.7615,0.0676,1331.3609,0.0669,1345.2915,26.2084,-19.0421,21.5909,9.2253,-40.9091,21.1506
600824,益民集团,0.04,-31.25,2.37,4685.38,-16.92,6.45,26.9212,725.9977,0.6887,9.0012,9.9987,0.8312,108.2772,0.6445,139.6431,-20.4049,-18.5888,6.4349,1.9609,-31.25,8.068999999999999
600825,新华传媒,0.01,-57.89,0.35,885.34,-56.04,2.63,35.1565,335.88199999999995,0.3214,3.2014,28.1127,0.6791,132.5283,0.1446,622.4066,3.6684,-68.2004,1.1543,-32.6795,-57.8947,1.1382
600826,兰生股份,1.59,835.29,19.19,66706.72,829.72,105.25,5.5021,633.7672,1.5066,5.154,17.4622,7.3045,12.3212,0.3676,244.8313,30.8953,824.3183,-5.5993,-6.7002,835.2941,-5.8521
600827,百联股份,0.24,-46.67,2.67,40618.24,-47.33,2.87,21.095,14138.9513,8.2084,49.4757,1.8191,3.3559,26.8184,0.8116,110.8921,-0.6207,-40.3726,-1.6993,-5.2286,-46.6667,-8.4884
600828,茂业商业,0.1,59.09,6.43,17584.62,382.81,9.85,25.3463,1784.2708,1.0301,130.4975,0.6897,6.4668,13.9172,0.9904,90.8724,205.8351,383.5949,122.6443,266.5721,59.0909,124.3068
600829,人民同泰,0.11,1.29,4.39,6381.73,1.24,2.77,9.642000000000001,2303.8475,3.9729,1.0998,81.8331,2.7856,32.309,0.6293,143.016,-14.8495,12.6223,10.3678,8.384,1.2879,10.3678
600830,香溢融通,0.04,-29.41,0.82,1643.55,-29.37,6.09,11.7212,269.8741,0.594,3.7828,23.7919,15.1601,5.9366,0.1643,547.7785,-4.6968,-31.3354,1.3829,2.3432,-29.4118,0.7767
600831,广电网络,0.09,11.25,2.59,4999.4,11.31,9.13,40.9977,547.5037,0.9717,4.3372,20.7507,2.4838,36.2348,0.5791,155.4136,2.105,2.5078,6.3084,6.0536,11.25,6.6146
600833,第一医药,0.06,10.02,1.78,1323.35,10.0,3.07,15.0067,430.2918,1.9288,3.1069999999999998,28.9668,1.4769999999999999,60.9343,0.7041,127.8228,1.6851,9.9993,0.7398,-1.5559,10.0186,0.7472
600834,申通地铁,0.04,34.26,1.32,1870.97,34.26,10.41,7.4107,179.7181,0.3764,42.8802,2.0989,,,3.1682,28.4073,0.5311,34.2629,3.4309,9.0552,34.2606,3.4309
600835,上海机电,0.21,50.0,2.67,21935.58,54.26,5.81,21.0758,3775.3599,3.6914,1.9092,47.1402,0.4197,214.4389,0.1484,606.469,-9.0559,27.1228,21.4718,1.5851,50.0,29.5591
600836,界龙实业,0.01,40.0,0.25,219.58,30.94,0.45,14.1228,487.8732,1.4722,1.892,47.5687,0.198,454.5455,0.1793,501.952,62.0142,-65.8411,61.0318,-0.294,40.0,110.5191
600837,海通证券,0.15,-65.12,1.62,175417.65,-57.23,33.51,44.7459,5233.6327,0.455,,,,,,,,-55.3772,54.025,38.0617,-65.1163,48.7484
600838,上海九百,0.04,14.07,1.54,1786.19,14.1,86.27,53.2994,20.7034,0.0516,0.8895,101.1804,0.4231,212.7157,0.1376,654.0698,-20.9517,14.0995,55.441,47.4416,14.0665,55.441
600839,四川长虹,0.05,1131.58,1.8,21623.44,1148.64,1.4,14.4163,15408.1126,3.3378,1.8691,48.1515,1.1445,78.637,0.3856,233.4025,12.3579,188.7431,-7.3294,-13.0378,1131.5789,-12.5419
600841,上柴股份,0.03,-40.0,0.73,2537.17,-39.69,4.06,15.4116,624.3627,0.7203,1.7214,52.283,2.2839,39.4063,0.1773,507.6142,2.1839,-40.1266,0.4348,1.7236,-40.0,0.4838
600843,上工申贝,0.08,3.08,2.35,4219.28,3.12,6.65,30.3492,634.242,1.1561,1.5814,56.9116,0.7272,123.7624,0.2833,317.6844,38.0146,4.7199,22.8671,23.3228,3.0831,8.7754
600844,,,,,,,-22.06,9.6317,157.8626,0.2027,5.7996,15.5183,0.8201,109.7427,0.3386,265.8004,-34.4652,,-7.2811,-6.775,1619.2308,-6.6252
600845,宝信软件,0.2,2.63,1.93,7636.22,10.28,8.98,28.5741,850.075,2.1706,0.4349,206.9441,0.772,116.5803,0.1699,529.7234,6.9206,8.6039,55.9982,20.51,2.6316,58.3203
600846,同济科技,0.04,0.0,1.45,2606.98,2.43,2.68,14.1485,972.3385,1.5563,4.9128,18.3195,0.1448,621.547,0.1324,679.7583,2.0022,8.6362,23.2682,33.946,0.0,4.5568
600847,*ST万里,-0.02,-375.38,-0.39,-277.99,-371.47,-8.13,6.442,34.1866,0.2163,0.6292,143.0388,0.3858,233.2815,0.0744,1209.6774,-1.6026,-366.9532,-0.8932,-14.8964,-375.3846,-0.8852
600848,上海临港,0.0,-174.0,0.11,330.25,-266.37,5.61,74.6123,58.7848,0.0656,0.5768,156.0333,0.0037,24324.3243,0.0109,8256.8807,-74.2697,,2478.0976,302.2816,-174.0,2254.0153
600850,华东电脑,0.19,78.03,3.69,6233.7,78.12,5.25,18.4978,1185.5049,3.6846,0.9253,97.2658,0.5525,162.8959,0.262,343.5115,22.1446,84.8049,22.8724,34.6145,78.0331,19.3783
600851,海欣股份,0.01,-34.45,0.22,947.35,-33.91,4.73,21.9726,200.1155,0.1657,0.8998,100.0222,0.5258,171.1677,0.1912,470.7113,9.5073,-49.1868,-18.4679,-20.7396,-34.4538,-19.5256
600853,,,,,,,-1.14,11.3492,747.2764,1.392,0.4616,194.97400000000002,0.2031,443.1315,0.1124,800.7117,0.2332,,1.8321,20.2739,-13.1148,2.2265
600854,春兰股份,0.12,54.96,3.24,6327.46,54.89,160.52,26.3435,39.4177,0.0758,1.3409,67.1191,0.0299,3010.0334,0.0356,2528.0899,-36.6489,62.5633,1.3374,-4.449,54.9618,1.7224
600855,航天长峰,-0.01,-31.43,-0.47,-398.8,-31.36,-2.36,23.9673,168.8803,0.5092,0.5395,166.8211,0.8265,108.8929,0.1264,712.0253,88.56,,2.2082,5.3896,-31.4286,2.4413
600856,中天能源,0.08,-16.14,2.55,4814.86,53.65,10.85,21.2862,443.5617,0.782,2.16,41.6667,2.9410000000000003,30.6018,0.2366,380.3888,36.091,67.2745,159.7501,142.4293,-16.1426,113.6671
600857,宁波中百,0.06,16.0,2.1,1293.1,15.65,4.86,14.2301,265.8648,1.1852,103.346,0.8709,4.6574,19.3241,0.6696,134.4086,-19.1009,15.6468,5.2795,3.2279,16.0,5.2795
600858,银座股份,0.1,-54.5,1.66,4996.1,-54.51,1.33,17.8659,3732.4006,7.1767,80.6259,1.1163,1.7568,51.2295,1.1967,75.2068,-8.0317,-63.0949,-0.8294,-5.6425,-54.4981,-0.43799999999999994
600859,王府井,0.41,-17.01,2.52,18725.43,-17.02,3.95,21.441,4733.326,10.2282,65.0871,1.3828,9.1155,9.8733,0.652,138.0368,-5.0208,-17.1592,5.8902,1.4991,-17.0082,3.7552
600860,*ST京城,-0.07,16.67,-4.35,-3033.16,18.85,-13.22,2.2434,229.3731,0.5435,0.815,110.4294,0.5985,150.3759,0.2746,327.7495,-21.0718,,-21.6347,-18.1925,16.6667,-23.6775
600861,北京城乡,0.09,-1.32,1.22,2833.21,-1.27,3.87,27.3305,731.7901,2.3099,31.2121,2.8835,0.3618,248.7562,0.3425,262.7737,18.7075,-4.5773,0.413,0.3407,-1.3245,2.319
600862,中航高科,-0.01,-85.71,-0.34,-1117.2,-75.46,-4.07,20.541,274.0021,0.1966,0.2269,396.6505,0.0718,1253.4819,0.0398,2261.3065,25.0492,,216.2732,47.992,-85.7143,225.8014
600863,内蒙华电,0.0,-68.0,0.04,373.76,-68.48,0.22,7.977,1668.0187,0.2872,1.9716,45.6482,4.6708,19.2686,1.0691,84.18299999999999,-24.7083,-89.7355,-4.7732,-0.3481,-68.0,-3.5684
600864,哈投股份,0.08,-20.79,1.08,4180.33,-24.4,10.09,22.9564,414.30300000000005,0.7582,8.0152,11.2287,3.4512,26.0779,0.3689,243.9686,-2.4311,-24.4907,-20.824,-21.9938,-20.7921,-21.7072
600865,,,,,,,10.63,26.0424,274.3232,0.7291,11.7956,7.63,117.823,0.7639,0.4312,208.7199,-5.9668,-15.7076,9.8486,-3.7659,-15.2174,9.8486
600866,,,,,,,-15.6,7.1443,154.5403,0.2394,1.5294,58.8466,0.6686,134.6096,0.2147,419.1896,-32.1944,,-27.5778,-17.4189,-50.983000000000004,-27.9519
600867,,,,,,,35.79,77.9605,451.3849,0.3974,1.1623,77.4327,0.1049,857.96,0.2727,330.033,13.2232,32.6977,15.4592,28.6478,16.6667,15.7422
600868,梅雁吉祥,0.01,-179.63,,2457.85,-179.87,32.34,60.9451,76.0002,0.04,2.0097,44.7828,2.0669,43.5435,0.32899999999999996,273.5562,73.093,,3.2895,-4.4293,-179.6296,3.6388
600869,智慧能源,0.04,-50.54,2.06,8666.88,4.05,3.86,20.7457,2242.8532,1.0767,0.5737,156.8764,1.4706,61.1995,0.2675,336.4486,11.0715,0.9505,33.1589,3.8946,-50.5351,34.5601
600870,,,,,,,2.44,4.136,49.0161,0.0936,24.2484,3.7116,,,1.331,67.6183,,-55.3145,167.8361,14.9166,-54.902,167.8361
600871,石化油服,-0.12,325.0,-7.08,-168521.0,357.04,-19.8,-8.2905,8510.893,0.6017,0.3636,247.5248,0.5884,152.9572,0.1815,495.8678,-23.5705,,-5.5983,4.1623,325.0,-5.5977
600872,中炬高新,0.08,24.1,2.59,6601.72,24.0,8.87,35.1477,744.2036,0.9341,15.5444,5.7899,0.3709,242.653,0.3166,284.2704,13.4435,27.0109,6.6987,2.8895,24.1018,7.1484
600873,梅花生物,0.07,16.67,2.63,22174.42,22.31,8.38,24.1481,2643.1937,0.8503,7.1704,12.5516,1.5939,56.4653,0.5562,161.8123,-14.622,20.4917,2.5194,-20.4789,16.6667,1.87
600874,创业环保,0.07,34.0,2.18,9594.2,34.78,21.09,37.5878,454.839,0.3186,0.3295,273.1411,10.7765,8.3515,0.1566,574.7126,1.265,34.806,7.0794,-8.448,34.0,6.1662
600875,东方电气,0.0,-96.0,0.02,439.48,-95.92,0.04,9.6949,9287.203000000001,3.9741,0.5261,171.0701,0.3062,293.9255,0.1255,717.1315,20.8397,-85.8029,0.6278,2.0539,-96.0,0.6318
600876,,,,,,,0.63,21.9091,69.2314,0.1314,0.8278,108.7219,0.2507,358.9948,0.1347,668.1514,-43.443999999999996,,,21.1239,-101.24799999999999,2709.9524
600877,*ST嘉陵,-0.12,151.42,,-8500.43,151.3,,,,,1.4816,60.7451,1.0378,86.7219,0.203,443.3498,-51.3198,,-126.9796,-16.6755,151.4228,-148.5972
600879,航天电子,0.03,10.0,0.63,3477.66,10.07,3.9,25.1649,890.2442,0.8563,0.4081,220.5342,0.1643,547.7785,0.1172,767.9181,10.8173,9.0323,5.7141,7.5627,10.0,5.4778
600880,,,,,,,1.12,36.7698,222.7356,0.2037,0.8284,108.6432,9.0228,9.9747,0.1436,626.7409,-29.4762,-95.7867,-7.272,-8.436,-92.3333,-1.7789
