code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,name-2015-1,eps-2015-1,eps_yoy-2015-1,bvps-2015-1,roe-2015-1,epcf-2015-1,net_profits-2015-1,profits_yoy-2015-1,distrib-2015-1,report_date-2015-1,name-2015-2,eps-2015-2,eps_yoy-2015-2,bvps-2015-2,roe-2015-2,epcf-2015-2,net_profits-2015-2,profits_yoy-2015-2,distrib-2015-2,report_date-2015-2,name-2015-3,eps-2015-3,eps_yoy-2015-3,bvps-2015-3,roe-2015-3,epcf-2015-3,net_profits-2015-3,profits_yoy-2015-3,distrib-2015-3,report_date-2015-3,name-2015-4,eps-2015-4,eps_yoy-2015-4,bvps-2015-4,roe-2015-4,epcf-2015-4,net_profits-2015-4,profits_yoy-2015-4,distrib-2015-4,report_date-2015-4,name-2016-1,eps-2016-1,eps_yoy-2016-1,bvps-2016-1,roe-2016-1,epcf-2016-1,net_profits-2016-1,profits_yoy-2016-1,distrib-2016-1,report_date-2016-1,name-2016-2,eps-2016-2,eps_yoy-2016-2,bvps-2016-2,roe-2016-2,epcf-2016-2,net_profits-2016-2,profits_yoy-2016-2,distrib-2016-2,report_date-2016-2,name-2016-3,eps-2016-3,eps_yoy-2016-3,bvps-2016-3,roe-2016-3,epcf-2016-3,net_profits-2016-3,profits_yoy-2016-3,distrib-2016-3,report_date-2016-3,name-2016-4,eps-2016-4,eps_yoy-2016-4,bvps-2016-4,roe-2016-4,epcf-2016-4,net_profits-2016-4,profits_yoy-2016-4,distrib-2016-4,report_date-2016-4
600523,贵航股份,汽车配件,贵州,51.46,2.89,2.89,375390.47,263414.78,64311.11,106676.8,3.69,0.35,7.48,3.27,20011227,62037.18,2.15,8.43,6.96,23.21,4.33,22521,贵航股份,0.06,100.0,,0.95,,1779.78,85.19,,04-28,,,,,,,,,,,,,,,,,,,,,贵航股份,0.57,23.91,,8.67,,16556.4,24.34,10派1.74,04-25,贵航股份,0.06,0.0,,0.89,,1766.88,-0.72,,04-25,贵航股份,0.26,0.0,,3.74,,7516.34,-1.71,,08-23,贵航股份,0.35,6.06,,5.04,,10281.68,6.96,,10-28,,,,,,,,,,
000525,红 太 阳,农药化肥,江苏,227.48,5.07,5.81,964025.63,426718.56,268576.09,293950.5,5.06,0.067,8.06,2.52,19931028,98737.38,1.7,-27.3,-82.28,13.18,1.26,14345,红太阳,0.16,-36.9,,2.1,,8052.46,-37.06,,04-30,,,,,,,,,,,,,,,,,,,,,红太阳,0.36,-57.36,,4.68,,18194.78,-57.4,10派5,04-19,,,,,,,,,,,红太阳,0.1,-71.5,,1.46,,5725.79,-67.39,,08-02,红太阳,0.07,-84.55,,0.99,,3887.01,-82.28,,10-25,,,,,,,,,,
300534,陇神戎发,中成药,甘肃,90.43,0.22,0.87,89654.86,52319.78,3338.45,41972.87,4.84,0.56,7.98,6.55,20160913,16495.95,1.9,0.0,0.0,36.48,19.89,38161,,,,,,,,,,,,,,,,,,,,,陇神戎发,0.67,,,,,4344.1,,,10-26,陇神戎发,0.93,0.42,6.24,15.91,0.47,6067.72,0.42,,08-24,,,,,,,,,,,陇神戎发,0.38,,6.62,5.89,-0.14,2462.88,,,08-24,,,,,,,,,,,,,,,,,,,,
600965,福成股份,农业综合,河北,59.6,5.28,8.19,254555.05,163812.52,49582.45,29767.09,0.36,0.18,2.1,6.82,20040713,54189.8,0.66,1.44,8.56,39.51,14.34,22059,福成股份,0.04,-6.77,,2.32,,2180.47,21.16,,04-22,福成股份,0.08,14.29,,4.53,,4217.83,59.46,,08-20,福成股份,0.17,95.75,,8.74,,13571.21,203.36,,10-30,福成股份,0.2,42.86,,10.58,,16638.04,132.94,10派0.7,03-23,福成股份,0.05,21.07,,2.47,,4076.76,86.97,,04-29,福成股份,0.1,25.0,,5.09,,8493.92,101.38,,08-26,福成股份,0.18,8.56,,8.97,,14733.47,8.56,,10-15,,,,,,,,,,
002698,博实股份,化工机械,黑龙江,115.6,5.21,6.82,218963.91,172607.86,19602.75,18826.45,0.28,0.10300000000000001,2.6,6.09,20120911,78662.17,1.15,-25.12,-52.33,40.95,16.41,36038,博实股份,0.13,8.33,,3.06,,5023.25,1.59,,04-27,,,,,,,,,,,博实股份,0.22,-46.34,,8.74,,14668.73,-9.86,,10-28,,,,,,,,,,,博实股份,0.02,-84.62,,0.62,,1082.68,-78.45,,04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600483,福能股份,火力发电,福建,19.4,2.88,15.52,1771408.75,527943.19,999894.63,320489.69,2.07,0.46,6.23,1.88,20040531,234621.55,1.51,-7.18,1.81,27.62,15.41,29669,,,,,,,,,,,福能股份,0.3,1295.35,,6.22,,37204.2,5906.65,,07-31,,,,,,,,,,,福能股份,0.85,16.44,,17.16,,106333.78,33.69,10派2,03-31,福能股份,0.1,20.05,,1.92,,14677.49,40.09,,04-28,福能股份,0.28,-6.67,,4.69,,42011.93,12.92,,08-18,福能股份,0.46,-16.36,,7.64,,70069.24,1.81,,10-26,,,,,,,,,,
300527,华舟应急,专用机械,湖北,112.9,1.16,4.63,294017.47,238878.3,34765.6,89128.99,1.93,0.17800000000000002,3.71,7.21,20160805,31867.8,0.69,0.0,0.0,19.68,6.77,79059,,,,,,,,,,,华舟应急,0.17,,,7.03,-0.58,5875.73,,,08-04,华舟应急,0.08,,,,,2761.86,,,10-28,华舟应急,0.39,28.95,2.64,15.55,1.63,13589.21,28.99,,07-15,华舟应急,0.01,,,0.22,,206.23,,,07-15,华舟应急,0.21,26.04,2.86,7.75,-1.94,7399.46,25.93,,08-04,华舟应急,0.18,125.0,,6.24,,8224.97,197.81,,10-28,,,,,,,,,,
300001,特锐德,电气设备,山东,104.93,8.46,9.98,847852.63,620875.5,93631.24,85227.15,0.85,0.127,2.59,6.85,20091030,64735.41,0.65,105.13,12.06,26.57,4.08,48600,特锐德,0.11,-35.29,3.64,2.79,-0.19,4425.02,32.17,,04-18,特锐德,0.1,-44.44,1.65,5.29,-0.31,8513.52,20.23,,08-26,特锐德,0.13,-58.06,1.73,7.02,-0.38,11293.88,-7.76,,10-19,特锐德,0.16,-60.0,,9.06,,14560.98,-8.47,,04-26,特锐德,0.05,-54.55,,2.01,,5006.22,13.13,,04-26,特锐德,0.09,-10.0,2.55,3.49,-0.62,9503.86,11.63,,08-27,特锐德,0.13,0.0,,4.62,,12656.35,12.06,,10-29,,,,,,,,,,
300241,瑞丰光电,半导体,深圳,65.35,1.64,2.76,183248.11,101881.96,42189.0,63008.1,2.28,0.19,4.14,3.65,20110712,21484.68,0.78,21.36,73.56,19.13,5.71,8624,,,,,,,,,,,瑞丰光电,0.1,2.17,2.94,3.33,-0.04,2165.78,3.37,,08-28,瑞丰光电,0.13,-32.13,2.96,4.21,-0.01,2762.51,-31.25,,10-26,瑞丰光电,0.15,36.43,,5.14,,3319.87,39.29,,04-16,瑞丰光电,0.07,86.92,,2.51,,1674.02,95.84,,04-16,瑞丰光电,0.1,-0.4,3.89,2.72,0.19,2369.24,9.39,,08-26,,,,,,,,,,,,,,,,,,,,
603959,百利科技,建筑施工,湖南,57.25,0.56,2.24,184492.95,172698.67,4724.9,27004.78,1.21,0.53,3.91,6.96,20160517,34190.64,1.53,70.8,42.15,29.39,13.83,33063,,,,,,,,,,,百利科技,0.16,,,6.53,,2606.1,,,08-18,百利科技,0.22,,,9.32,0.13,3774.87,,,04-26,百利科技,0.45,4.65,2.74,17.68,0.22,7487.45,4.74,,05-16,百利科技,0.01,,2.76,0.44,-0.34,203.97,,,05-16,,,,,,,,,,,百利科技,0.27,22.73,,8.38,,5225.86,38.44,,10-24,百利科技,0.53,17.78,,15.34,,10643.12,42.15,10派1.13,03-03
300094,国联水产,渔业,广东,91.52,7.46,7.78,283870.09,224551.22,30585.48,57415.32,0.74,0.081,2.29,4.31,20100708,36037.96,0.46,30.48,1989.32,12.3,3.39,28243,国联水产,-0.06,-220.0,4.8,-1.29,0.05,-2200.75,-237.06,,04-30,国联水产,-0.11,-283.33,4.74,-2.37,0.21,-4015.96,-302.81,10派0.3,08-25,,,,,,,,,,,国联水产,0.06,-89.94,,1.32,,2276.57,-89.88,10转12派0.56,04-26,国联水产,-0.01,-83.33,,-0.17,,-294.7,-86.61,,04-26,国联水产,0.02,-118.18,4.93,0.51,0.15,879.62,-121.9,,08-27,,,,,,,,,,,,,,,,,,,,
002465,海格通信,通信设备,广东,80.3,18.4,21.46,980125.19,618200.44,119352.57,259425.3,1.21,0.11699999999999999,2.98,4.2,20100831,142917.75,0.67,17.33,10.75,42.88,10.48,147545,海格通信,0.02,-31.03,,0.47,,2325.5,20.52,,04-23,海格通信,0.17,26.39,,3.36,,16892.2,25.87,10转10,08-27,海格通信,0.11,-38.31,,4.45,,22655.79,27.38,,10-28,海格通信,0.28,-36.36,,10.57,,57958.7,30.91,10派1.5,04-25,海格通信,0.01,-50.0,,0.41,,2690.12,15.68,,04-27,海格通信,0.09,-47.06,,2.96,,19484.08,15.34,,08-22,,,,,,,,,,,,,,,,,,,,
600647,同达创业,综合类,上海,42.98,1.39,1.39,58900.13,39672.28,1968.67,68.08,0.0,0.537,2.59,11.87,19930504,18673.3,1.34,-54.64,14.3,22.33,203.33,10358,同达创业,0.02,-166.67,,0.96,,231.24,-166.69,,04-27,同达创业,0.47,-456.16,,23.92,,6600.39,-456.18,,08-22,同达创业,0.47,-439.48,,24.85,,6532.25,-439.41,,10-24,同达创业,0.49,-2123.55,,26.41,,6813.76,-2125.0,,03-12,同达创业,0.0,-74.7,,0.22,,58.71,-74.61,,04-20,同达创业,0.54,14.19,,24.42,,7537.73,14.2,,08-27,,,,,,,,,,,,,,,,,,,,
300328,宜安科技,铝,广东,203.24,4.03,4.03,103936.56,59149.16,38898.6,4592.0,0.11,0.044000000000000004,1.69,6.97,20120619,20651.26,0.51,-4.4,-53.41,29.33,4.66,24934,宜安科技,0.05,2.44,5.72,0.96,0.24,610.76,2.5,,04-27,宜安科技,0.09,-22.6,2.83,3.21,0.29,2040.6,54.78,,08-19,宜安科技,0.17,-38.33,2.92,5.88,0.34,3768.82,23.3,,10-27,,,,,,,,,,,宜安科技,0.02,-64.04,,0.65,,439.42,-28.05,,04-27,宜安科技,0.03,-62.68,1.68,2.01,0.07,1369.1,-32.91,,08-27,宜安科技,0.04,-74.15,,2.59,,1755.78,-53.41,,10-28,,,,,,,,,,
300346,南大光电,元器件,江苏,269.06,1.27,1.61,127946.13,89041.28,19011.27,66062.65,4.11,0.08900000000000001,7.43,4.3,20120807,33324.3,2.07,-23.69,-56.99,35.69,20.38,10774,南大光电,0.09,-0.11,11.75,0.77,0.12,903.41,2.12,,04-22,南大光电,0.13,-33.55,7.3,1.81,0.05,2138.03,6.23,,08-26,南大光电,0.21,-40.77,7.37,2.82,0.18,3334.21,-6.52,,10-23,,,,,,,,,,,,,,,,,,,,,南大光电,0.02,-83.07,7.37,0.3,0.05,362.73,-83.03,,08-26,,,,,,,,,,,,,,,,,,,,
002043,兔 宝 宝,其他建材,浙江,47.85,7.1,8.28,185076.02,107849.96,18836.67,43043.48,0.52,0.22,1.81,7.58,20050510,19821.14,0.24,56.51,211.14,19.86,9.94,86240,兔宝宝,0.01,-394.12,,0.6,,478.81,-403.11,,04-24,兔宝宝,0.05,66.67,,3.21,,2608.58,87.0,,08-14,兔宝宝,0.12,100.0,,6.92,,5718.97,85.87,,10-23,兔宝宝,0.2,122.22,,11.52,,9749.02,127.83,10派1.3送3.4转1.6,03-25,兔宝宝,0.04,310.0,,1.75,,2147.09,348.42,,04-20,兔宝宝,0.12,140.0,,7.38,,9803.15,275.8,,08-23,兔宝宝,0.22,83.33,,12.87,,17793.9,211.14,,10-24,,,,,,,,,,
603313,梦百合,家居用品,江苏,46.88,0.6,2.4,204181.73,146496.5,34100.18,89684.93,3.74,0.79,6.71,5.51,20161013,42573.35,1.77,0.0,0.0,33.95,11.62,53283,,,,,,,,,,,,,,,,,,,,,梦百合,0.69,,,22.52,,12466.94,,,10-29,梦百合,0.91,24.66,3.58,28.8,0.93,16426.08,25.56,,09-14,,,,,,,,,,,梦百合,0.45,,3.78,12.18,0.61,8066.75,,,09-14,梦百合,0.79,14.49,,20.72,,14189.77,13.82,,10-29,,,,,,,,,,
002757,南兴装备,家居用品,广东,71.89,0.37,1.09,95302.57,54841.36,31460.75,35031.4,3.2,0.414,6.88,5.76,20150527,26715.3,2.44,-4.85,9.37,30.25,12.43,16509,南兴装备,0.16,4.15,,,,1318.07,4.2,,05-26,南兴装备,0.4,5.91,,8.2,,3428.37,11.8,,08-17,南兴装备,0.44,-22.49,,5.96,,4136.66,-11.02,,10-26,南兴装备,0.51,-33.8,,8.96,,5014.09,-20.93,10派1,04-20,南兴装备,0.09,-42.38,,1.4,,1012.94,-23.15,,04-20,南兴装备,0.28,-30.22,,4.12,,3022.45,-11.84,,08-18,南兴装备,0.41,-5.83,,5.91,,4524.19,9.37,,10-22,,,,,,,,,,
300142,沃森生物,生物制药,云南,0.0,10.86,15.37,665571.94,243450.97,72917.21,102159.06,0.66,-0.17,1.48,7.99,20101112,-37859.89,-0.25,-44.1,-109.19,44.95,-58.75,63987,沃森生物,-0.21,-27.59,12.11,-1.69,-0.2,-4825.98,-6.05,,04-27,沃森生物,-0.14,-46.15,5.97,-2.36,-0.15,-6712.49,8.51,10转20,08-26,,,,,,,,,,,沃森生物,-0.6,-198.36,,-33.62,,-84089.53,-686.3,,04-30,,,,,,,,,,,沃森生物,-0.12,-14.29,1.54,-7.35,-0.12,-16190.19,141.19,,08-27,沃森生物,-0.17,112.5,,-10.78,,-23361.06,109.19,,10-22,,,,,,,,,,
002370,亚太药业,化学制药,浙江,72.21,2.04,2.68,266594.44,146401.81,25503.8,157520.34,5.87,0.42,8.0,3.84,20100316,25678.21,0.96,98.62,98.36,39.58,14.42,7275,亚太药业,0.07,16.67,,1.93,,1458.15,3.15,,04-25,亚太药业,0.15,36.36,,4.17,,3156.56,40.09,,08-15,亚太药业,0.21,50.0,,5.69,,4312.01,54.11,,10-24,亚太药业,0.27,35.0,,7.27,,5549.93,36.81,10派1,03-29,亚太药业,0.12,71.43,,3.04,,2420.18,65.98,,04-19,亚太药业,0.31,106.67,,7.9,,6398.65,102.71,,08-27,亚太药业,0.42,100.0,,10.48,,8553.25,98.36,,10-29,,,,,,,,,,
300541,先进数通,软件服务,北京,170.08,0.3,1.2,108420.51,107081.75,577.87,35528.6,2.96,0.26,5.62,8.0,20160913,17805.6,1.48,0.0,0.0,22.28,4.64,51568,,,,,,,,,,,,,,,,,,,,,先进数通,0.25,,,,,2229.67,,,10-25,先进数通,0.68,13.33,3.84,19.37,0.26,6095.9,12.87,,08-25,,,,,,,,,,,先进数通,0.28,,4.12,7.06,-3.14,2526.7,,,08-25,,,,,,,,,,,,,,,,,,,,
300414,中光防雷,元器件,四川,84.75,0.65,1.69,81122.25,73457.96,4345.75,21052.15,1.25,0.276,4.18,7.46,20150513,28915.35,1.72,-3.04,-15.22,35.6,19.22,13954,中光防雷,0.37,,,7.05,,2323.38,,,04-20,中光防雷,0.49,-35.53,7.57,10.69,0.34,4115.63,-14.86,10转10,08-14,中光防雷,0.5,-59.68,3.87,12.48,0.28,5481.97,-30.19,,10-27,中光防雷,0.65,-57.79,,19.91,,8057.91,-17.43,10派1.2,03-10,中光防雷,0.12,-68.75,,2.86,,1937.42,-16.61,,04-20,中光防雷,0.22,-55.29,4.12,5.38,0.21,3692.89,-10.27,,08-26,中光防雷,0.28,-44.84,,6.74,,4647.36,-15.22,,10-21,,,,,,,,,,
603958,哈森股份,服饰,江苏,82.45,0.54,2.17,143794.27,120383.75,14104.76,46205.46,2.13,0.31,5.27,5.33,20160629,41594.05,1.91,0.0,0.0,50.29,4.53,33732,哈森股份,0.27,,,,,4451.93,,,06-07,哈森股份,0.52,,,14.87,,8580.89,,,08-13,哈森股份,0.47,,,13.22,,7618.84,,,10-28,哈森股份,0.73,14.22,3.93,20.07,0.25,11912.08,14.13,,06-07,哈森股份,0.21,-24.54,,,,3362.0,-24.48,,06-07,哈森股份,0.32,-38.7,,8.04,,5368.32,-37.44,,08-13,哈森股份,0.32,-32.55,,7.12,,5559.94,-27.02,,10-28,,,,,,,,,,
600936,广西广电,影视音像,广西,55.62,3.0,16.71,707051.38,266729.06,286343.41,110046.57,0.66,0.2,2.19,5.63,20160815,71710.18,0.43,0.0,0.0,32.02,15.97,113363,广西广电,0.1,,,,,13337.77,,,07-26,广西广电,0.19,,,10.51,0.14,26239.74,,,08-12,广西广电,0.25,,,13.97,,34127.04,,,10-31,广西广电,0.28,7.69,1.46,16.36,0.62,38038.51,5.82,,07-26,广西广电,0.08,-20.0,,,,11221.86,-15.86,,07-26,广西广电,0.14,-26.32,1.58,11.62,0.07,19076.59,-27.3,,08-12,,,,,,,,,,,,,,,,,,,,
000837,秦川机床,机床制造,陕西,0.0,4.81,6.93,780513.69,471833.75,195616.06,145425.06,2.1,-0.034,3.99,2.41,19980928,52698.16,0.76,2.8,78.25,12.93,-1.21,69454,,,,,,,,,,,秦川机床,-0.09,97.45,,-1.99,,-5914.8,292.73,,08-27,秦川机床,-0.16,-4153.85,,-3.72,,-10965.39,-4590.15,,10-31,秦川机床,-0.34,-1231.89,,-8.15,,-23624.15,-1325.87,,03-26,秦川机床,-0.04,37.06,,-1.07,,-2976.38,37.13,,04-30,,,,,,,,,,,秦川机床,-0.03,-78.24,,-0.86,,-2385.48,-78.25,,10-31,,,,,,,,,,
600546,*ST山煤,煤炭开采,山西,0.0,19.82,19.82,4926854.5,2545168.5,999717.31,224503.45,1.13,-0.251,1.68,3.0,20030731,-143291.8,-0.72,-3.31,-461.87,4.08,-1.33,71842,*ST山煤,,,,0.09,,583.68,-88.98,,04-24,,,,,,,,,,,*ST山煤,-0.04,-200.0,,-1.34,,-8871.93,-223.91,,10-31,*ST山煤,-1.2,37.93,,-47.96,,-238021.41,38.04,,04-29,*ST山煤,-0.03,,,-1.34,,-4992.43,-955.34,,04-29,*ST山煤,-0.22,,,-12.43,,-44227.65,-5055.84,,08-31,*ST山煤,-0.25,525.0,,-14.28,,-49848.3,461.87,,10-28,,,,,,,,,,
300097,智云股份,电器仪表,辽宁,143.1,0.86,1.49,192338.77,86828.32,6965.85,92534.7,6.19,0.311,8.68,6.83,20100728,20815.75,1.39,63.23,553.71,36.67,15.15,16380,,,,,,,,,,,智云股份,0.06,-57.53,3.79,1.65,-0.24,772.07,-58.04,,08-26,智云股份,0.06,-64.71,3.64,1.44,-0.4,710.28,-65.82,,10-27,智云股份,0.43,126.32,,9.77,,5369.02,138.73,10派0.15,04-09,智云股份,-0.04,78.5,,-0.43,,-528.35,115.0,,04-27,,,,,,,,,,,智云股份,0.31,418.83,,3.74,,4643.13,553.71,,10-29,,,,,,,,,,
300018,中元股份,电气设备,湖北,73.8,3.31,4.81,152663.48,86904.53,6995.75,59894.0,1.25,0.11800000000000001,2.85,4.07,20091030,25953.57,0.54,57.34,80.33,62.0,24.64,19084,,,,,,,,,,,中元股份,0.06,-14.29,3.89,1.54,0.01,1158.92,-19.07,,08-26,中元股份,0.16,14.29,4.0,4.13,0.06,3151.59,19.01,,10-27,中元股份,0.36,38.46,,8.22,,7515.31,50.73,10派1转10,03-31,,,,,,,,,,,中元股份,0.07,16.67,2.8,2.33,0.0,3133.86,170.41,,08-27,中元股份,0.12,-25.0,,4.19,,5683.22,80.33,,10-28,,,,,,,,,,
300529,健帆生物,医疗保健,广东,88.66,0.42,4.12,121834.07,92711.68,25518.67,37572.43,0.91,0.37,2.72,14.68,20160802,26611.11,0.65,0.0,0.0,84.23,37.28,36265,健帆生物,0.1,,,8.22,,3782.64,,,07-14,健帆生物,0.22,,1.35,17.04,0.19,8012.32,,,12-22,健帆生物,0.37,,,,,13534.73,,,10-28,健帆生物,0.54,25.58,1.52,39.58,0.55,20044.1,25.24,,07-14,健帆生物,0.13,30.0,,7.98,,4689.47,23.97,,07-14,健帆生物,0.27,22.73,1.8,16.36,0.15,10050.9,25.44,,08-01,,,,,,,,,,,,,,,,,,,,
603822,嘉澳环保,环境保护,浙江,93.04,0.18,0.73,100023.11,43065.55,26160.97,24156.39,3.29,0.64,8.64,6.3,20160428,28476.43,3.88,-1.1,10.38,21.5,8.47,12908,嘉澳环保,0.05,,,,,299.94,,,04-27,嘉澳环保,0.34,,,4.9,,1854.02,,,08-25,嘉澳环保,0.52,,,7.44,,2854.65,,,10-28,嘉澳环保,0.71,7.45,7.42,9.99,0.93,3885.52,7.45,,04-14,嘉澳环保,0.09,63.67,,,,490.55,63.55,,04-27,嘉澳环保,0.27,-18.51,,3.52,,1678.85,-9.45,,08-25,,,,,,,,,,,嘉澳环保,0.64,-9.71,,7.78,,4288.79,10.38,10派2.08,02-23
002775,文科园林,建筑施工,深圳,40.95,1.14,2.48,200763.72,193063.38,2146.33,51467.8,2.08,0.42,5.08,4.4,20150629,44398.96,1.79,35.52,49.13,21.99,10.02,23743,文科园林,0.08,,,1.28,,695.68,,,04-15,,,,,,,,,,,文科园林,0.57,-4.24,,8.44,,6810.47,27.7,,10-31,文科园林,0.92,-7.69,,11.8,,9692.18,7.51,,04-15,文科园林,0.06,-25.0,,0.67,,743.58,6.88,,04-15,,,,,,,,,,,文科园林,0.42,-25.97,,8.69,,10156.39,49.13,,10-27,,,,,,,,,,
600770,综艺股份,综合类,江苏,243.11,11.05,13.0,630721.88,192938.63,156174.27,222064.3,1.71,0.031,2.64,3.86,19961120,-13380.34,-0.1,74.02,72.58,21.58,6.03,88317,综艺股份,0.01,450.0,,0.44,,1471.42,512.47,,04-29,,,,,,,,,,,综艺股份,0.02,0.0,,0.69,,2370.36,21.56,,10-30,综艺股份,-0.19,-663.99,,-7.3,,-24631.47,-693.1,,04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300027,华谊兄弟,影视音像,浙江,36.9,19.03,27.86,1965461.75,882312.13,35369.87,279416.88,1.0,0.223,3.37,3.27,20091030,312178.91,1.12,7.96,1.33,56.7,28.92,143554,华谊兄弟,0.2,-35.48,4.81,4.33,-0.16,24449.17,-33.8,,04-24,华谊兄弟,0.41,20.59,4.77,8.61,-0.05,50389.66,20.73,,08-26,华谊兄弟,0.49,32.43,6.66,10.71,-0.06,61408.27,34.99,,10-23,华谊兄弟,0.76,4.11,,13.67,,97614.37,8.86,10派1.5转5,03-24,,,,,,,,,,,华谊兄弟,0.11,-73.17,3.4,3.14,0.15,30277.82,-39.91,,08-25,华谊兄弟,0.22,-55.1,,6.42,,62226.86,1.33,,10-21,,,,,,,,,,
300030,阳普医疗,医疗保健,广东,143.71,2.53,3.09,144538.56,58695.98,29985.06,39441.05,1.28,0.07,3.03,4.41,20091225,20068.86,0.65,-2.64,-25.73,45.41,5.99,27801,阳普医疗,0.03,-25.0,2.49,1.08,-0.31,794.43,21.32,,04-28,阳普医疗,0.06,0.0,2.5,2.41,-0.29,1773.39,-6.7,,08-04,阳普医疗,0.1,-28.57,2.94,3.86,-0.22,2896.72,-28.81,,10-24,阳普医疗,0.13,-27.78,,5.09,,3983.52,-24.92,10派0.25,04-26,阳普医疗,0.02,-33.33,,0.78,,721.04,-9.24,,04-26,阳普医疗,0.05,-16.67,3.0,1.57,-0.17,1458.71,-17.74,,08-26,,,,,,,,,,,,,,,,,,,,
600366,宁波韵升,电器仪表,浙江,11.01,5.29,5.57,582188.63,258357.34,90118.27,66252.43,1.19,1.44,8.29,2.46,20001030,290815.59,5.22,1.71,158.83,25.33,68.79,62554,宁波韵升,0.19,14.62,,3.18,,10004.21,14.68,,04-18,宁波韵升,0.44,57.13,,7.05,,22738.71,59.2,,08-25,宁波韵升,0.55,48.81,,9.15,,29981.8,58.02,,10-27,宁波韵升,0.66,71.99,,10.65,,34062.06,72.0,,03-31,,,,,,,,,,,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,1.44,162.21,,19.01,,77603.11,158.83,,10-22,,,,,,,,,,
601991,大唐发电,火力发电,北京,0.0,99.94,133.1,22795500.0,1836480.75,13672874.0,1076814.75,0.81,-0.23600000000000002,2.96,1.59,20061220,-553637.38,-0.42,-5.51,-187.69,25.65,-7.07,225509,,,,,,,,,,,大唐发电,0.15,3.5,,4.56,,204430.6,3.51,,08-15,大唐发电,0.27,-2.11,,7.95,,358696.8,-2.11,,10-30,大唐发电,0.21,56.18,,6.32,,280903.3,56.2,10派1.7,03-30,,,,,,,,,,,大唐发电,0.13,-17.19,,3.69,,169368.7,-17.15,,08-30,,,,,,,,,,,,,,,,,,,,
603228,景旺电子,元器件,深圳,39.68,0.48,4.08,317009.59,194374.45,110117.42,3928.62,0.1,1.004,4.66,11.39,20170106,122314.7,3.0,22.78,26.67,31.89,17.07,43122,,,,,,,,,,,,,,,,,,,,,景旺电子,0.9,,,,,32341.59,,,01-05,景旺电子,1.17,30.0,,36.46,1.57,42245.34,29.76,,12-16,,,,,,,,,,,景旺电子,0.68,,4.2,16.96,0.55,24453.62,,,12-16,景旺电子,1.14,26.67,,,,40965.62,26.67,,01-05,,,,,,,,,,
600498,烽火通信,通信设备,湖北,38.97,9.96,10.46,2162458.25,1810481.0,159914.56,304098.84,2.91,0.507,6.71,3.93,20010823,257137.45,2.46,29.81,20.03,23.92,4.43,33637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烽火通信,0.64,14.29,,9.83,,65737.78,21.7,10派3.4,04-09,,,,,,,,,,,烽火通信,0.37,12.12,,5.52,,38735.63,16.05,,07-23,烽火通信,0.51,15.91,,7.63,,53096.26,19.66,,10-29,,,,,,,,,,
600386,北巴传媒,公共交通,北京,49.1,4.03,4.03,346205.09,215661.41,46750.98,64696.73,1.6,0.223,4.34,3.36,20010216,47183.48,1.17,14.69,-38.35,21.05,3.62,27257,北巴传媒,0.07,0.0,,1.76,,3023.55,1.06,,04-30,北巴传媒,0.22,0.0,,5.19,,9044.75,1.57,,08-28,北巴传媒,0.36,0.28,,8.45,,14557.47,0.62,,10-29,北巴传媒,0.36,-23.4,,8.47,,14612.94,-22.51,10派1.9,03-26,北巴传媒,0.06,-14.29,,1.37,,2508.35,-17.04,,04-30,北巴传媒,0.13,-40.91,,2.88,,5090.13,-43.72,,08-26,北巴传媒,0.22,-38.89,,5.08,,8974.26,-38.35,,10-28,,,,,,,,,,
300175,朗源股份,食品,山东,183.16,4.62,4.71,125881.65,53270.23,21201.8,7043.56,0.15,0.066,1.88,8.64,20110215,28545.5,0.61,-18.98,24.55,14.45,6.85,18885,朗源股份,0.02,8.23,1.92,0.94,-0.19,804.58,8.23,,04-22,,,,,,,,,,,朗源股份,0.05,-74.76,1.9,2.75,0.16,2509.03,-74.84,,10-27,朗源股份,0.08,-59.14,,4.08,,3556.54,-59.45,,02-26,朗源股份,0.01,-37.43,,0.56,,502.44,-37.55,,04-26,朗源股份,0.03,-42.11,1.91,1.71,0.68,1553.51,-42.36,,08-20,,,,,,,,,,,,,,,,,,,,
