code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
300455,,,,,,,25.03,48.7342,145.8429,0.5208,0.6401,421.8091,0.632,427.2152,0.2344,1151.8771,16.0849,16.8634,9.7084,10.6381,-50.0,9.7084
300456,耐威科技,0.1,-64.06,2.36,1762.7,-14.66,11.83,36.9866,148.9882,0.8045,0.9113,296.28,1.3845,195.0163,0.2706,997.7827,68.6245,-14.7648,142.7444,144.3228,-64.063,142.6338
300457,赢合科技,0.79,66.18,16.49,9295.34,83.12,16.33,39.7115,569.2032,4.8649,2.4086,112.0983,1.272,212.2642,0.6931,389.5542,127.3517,84.0812,19.2835,105.9896,66.1786,17.8711
300458,全志科技,0.86,40.98,8.65,13811.02,41.19,15.71,41.8825,878.9041,5.4383,22.3341,12.0891,2.6459,102.0447,0.4792,563.4391,3.4821,40.1838,44.3659,38.0655,40.9836,39.2705
300459,金科文化,0.15,1.39,5.43,13672.9,272.33,22.15,39.8474,617.1962,0.3903,3.0768,87.7535,6.3712,42.3782,0.5666,476.5267,67.2204,272.578,671.3127,534.5498,1.3947,691.8293
300460,惠伦晶体,0.09,-62.5,2.4,1563.67,-55.42,5.94,21.7637,263.1979,1.5641,1.9685,137.1603,2.4659999999999997,109.4891,0.6235,433.0393,-13.854000000000001,-55.4229,1.5741,0.6616,-62.5,1.5741
300461,,,,,,,4.55,43.5612,75.2959,1.1292,2.5881,104.3236,0.5866,460.2796,0.2803,963.2537,-14.167,-81.6034,-0.3946,-3.2294,-84.375,-0.8042
300462,,,,,,,26.6,43.7133,146.5544,1.0638,0.9504,284.0909,0.4534,595.5007,0.2121,1272.9844,32.3944,54.2308,11.6089,23.169,55.5556,11.5245
300463,迈克生物,0.44,-62.39,11.73,24572.81,26.79,23.47,54.586000000000006,1046.9692,1.8762,1.5775,171.1569,1.5103,178.7724,0.5663,476.7791,40.0347,31.9592,14.2111,15.5572,-62.3932,12.9131
300464,星徽精密,0.14,-53.33,5.86,2858.29,38.02,8.52,23.4129,335.1815,1.6013,2.7979,96.5009,2.5841,104.4851,1.0013,269.6495,15.4093,38.0182,8.961,20.3346,-53.3333,8.961
300465,高伟达,0.09,-57.14,1.57,1179.08,-50.65,1.97,24.8468,596.4838,4.4203,1.8003,149.975,12.2684,22.0078,0.8788,307.2371,5.1676,-50.6483,3.5667,22.925,-57.1429,3.5667
300466,,,,,,,12.27,42.406000000000006,177.0672,0.5964,0.5893,458.1707,1.2486,216.2422,0.318,849.0566,17.264,41.2602,139.0528,123.0382,-68.1739,139.0528
300467,,,,,,,30.8,68.046,115.5305,0.6925,28.5961,9.4418,15131.2005,0.0178,0.2577,1047.7299,-9.9311,-33.2512,22.2518,59.5351,-33.3333,24.4236
300468,,,,,,,17.52,51.7081,235.8178,2.2691,2.0974,128.7308,9.6517,27.9743,0.3525,765.9574,16.4134,17.7198,6.2717,19.1423,-0.6585,6.2717
300469,信息发展,0.02,400.0,0.39,131.28,-156.65,0.43,41.2041,299.2218,4.3809,1.1876,227.3493,1.0479,257.6582,0.4509,598.8024,34.8738,202.40400000000002,36.7933,28.5854,400.0,39.0451
300470,日机密封,0.57,-51.6,7.24,6040.98,16.23,24.17,56.2926,249.9121,2.3426,1.3035,207.1346,1.2346,218.6943,0.3102,870.4062,0.4756,16.2295,9.5897,8.4941,-51.5983,9.5897
300471,厚普股份,0.6,-70.05,5.91,8937.65,-27.74,12.07,41.3022,740.243,4.9905,1.4087,191.6661,1.4962,180.4572,0.4221,639.6588,3.8255,-28.2478,3.4789999999999996,-1.1421,-70.0545,1.9823
300472,新元科技,0.06,-72.73,1.31,490.67,-67.16,4.76,36.7225,103.0714,1.0306,0.6999,385.7694,0.77,350.6494,0.2634,1025.0569,-25.1501,-66.2085,2.8122,17.5517,-72.7273,2.7032
300473,德尔股份,0.9,-40.41,5.98,8971.53,-28.49,20.31,39.1808,441.5662,4.4156,2.7879,96.8471,2.1095,127.9924,0.2928,922.1311,-21.9823,-25.7444,0.3184,1.3964,-40.4091,0.355
300474,景嘉微,0.36,-5.26,12.95,9096.9,20.63,41.82,80.5135,217.50099999999998,0.8146,1.3386,201.7033,0.6238,432.83099999999996,0.369,731.7073,23.6768,20.6301,,,-5.2632,
300475,,,,,,,23.18,35.9181,344.3035,1.7215,4.0038,67.4359,5.2308,51.6173,0.2762,977.5525,20.5143,1.264,8.7311,13.7897,-15.4953,8.2355
300476,胜宏科技,0.43,-44.16,12.26,15993.32,70.47,11.94,26.7098,1339.4609,3.5824,2.2536,119.8083,6.2712,43.053999999999995,0.9440000000000001,286.0169,46.5051,70.47,13.2505,26.4645,-44.1558,13.2505
300477,,,,,,,5.8,28.938000000000002,807.7136,2.887,1.2378,218.1289,3.0712,87.9135,0.6646,406.2594,7.3299,-4.1609,20.3811,30.4471,-70.1754,20.2492
300478,,,,,,,5.74,22.0345,404.0434,6.0603,2.2866,118.0792,5.9347,45.4951,0.9705,278.2071,11.7679,-19.3507,5.3528,0.6615,-35.1852,5.3528
300479,神思电子,0.06,-87.0,2.48,997.83,-68.81,5.31,28.6186,187.72099999999998,1.1732,2.3689,113.977,2.1956,122.9732,0.4974,542.8227,-26.2478,-66.3626,1.0812,-9.4211,-87.0,0.8796
300480,光力科技,0.08,-71.51,3.2,1501.22,-31.4,20.19,58.4594,74.3348,0.4022,0.5981,451.4295,0.8985,300.5008,0.1628,1658.4767,-16.3626,-31.5458,0.5851,2.9609,-71.5137,0.764
300481,濮阳惠成,0.29,-54.22,10.7,4687.81,9.64,16.63,32.8488,281.8716,1.7616,5.1823,52.1004,7.1465,37.7807,1.1362,237.6342,5.0991,9.3554,5.5335,5.5986,-54.2188,5.3514
300482,万孚生物,0.67,-42.37,14.88,11743.28,37.74,30.63,69.428,383.3556,2.1781,8.5258,31.6686,2.004,134.7305,0.6783,398.05400000000003,33.4848,38.4475,19.9052,19.965,-42.3705,19.1041
300483,沃施股份,0.21,-12.5,3.2,1270.47,5.59,6.27,25.7372,202.5047,3.2927,1.3674,197.455,2.1,128.5714,0.5268,512.5285,-18.2902,6.0881,4.4524,-13.1798,-12.5,4.4638
300484,蓝海华腾,1.06,7.39,23.83,10596.31,174.22,24.52,44.0855,432.0231,4.154,1.6809,160.6282,2.3917,112.8904,0.76,355.2632,154.0604,174.2198,150.3471,196.3317,7.3939,150.3471
300485,赛升药业,0.84,-46.15,10.29,20145.22,29.17,42.94,68.0705,469.065,1.9544,25.5685,10.5599,2.3791,113.4883,0.2775,972.9730000000001,2.7294,29.1398,11.1314,11.9362,-46.1538,11.1458
300486,东杰智能,-0.36,-290.15,-7.4,-5072.19,-330.94,-49.33,16.6984,102.8014,0.7271,0.4216,640.4175,0.386,699.4819,0.1443,1871.1019,-55.2903,-336.94300000000004,-0.1285,2.8981,-290.1475,-0.289
300487,蓝晓科技,0.55,-2.67,6.41,4457.02,17.41,18.49,37.4789,240.9945,2.9768,1.9140000000000001,141.0658,1.5334,176.0793,0.4091,659.9853,18.462,17.4075,5.5853,4.8341,-2.6695,5.5853
300488,恒锋工具,0.85,-7.61,8.55,5287.74,5.61,37.12,58.2006,142.4233,2.2784,2.7573,97.9219,1.1665,231.4616,0.3663,737.1007,9.0999,5.6091,9.8396,10.4916,-7.6087,9.8396
300489,中飞股份,0.21,-58.61,4.31,1895.94,-0.64,19.67,34.1629,96.3632,1.0618,2.0414,132.2622,1.0353,260.79400000000004,0.5834,462.8043,-7.8787,-0.6443,5.5215,6.8818,-58.6091,5.5215
300490,华自科技,0.14,-67.14,5.0,2768.97,-11.58,8.2,35.3031,337.4441,1.6872,1.4742,183.1502,1.33,203.0075,0.4414,611.6901,16.5575,-11.5757,72.4474,21.5227,-67.1429,64.53699999999999
300491,通合科技,0.34,-22.91,6.85,2713.24,3.36,19.52,41.8954,138.9411,1.7367,1.7944,150.4681,1.7664,152.8533,0.4016,672.3108,32.3814,3.3596,99.8403,65.6844,-22.9091,99.8403
300492,山鼎设计,0.09,-67.52,2.48,729.68,-57.39,7.05,38.1197,103.4748,1.2436,,,,,,,-22.5981,-58.7992,63.6861,28.8021,-67.5185,64.6363
300493,润欣科技,0.29,-9.38,7.74,3497.31,21.13,3.32,11.2073,1052.476,8.7706,4.0698,66.3423,4.0909,66.0001,1.3622,198.2088,31.8749,21.0008,68.4834,69.6704,-9.375,68.9701
300494,盛天网络,0.29,-51.78,8.36,6943.04,28.67,29.33,56.178000000000004,236.7132,0.9863,4.5505,59.3341,185.9758,1.4518,0.2973,908.1736,52.4321,28.6711,190.7174,175.9885,-51.7833,190.7174
300495,美尚生态,0.48,-5.62,9.15,9619.51,25.93,20.83,31.5098,461.6692,2.2656,2.3456,115.1091,4.8952,55.1561,0.4556,592.6251,11.7408,26.1399,,,-5.6156,
300496,中科创达,0.25,-81.57,9.7,9871.06,-2.49,18.0,48.2953,548.2187,1.3601,2.0352,132.6651,16.5807,16.284000000000002,0.4733,570.4627,34.8292,-2.9832,163.5895,194.0015,-81.5737,162.5538
300497,富祥股份,1.2,0.84,19.39,13169.86,104.65,23.46,42.8814,561.309,5.01,4.7780000000000005,56.50899999999999,2.7077,99.7156,0.8406,321.1991,28.7923,104.1728,148.5465,68.5043,0.8403,148.3228
300498,温氏股份,2.49,,40.13,1083709.68,126.33,24.83,30.77,43644.4498,10.0325,198.6615,1.3591,3.2158,83.9604,2.4849,108.6563,30.0684,125.0895,57.8953,40.9104,,57.623000000000005
300499,,,,,,,7.03,38.4693,327.6926,2.7306,1.4083,191.7205,1.2863,209.9044,0.4867,554.7565,44.769,21.1653,92.4302,51.0981,-47.3684,92.5229
300500,启迪设计,0.66,10.0,6.26,3767.52,38.51,15.14,38.5926,248.7277,4.0443,,,,,,,9.2693,38.6146,,,10.0,
300501,海顺新材,0.95,-13.64,9.77,4762.93,7.85,23.2,40.3883,205.2838,3.8457,2.4162,111.7457,4.2959,62.8506,0.6354,424.9292,-4.5154,7.8388,116.7635,93.2015,-13.6364,118.1137
300502,新易盛,1.13,-8.13,9.95,8049.62,12.76,15.79,27.3347,509.6298,6.5673,4.2754,63.152,1.4991,180.1081,0.7112,379.64,13.2671,12.7623,,,-8.1301,
300503,昊志机电,0.59,96.67,11.18,5382.62,98.18,20.74,51.9321,259.4549,2.5945,1.2446,216.9372,0.8371,322.5421,0.5546,486.8374,69.045,98.1792,,,96.6667,
300505,川金诺,0.51,93.61,8.48,4380.39,136.6,8.84,36.3992,495.4457,5.3068,21.9582,12.2961,1.7822,151.4981,1.3808,195.5388,43.3816,136.6005,,,93.6082,
300506,名家汇,0.18,-48.57,10.98,4906.26,55.18,22.67,54.3039,216.3858,0.7212,1.0617,254.3091,0.3884,695.1596,0.4043,667.8209,26.6372,55.1808,110.2444,40.5035,-48.5714,110.2444
300507,苏奥传感,1.13,-3.97,11.87,6722.07,13.82,16.78,30.4938,400.5246,6.0075,4.2227,63.9401,3.6033,74.9313,0.7463,361.7848,12.6605,13.5437,,,-3.9705,
300508,维宏股份,0.68,-25.97,10.87,3530.15,-15.16,33.82,69.9146,104.37799999999999,1.8369,7.522,35.8947,1.4115,191.2859,0.5055,534.1246,1.274,-15.1629,,,-25.9652,
300509,新美星,0.54,-14.29,8.39,3813.92,0.87,11.06,35.7858,344.7127,4.3089,2.61,103.4483,0.6634,406.9943,0.4224,639.2045,-0.3779,0.8717,,,-14.2857,
300510,,,,,,,12.35,35.7202,253.6728,1.4592,1.3547,199.3061,2.8291,95.4367,0.5056,534.019,45.6845,28.7402,,,-46.1538,
300511,雪榕生物,0.23,113.64,3.21,3090.89,153.17,4.6,19.1989,670.5734,4.4704,32.7388,8.2471,3.0572,88.3161,1.4807,182.3462,1.2809,143.593,,,113.6406,
300512,,,,,,,25.14,49.0443,475.9079,1.7626,4.6407,58.1809,0.5352,504.4843,0.3965,680.9584,9.1714,17.5004,,,2.3459,
300513,恒泰实达,0.06,162.67,0.94,373.8,202.23,2.1,28.5929,177.8584,2.3353,0.6622,407.7318,1.5921,169.5873,0.3471,777.8738,14.3737,726.9203,,,162.6728,
300515,三德科技,0.27,-13.07,9.24,2290.19,-3.39,17.03,55.8086,134.4202,1.3442,0.8811,306.4351,1.5378,175.5755,0.4216,640.4175,-4.2523,-3.3865,,,-13.0655,
300516,,,,,,,22.19,46.8373,234.8757,1.9572,2.2929,117.7548,0.5694,474.1834,0.3197,844.5418,15.7362,-8.8642,,,-21.875,
300517,,,,,,,10.39,25.0407,263.7412,2.5755,0.8521,316.8642,1.591,169.7046,0.415,650.6024,10.684000000000001,2.3907,,,-5.7143,
300518,,,,,,,42.13,84.0912,165.6243,1.7744,2.5422,106.2072,1845.6470000000002,0.1463,0.2604,1036.8664,18.7921,10.6883,,,-0.3775,
300519,新光药业,1.27,-11.19,20.05,8452.28,-1.57,36.77,65.6076,229.8451,2.873,8.3186,32.4574,2.5662,105.2139,0.6016,448.8032,0.0457,-1.5674,,,-11.1888,
300520,科大国创,0.26,8.53,4.21,1904.85,16.57,6.31,39.4672,301.4287,3.2763,1.5034,179.5929,3.1051,86.9537,0.5642,478.5537,18.8998,9.7021,,,8.5304,
300521,爱司凯,0.49,3.18,10.47,3237.85,14.52,23.54,51.3084,137.513,1.7189,0.9873,273.4731,1.1974,225.4886,0.3746,720.7688,8.0857,14.5171,,,3.1847,
300522,世名科技,0.92,12.2,15.71,5265.51,28.45,24.86,45.3524,211.78900000000002,3.1766,3.6859,73.2521,4.0363,66.8929,0.7290000000000001,370.3704,24.2907,28.4548,,,12.1951,
300523,,,,,,,2.27,53.7253,221.542,2.7692,1.2445,216.9546,0.4144,651.5444,0.3112,867.6093,,,,,,
300525,博思软件,0.22,-18.52,4.61,1231.26,-9.88,15.13,68.7447,81.3749,1.1942,1.9384,139.2901,2.7529,98.0784,0.3805,709.5926,3.0166,-8.6544,,,-18.5185,
300526,,,,,,,8.71,30.0051,265.2636,3.1241,4.1429,65.1717,2.1406,126.1329,0.9983,270.4598,2.0884,4.7312,,,-2.8571,
300527,华舟应急,0.18,125.0,6.24,8224.97,197.81,6.76,19.6817,1215.387,2.6267,5.3755,50.2279,1.4173,190.5031,0.5494,491.4452,26.6606,197.8054,,,125.0,
300528,,,,,,,7.41,49.321000000000005,986.9184,3.1784,3.2147,83.9892,1.7923,150.6444,0.6692,403.4668,-1.354,11.6683,45.0619,36.2829,11.1111,45.3775
300529,健帆生物,0.37,0.27,19.17,13923.58,2.87,37.27,84.2322,373.5005,0.9065,6.5728,41.0784,1.195,225.9414,0.5628,479.7441,8.2541,2.873,,,0.2732,
300530,达志科技,0.62,5.08,11.6,3366.5,8.0,35.44,50.6288,94.9894,1.3569,3.6846,73.278,3.2141,84.0049,0.3155,855.7845,0.4707,8.0024,,,5.0847,
300531,优博讯,0.6,9.09,12.05,3731.6,13.25,17.58,39.3639,212.2482,2.6531,1.8728,144.1692,0.9301,290.2914,0.4599,587.0841,17.2959,13.2521,,,9.0909,
300532,今天国际,0.57,159.09,8.84,3712.82,171.53,14.38,39.7914,258.1121,3.0727,0.6997,385.8797,1.9929,135.481,0.3085,875.2026,-4.632,171.53,,,159.0909,
300533,冰川网络,1.48,-20.0,18.42,11533.02,-16.8,40.26,91.9778,286.4193,2.8641,87.9996,3.0682,,,0.2362,1143.0991,2.5126,-17.4056,,,-20.0,
300534,,,,,,,19.89,36.4759,188.8489,2.1789,1.8359999999999999,147.0588,3.6105,74.7819,0.4662,579.1506,0.5956,-13.5252,,,-16.6093,
300535,,,,,,,18.79,50.776,206.8882,3.4631,1.6395,164.6844,2.0571,131.2527,0.5748,469.7286,6.5062,28.0779,,,23.5294,
300536,农尚环境,0.54,7.1,12.83,3806.63,7.11,13.26,27.2501,287.017,3.0826,2.0868,129.3847,0.9153,294.9853,0.46799999999999997,576.9231,8.6007,7.1106,,,7.1043,
300537,广信材料,0.3,-19.21,10.46,3041.46,7.74,15.39,44.9407,197.5515,1.9755,1.4888,181.3541,2.3471,115.0356,0.5534,487.89300000000003,7.7306,7.7396,,,-19.2083,
300538,同益股份,0.63,-14.86,12.96,2760.94,-11.34,4.49,13.8972,614.7398,10.9774,3.6126,74.7384,13.9408,19.3676,1.4369,187.9045,-4.4144,-11.3402,,,-14.8649,
300539,横河模具,0.31,14.81,10.06,2311.71,18.48,7.99,24.035,289.122,3.0433,3.3016,81.7785,2.8285,95.45700000000001,1.411,191.3536,6.6967,20.6189,,,14.8148,
300540,深冷股份,0.57,-5.0,10.23,3540.93,-1.3,13.63,36.2616,259.7441,3.2468,0.64,421.875,2.6185,103.1125,0.3342,807.8995,2.1119,4.1526,,,-5.0,
300541,先进数通,0.26,6.45,6.66,2378.65,6.68,4.64,22.2752,512.2914,4.269,1.4209,190.0204,1.8102,149.1548,0.5748,469.7286,-16.1589,6.6821,,,6.4516,
300542,,,,,,,3.59,23.9894,269.0023,2.9839,1.2165,221.9482,7.949,33.9665,0.5419,498.2469,-0.3484,33.2068,,,32.4074,
300543,朗科智能,1.36,16.24,21.7,6132.86,16.38,9.7,19.4462,632.139,10.5356,4.5389,59.4858,4.0805,66.1684,1.2478,216.3808,30.8582,16.3831,,,16.2393,
300545,联得装备,0.42,-19.23,9.83,2272.85,-18.24,13.45,27.3609,168.981,2.3698,1.2097,223.1958,1.5936,169.4277,0.4325,624.2775,2.1644,-18.2438,,,-19.2308,
300546,雄帝科技,0.81,17.39,10.96,3235.93,17.52,18.65,53.6424,173.4738,3.2522,1.7254,156.4855,1.1203,241.0069,0.355,760.5634,9.2338,17.5204,,,17.3913,
300547,,,,,,,15.73,34.1944,345.94800000000004,5.787000000000001,2.6657,101.2867,1.9323,139.7299,0.6488,416.1529,10.8025,12.1696,,,12.037,
300548,博创科技,0.84,60.9,16.19,5185.9,60.96,22.61,38.5115,229.3393,3.699,2.4687,109.3693,2.4008,112.4625,0.605,446.281,33.2439,60.9558,,,60.9038,
300549,优德精密,0.66,11.86,18.01,3297.64,11.89,12.7,35.3466,259.5615,3.8932,2.02,133.6634,4.4365,60.8588,0.6892,391.7586,16.2844,11.8908,,,11.8644,
300550,和仁科技,0.59,38.72,15.17,3514.84,38.72,22.23,55.1964,158.1012,2.635,1.0495,257.2654,535.9341,0.5038,0.6273,430.4161,7.5935,38.5643,,,38.7166,
300551,古鳌科技,0.28,197.98,5.51,1543.71,197.95,9.72,48.2479,158.6835,2.8851,1.1392,237.0084,0.6033,447.5385,0.3943,684.7578,65.1323,198.0235,,,197.983,
300552,万集科技,0.7,-450.0,13.21,5597.45,-445.47,12.88,40.5289,434.4403,5.4305,1.2592,214.4219,1.5821,170.6593,0.6631,407.1784,,,,,,
300553,集智股份,0.66,6.45,14.46,2371.17,6.79,31.01,56.0471,76.4601,2.1238,1.9806,136.3223,1.5548,173.6558,0.5497,491.17699999999996,3.9374,6.79,,,6.4516,
300555,路通视信,0.66,4.76,13.9,3962.14,4.21,14.57,33.2669,271.9024,4.5317,0.9801,275.4821,3.1216,86.4941,0.6785,397.9366,18.921,2.835,,,4.7619,
300556,丝路视觉,0.14,1300.0,4.33,1163.34,1996.93,4.26,41.0197,272.7933,3.2735,1.5996,168.7922,18.5454,14.5589,0.8057,335.1123,28.9666,,,,1300.0,
300557,理工光科,0.37,131.25,5.94,1558.52,132.89,13.83,44.8621,112.6592,2.7036,0.8156,331.0446,1.2538,215.3454,0.3548,760.9921,35.0223,132.8881,,,131.25,
300558,贝达药业,0.86,6.17,29.75,30835.23,6.37,39.16,97.0074,787.3597,2.1871,23.3187,11.5787,0.4102,658.2155,1.2062,223.8435,10.1878,6.6404,,,6.1728,
300559,,,,,,,36.76,52.7638,108.5026,2.0167,1.2516,215.7239,1.9812,136.281,0.5096,529.8273,23.3577,-3.4285,,,-3.8961,
300560,,,,,,,11.84,29.6106,244.9953,4.6585,0.8715,309.8107,,,0.701,385.1641,20.7563,19.3156,,,19.5652,
300561,汇金科技,1.42,5.19,24.11,5947.15,5.06,40.26,75.0514,147.6891,3.5164,3.2301,83.5887,0.6184,436.6106,0.5484,492.3414,28.3257,5.0604,,,5.1852,
300563,神宇股份,0.48,14.29,11.14,2857.57,13.71,12.16,23.3508,234.8932,3.9148,2.2994,117.4219,4.7761,56.5315,1.1031,244.7648,19.2319,13.7035,,,14.2857,
300565,科信技术,0.46,4.55,14.95,5510.46,3.23,10.82,36.0184,509.0968,4.2424,1.6262,166.0312,1.1417,236.4894,0.6940000000000001,389.04900000000004,-4.1935,3.2296,,,4.5455,
300566,激智科技,0.74,12.12,16.2,4422.89,13.13,10.14,31.2707,435.8568,7.3020000000000005,1.696,159.1981,3.1515,85.6735,0.7785,346.8208,37.4911,13.1255,,,12.1212,
300567,精测电子,0.83,,18.64,5004.53,261.49,14.68,50.5814,340.8198,5.6803,1.6323,165.4108,2.9012,93.0649,0.8156,331.0446,46.485,208.457,59.3559,49.9655,,67.398
300568,星源材质,1.37,82.67,21.63,12355.73,82.25,32.31,60.7906,382.3653,4.2485,2.3436,115.2074,4.8468,55.7069,0.8645,312.3193,38.8916,80.467,,,82.6667,
300569,天能重工,2.44,54.01,21.38,15263.81,54.01,20.07,36.0847,760.3731,12.1659,1.8173,148.5721,1.2326,219.0492,0.6826,395.5464,3.8315,52.5406,,,54.013999999999996,
300570,太辰光,0.79,,19.66,7577.25,,24.01,35.9872,315.5507,3.2927,3.4948,77.2576,2.9705,90.8938,0.9175,294.2779,,,,,,
300571,平治信息,1.19,158.7,27.08,3555.13,155.73,12.04,25.2322,295.2382,9.8412,,,,,,,142.5921,155.4415,,,158.6957,
300572,安车检测,0.78,19.56,14.24,3889.96,19.57,17.61,47.339,220.8551,4.4171,2.8555,94.5544,0.9019,299.368,0.4607,586.0647,7.3536,19.5686,,,19.5635,
300573,兴齐眼药,0.76,105.41,11.0,4537.74,106.45,17.48,74.9138,259.5536,4.3258,4.2869,62.9826,1.6978,159.0293,1.7052,158.3392,-9.7015,106.4521,,,105.4054,
300575,中旗股份,1.02,,11.33,5582.85,,9.08,21.4132,614.4573,11.1719,3.5718,75.5921,2.9746,90.7685,1.2109,222.9746,,,,,,
300576,容大感光,0.46,35.29,12.22,2758.13,34.28,12.1,35.9554,227.8389,3.7973,1.5909,169.7153,3.5654,75.7278,0.9736,277.3213,11.7499,34.2789,,,35.2941,
300577,开润股份,1.28,42.22,29.09,6414.03,42.54,11.54,28.1562,555.5705,11.1114,4.2332,63.7815,4.8829,55.295,1.7614,153.2872,66.5176,52.4441,,,42.2222,
300578,会畅通讯,0.52,,18.71,2781.21,,14.42,49.1511,192.8235,3.5708,2.8344,95.2583,705.2039,0.3829,1.1949,225.9603,,,,,,
300579,数字认证,0.3,36.42,8.54,1802.61,36.47,7.67,58.7373,234.8278,3.9137,1.9501,138.4544,2.1342,126.5111,0.6051,446.2072,24.9097,26.6487,,,36.4214,
300580,贝斯特,0.55,34.0,13.08,8287.25,33.99,20.84,42.6262,397.4811,2.6498,2.2688,119.0056,1.8807,143.5636,0.9677,279.0121,19.3345,33.9882,,,34.0044,
300581,晨曦航空,0.64,-0.65,9.46,2165.13,-0.65,18.85,47.4931,114.8053,3.3865,1.022,264.1879,0.4994,540.6488,0.4083,661.2785,3.3309,-0.6517,,,-0.6533,
300582,英飞特,0.47,-9.62,11.39,4624.14,-10.58,10.31,35.2022,448.3765,4.529,4.6948,57.5104,4.6627,57.9064,2.057,131.2591,22.7357,-10.5777,,,-9.6154,
300584,海辰药业,0.52,40.54,,3119.59,33.25,16.06,66.3753,194.2088,3.2368,9.7457,27.7045,1.4864,181.6469,1.8864,143.1298,26.7521,33.2451,,,40.5405,
300585,奥联电子,0.61,24.49,17.46,3685.63,24.91,16.78,41.0251,219.6236,3.6603,2.3848,113.21700000000001,2.3882,113.0559,1.0899,247.7291,17.1271,21.9676,,,24.4898,
300586,美联新材,0.53,26.19,11.88,3851.05,28.62,12.8,24.0815,300.7048,4.1764,5.7512,46.9467,2.7064,99.7635,1.2044,224.178,17.338,28.616999999999997,,,26.1905,
300587,天铁股份,0.6,15.38,11.52,4677.85,16.24,24.26,73.1123,192.8065,2.4718,0.7529,358.6134,1.321,204.3906,0.4662,579.1506,6.9684,16.2402,,,15.3846,
300588,熙菱信息,0.26,,10.58,1912.9,,5.46,20.973000000000003,349.9771,4.6663,1.9082,141.4946,1.6787,160.8387,0.7228,373.5473,,,,,,
300590,移为通信,0.96,-18.94,38.0,5768.84,-18.95,32.93,61.0659,175.1782,2.9196,6.3774,42.336999999999996,1.6708,161.5992,0.8552,315.7156,-14.373,-18.9451,,,-18.9428,
300591,万里马,,,,2718.49,57.17,5.77,28.0997,470.3728,2.6131,2.5393,106.3285,1.9709999999999999,136.9863,0.9383,287.7544,25.3831,57.1743,,,,
300592,华凯创意,0.31,210.0,9.22,2826.0,222.05,8.83,27.0121,319.9598,3.4861,1.9629,137.5516,0.8149,331.329,0.591,456.8528,36.8261,222.0471,,,210.0,
300593,新雷能,0.43,16.22,11.17,3745.47,16.91,14.05,47.0869,266.5082,4.2985,2.1249,127.0648,1.2025,224.5322,0.6993,386.1004,9.4456,16.9065,,,16.2162,
300595,欧普康视,1.71,,29.41,8704.75,31.99,51.51,77.3933,168.9675,3.313,7.4717,36.1364,2.7789,97.1607,0.5858,460.9082,28.9396,30.9526,,,,
300596,利安隆,0.82,30.16,16.29,7345.68,29.01,12.45,27.5927,590.0122,6.5556,4.4901,60.1323,2.5272,106.8376,1.3266,203.5278,23.9562,28.8798,,,30.1587,
300597,吉大通信,0.2,0.0,9.52,3620.48,1.3,13.21,28.0635,273.8718,1.5215,0.8521,316.8642,1.946,138.7461,0.544,496.3235,3.0039999999999996,1.2975,,,0.0,
300598,诚迈科技,0.55,7.84,13.38,3284.5,8.33,8.58,31.9104,382.6421,6.3773,2.2919,117.8062,111.2974,2.4259,1.5513,174.0476,17.997,7.1898,,,7.8431,
300599,雄塑科技,0.32,18.52,11.45,7237.75,17.92,8.81,22.9845,821.2329,3.6018,7.6286,35.3931,4.8016,56.2313,1.6028,168.4552,2.8127,17.9199,,,18.5185,
300600,瑞特股份,1.15,10.58,18.75,8592.86,9.79,29.41,55.7271,292.1247,3.8949,2.9692,90.9336,1.045,258.3732,0.7272,371.2871,26.4077,9.7932,,,10.5769,
300601,康泰生物,0.2,42.86,10.87,7440.24,44.82,21.88,75.479,339.9715,0.9213,1.6233,166.3279,0.6672,404.6763,0.6717,401.9652,2.1795,44.8152,,,42.8571,
300602,飞荣达,1.01,13.48,15.77,7581.18,13.79,13.33,31.761999999999997,568.3705,7.5782,2.2824,118.2965,4.3484,62.0918,1.04,259.6154,26.314,16.5264,,,13.4831,
300603,立昂技术,0.21,,6.82,1637.89,22.1,8.32,22.7868,196.6633,2.5607,0.8767,307.9731,5.7976,46.571000000000005,0.5242,515.0706,25.0809,22.0966,,,,
300605,恒锋信息,0.38,-6.78,11.58,2380.88,-6.78,11.27,25.6598,211.1205,3.3511,2.6161,103.2071,0.8340000000000001,323.741,0.628,429.9363,0.9314,-6.2289,,,-6.7834,
300606,金太阳,0.4,17.87,12.53,2704.59,17.87,17.55,35.9494,154.0433,2.3025,3.2926,82.0021,1.6774,160.9634,1.0792,250.1853,2.5737,17.8705,,,17.8717,
300608,思特奇,-0.1,-87.18,,-498.85,-87.38,-1.37,35.8645,363.897,7.1966,1.3769999999999998,196.0784,1.0127,266.61400000000003,0.5747,469.8103,29.2692,,,,-87.1795,
300609,汇纳科技,0.25,92.31,8.58,1858.13,87.21,19.39,67.8634,95.8272,1.2776,1.1358,237.7179,1.8107,149.1136,0.4482,602.4096,39.722,91.0802,,,92.3077,
