code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
600654,*ST中安,0.19,111.11,8.31,24904.27,128.09,18.67,26.7966,1333.3784,1.0392,0.6491,277.307,7.4022,24.3171,0.3508,513.1129,97.2073,128.0909,0.1259,57.2612,111.1111,0.1259,10.0,20.0
600655,豫园商城,0.1,-65.26,1.65,14289.38,-65.16,1.62,14.7519,8787.4196,6.1137,38.0335,4.7327,2.3123,77.8446,1.3638,131.9842,-7.6131,-71.02,21.6584,40.7212,-65.2632,23.4533,-10.0,10.0
600657,信达地产,0.09,-40.0,1.54,13038.79,-44.66,4.24,22.9082,3068.1372,2.0128,6.8371,26.327,0.0727,2475.9285,0.0607,2965.4036,41.8287,-52.8657,1.7089,40.2125,-40.0,3.0975,50.0,70.0
600658,电子城,0.17,142.86,2.96,10120.9,164.51,27.46,65.097,368.5081,0.6352,8.5772,20.9859,0.0839,2145.4112,0.0873,2061.8557,123.029,202.4313,14.0445,26.0478,142.8571,14.0609,10.0,20.0
600660,福耀玻璃,0.58,7.41,8.66,145680.96,19.85,19.2,43.2188,7584.425,3.0233,2.7211,66.1497,1.6551,108.7548,0.5606,321.0846,15.0668,19.6515,7.0357,20.6893,7.4074,7.0376,20.0,20.0
600661,新南洋,0.15,24.45,4.71,3836.25,24.73,5.86,42.3488,653.6909,2.5231,11.8709,15.1631,4.6879,38.3967,0.7279,247.2867,24.8978,605.6657,-3.5334,16.8238,24.4538,-3.9985,10.0,30.0
600662,强生控股,0.09,4.34,2.91,9371.41,4.25,4.09,17.2241,2289.0138,2.173,11.2289,16.0301,1.5386,116.9895,0.809,222.4969,12.1148,-0.1536,10.2019,6.1635,4.3376,2.4402,10.0,30.0
600663,陆家嘴,0.26,-27.33,6.59,88155.78,30.82,23.26,58.4721,3788.4762,1.1269,31.0419,5.7986,0.1542,1167.3152,0.2665,675.4221,51.2159,56.6673,7.5833,10.2811,-27.3282,6.5627,0.0,20.0
600664,哈药股份,0.15,-25.0,5.23,37865.84,0.93,5.32,25.0178,7114.9401,2.8542,2.7562,65.3073,2.6711,67.388,0.8186,219.8876,-22.1661,2.0915,-14.4721,-9.0755,-25.0,-13.7207,10.0,20.0
600665,天地源,-0.07,324.53,-2.18,-5828.94,323.97,-6.38,5.5402,913.0676,1.0566,36.9756,4.8681,0.0627,2870.8134,0.0533,3377.1107,188.8446,,3.9636,22.5558,324.5283,3.7587,0.0,20.0
600666,奥瑞德,0.09,-64.0,3.1,6649.64,-40.2,21.15,39.0731,314.32,0.4097,0.6552,274.7253,0.2422,743.1874,0.1702,1057.5793,-44.3774,-39.7922,13.6068,59.5479,-64.0,13.3754,-20.0,20.0
600667,太极实业,0.02,-414.29,1.62,2662.63,-408.73,1.35,12.6766,1969.8334,1.6535,4.3875,41.0256,5.5931,32.1825,0.8884,202.6114,-10.4519,54.9716,6.5907,5.1722,-414.2857,6.3446,-0.0,10.0
600668,,,,,,,9.39,21.8146,1102.8285,3.2051,4.7123,38.1979,3.5446,50.7815,1.4442,124.6365,4.1509,9.5834,4.4461,-0.4897,11.5556,6.5848,10.0,10.0
600671,天目药业,-0.07,48.03,-15.55,-825.23,47.86,-16.11,29.0883,51.2085,0.4205,2.45,73.4694,0.5695,316.0667,0.5045,356.7889,17.6362,,-31.1106,6.4153,48.0349,-33.1005,-0.0,10.0
600673,东阳光科,0.01,-65.0,0.99,3563.46,-27.81,1.48,16.3657,2398.8809,0.9716,2.8156,63.9295,2.0006,89.973,0.6454,278.8968,-2.9165,-37.0949,-0.0853,-4.3959,-65.0,0.1331,0.0,10.0
600674,川投能源,0.32,-9.14,7.39,139699.93,-9.12,275.66,39.2033,506.7803,0.1151,1.2604,142.8118,5.5886,32.2084,0.6052,297.4223,-0.8727,-9.3299,15.7846,10.648,-9.1352,16.0099,-0.0,10.0
600675,中华企业,-0.03,-91.67,-2.32,-6156.63,-91.67,-0.83,31.2722,7338.2251,3.9303,807.4589,0.2229,0.2146,838.7698,0.2508,717.7033,,,,,,,,
600676,交运股份,0.18,-11.3,4.0,15096.42,-11.31,3.8,11.8405,3968.8791,4.6022,4.2444,42.4088,3.5028,51.3875,1.114,161.5799,-8.1308,-9.571,6.0434,1.4280000000000002,-11.2969,6.1809,-0.0,20.0
600677,航天通信,0.03,-134.0,0.48,1501.14,-142.56,0.32,13.5887,4621.6421,8.8572,2.5192,71.4513,1.819,98.9555,0.6874,261.8563,77.7435,,104.2009,82.9396,-134.0024,106.9551,-10.0,10.0
600678,四川金顶,-0.05,-964.29,-86.04,-1690.3,-959.28,-46.27,6.1417,36.5273,0.1046,2.4124,74.6145,10.2294,17.5963,0.8057,223.4082,41.6453,-2243.0571,-56.7,-0.2995,-964.2857,-56.0864,40.0,50.0
600679,上海凤凰,0.04,-387.76,1.39,1701.59,-427.9,5.96,25.4411,285.0956,0.7088,3.7741,47.6935,4.7113,38.206,0.5798,310.4519,,,,,,,10.0,30.0
600680,*ST上普,0.0,-33.33,0.13,161.14,-33.79,0.4,22.9896,398.8637,1.0435,0.6335,284.1358,0.7509,239.7123,0.2257,797.5188,-48.3578,-63.3654,-8.2253,2.651,-33.3333,-7.7342,-20.0,30.0
600681,百川能源,0.17,,10.86,13630.2,-11796.26,21.18,38.1362,643.5074,0.6674,6.079,29.6101,6.5299,27.5655,0.8409,214.0564,6455.541,,6211.9767,1226.4026,,8671.6784,20.0,30.0
600682,南京新百,-0.32,-268.42,-11.92,-26756.92,-292.42,-4.0,34.3485,6687.5061,8.0765,83.5944,2.1533,1.3814,130.3026,0.8398,214.3367,-3.3407,-378.3885,9.9093,22.6535,-268.4211,7.4017,10.0,20.0
600683,京投发展,0.05,-131.25,1.99,3959.23,-133.19,2.89,24.6165,1367.3182,1.8457,85.382,2.1082,0.0465,3870.9677,0.0527,3415.5598,,,,,,,0.0,20.0
600684,珠江实业,0.22,37.5,6.71,15850.3,35.45,7.85,27.7838,2018.3372,2.8378,3547.0501,0.0507,0.1935,930.2326,0.1965,916.0305,101.1091,44.1353,39.2699,64.277,37.5,12.7299,0.0,10.0
600685,,,,,,,0.32,6.3757,11359.9483,8.0367,5.6884,31.6433,0.9903,181.7631,0.3217,559.5275,5.0901,,6.2743,12.4948,-106.777,6.2029999999999985,-0.0,10.0
600686,金龙汽车,0.27,12.5,4.16,16424.18,10.7,1.48,14.7302,11079.0453,18.26,0.8438,213.3207,3.6312,49.5704,0.4802,374.8438,7.7118,-15.2732,18.0535,31.7476,12.5,11.9108,-10.0,20.0
600687,刚泰控股,0.17,-41.34,4.67,24751.68,78.3,4.87,14.8684,5075.0038,3.4089,6.7989,26.4749,2.0876,86.2234,0.6174,291.5452,6.3748,80.7667,210.2845,95.9767,-41.3428,208.5638,,
600688,上海石化,0.29,79.38,14.47,309667.5,78.88,8.37,31.9398,36993.191,3.4252,19.3701,9.2927,5.7156,31.4928,3.5438,50.7929,-12.2395,77.3997,19.1527,5.2196,79.375,19.452,0.0,10.0
600689,上海三毛,-0.09,56.36,-5.42,-1738.46,56.24,-3.23,8.1852,537.7438,2.6754,10.9854,16.3854,15.1819,11.8562,1.6506,109.0513,-5.6724,,-12.0923,-3.6505,56.3636,-12.3881,10.0,20.0
600690,,,,,,,6.79,28.9237,48786.6069,7.9911,5.0728,35.4834,3.1792,56.618,0.8317,216.4242,16.38,20.3528,5.9869,60.0633,25.6944,2.3942,0.0,10.0
600691,阳煤化工,-0.19,-958.85,-7.71,-34107.99,-957.75,-3.59,5.9541,9478.4656,5.3953,6.772,26.58,5.1051,35.2589,0.7698,233.827,-5.7716,-827.7377,-6.8579,1.7521,-958.8496,-7.4525,-0.0,10.0
600692,亚通股份,0.03,62.3,1.84,1091.16,61.99,3.24,15.8767,336.7591,0.9573,7.8665,22.8818,0.2557,703.9499,0.1708,1053.8642,97.642,106.4783,16.1511,5.6371,62.3037,8.2352,-10.0,20.0
600693,,,,,,,1.28,19.9884,799.1607,0.8897,228.4229,0.7879999999999999,0.2012,894.6322,0.1777,1012.9432,-3.7646,-86.4243,1.0931,21.4826,-90.1469,0.7631,60.0,70.0
600694,,,,,,,3.39,22.5351,15097.0236,51.3996,64.4589,2.7925,7.8808,22.8403,1.6803,107.1237,-8.6959,-18.9448,4.7404,11.3752,-16.7464,6.7029999999999985,10.0,20.0
600695,绿庭投资,-0.02,-300.0,-1.78,-1367.91,-285.82,-43.78,51.7283,31.2406,0.0439,4.3922,40.9817,189.2094,0.9513,0.0646,2786.3777,-74.7784,-310.6509,-29.4621,-15.164,-300.0,-29.9915,0.0,10.0
600696,,,,,,,-1331.34,36.7981,2.9116,0.0085,27.7298,6.4912,0.0016,112500.0,0.0022,81818.1818,,,-13.8805,-2.9574,59.4203,-18.6544,-0.0,30.0
600697,,,,,,,2.0,19.27,6608.1087,41.5374,540.257,0.3332,1.6676,107.9396,1.2662,142.1576,3.7315,1.7107,16.745,17.4152,2.4691,15.8137,10.0,20.0
600698,湖南天雁,0.01,47.06,1.11,728.45,48.15,2.64,23.3238,275.2703,0.2832,1.2107,148.6743,1.548,116.2791,0.303,594.0594,4.7071,48.1519,-6.3353,8.0635,47.0588,-6.3353,20.0,30.0
600699,均胜电子,0.36,20.0,6.5,24495.93,30.0,4.11,20.4377,5950.7075,8.632,2.1657,83.11399999999998,2.489,72.3182,0.6958,258.695,52.6631,37.0417,80.7489,248.3087,20.0,63.7663,-10.0,20.0
600701,工大高新,0.05,-189.66,2.86,2576.77,-189.83,5.62,32.6353,458.2256,0.9186,9.2535,19.4521,20.1854,8.9173,1.937,92.9272,35.172,,0.6182,3.3261,-189.6552,4.0011,0.0,20.0
600702,,,,,,,2.97,49.899,779.868,2.312,16.7131,10.77,0.1832,982.5328,0.2999,600.2001,24.342,243.527,0.8646,-1.2906,243.5,0.8646,0.0,20.0
600703,三安光电,0.38,0.0,5.89,96631.71,6.89,34.78,37.6492,2778.3657,1.0899,1.7376,103.5912,1.482,121.4575,0.2644,680.7867,21.2519,2.4042,41.8925,37.0255,0.0,45.1581,-0.0,10.0
600704,物产中大,0.21,-39.43,4.04,73046.14,108.93,0.84,3.8146,85984.1876,29.9479,18.9943,9.4765,3.3943,53.0301,1.5444,116.5501,366.1286,128.2228,190.0236,117.8974,-39.4302,203.8142,10.0,20.0
600705,中航资本,0.13,-66.67,5.35,112926.98,-21.71,61.5,51.5235,1836.0105,0.2045,12.3854,14.5332,48.4921,3.7119,0.0228,7894.7368,22.9371,-31.3387,-4.5603,3.5276,-66.6667,10.2984,20.0,40.0
600706,曲江文旅,0.24,60.0,4.98,4254.57,56.5,8.93,35.3636,476.2432,2.653,1.2085,148.945,6.2835,28.6465,0.7336,245.3653,-1.7466,58.8968,7.8631,-3.292,60.0,7.794,0.0,20.0
600707,彩虹股份,-0.15,-30.99,-7.19,-10845.23,-30.95,-70.27,-5.1369,154.3182,0.2094,1.2416,144.9742,1.1971,150.3634,0.1677,1073.3453,-10.5106,,13.8179,9.7168,-30.9859,15.9616,-30.0,50.0
600708,光明地产,0.11,-6.74,1.78,14230.95,141.08,2.97,21.1579,4780.8493,3.6253,3.3545,53.6593,0.0908,1982.3789,0.0944,1906.7797,115.2751,139.2644,344.4659,748.1119,-6.7416,405.0643,0.0,30.0
600710,ST常林,-0.13,-59.38,-7.52,-8422.51,-58.64,-16.37,8.5859,514.4288,0.8034,0.8277,217.4701,2.1993,81.8442,0.5075,354.6798,9.8466,,-26.9215,-25.04,-59.375,-27.4613,,
600711,,,,,,,1.16,5.604,4653.3095,3.1083,7.905,22.7704,11.6715,15.4222,1.1814,152.3616,92.7621,42.4925,3.7718,31.4067,50.0,6.2061,-0.0,20.0
600712,南宁百货,-0.01,-480.0,-0.47,-515.26,-481.19,-0.46,15.5268,1105.8375,2.0303,261.6993,0.6878,7.1562,25.153,2.1959,81.9709,-8.6966,-481.1881,1.9633,6.2429999999999986,-480.0,1.9633,0.0,20.0
600713,南京医药,0.09,1.11,3.48,8140.18,1.08,0.62,5.8629,12960.4706,14.4418,2.0505,87.7835,5.8448,30.7966,1.11,162.1622,8.1149,8.6895,7.7577,7.5737,1.1111,6.1563,0.0,10.0
600714,金瑞矿业,-0.16,175.3,-9.22,-4625.09,184.85,-57.29,-5.5099,80.7212,0.2801,1.7579,102.3949,0.8533,210.9457,0.3693,487.4086,-56.7609,,-17.8077,-9.9088,175.3002,-17.8077,20.0,40.0
600715,,,,,,,28.29,52.6104,853.2151,0.5173,7.1793,25.0721,23.6935,7.597,0.4495,400.4449,103293.963,,,2106.1218,-400.0,-8616.69,10.0,30.0
600716,凤凰股份,0.01,-105.5,0.18,591.81,-106.65,0.73,22.867,801.7238,0.8564,,,0.0996,1807.2289,0.0994,1810.8652,407.4654,,66.2263,25.3053,-105.4954,70.0921,0.0,10.0
600717,天津港,0.39,-2.5,4.39,64946.85,-2.43,10.9,29.5265,5953.8303,3.555,4.4608,40.3515,25.7673,6.9856,0.6224,289.2031,-30.5001,-2.6329,5.1449,0.0459,-2.5,5.6715,10.0,10.0
600718,东软集团,0.08,14.29,1.4,9347.75,3.73,2.76,34.1999,3382.2888,2.7219,1.4328,125.6281,1.3303,135.3078,0.4352,413.6029,6.9838,-96.4924,35.1528,36.9904,14.2857,22.3606,-10.0,20.0
600719,大连热电,0.07,-53.47,3.69,2697.26,-7.42,6.84,27.4323,393.9948,0.9737,6.0395,29.8038,5.7206,31.4652,0.8885,202.5886,-9.8856,-7.4153,-0.9536,11.2576,-53.4722,-0.9536,10.0,10.0
600720,祁连山,-0.02,-46.9,-0.39,-1863.76,-46.86,-0.9,21.5989,2050.9442,2.6419,3.3546,53.6577,2.512,71.6561,0.8411,214.0055,-0.1495,,2.4144,-2.4038,-46.9027,-3.1907,10.0,10.0
600721,百花村,-0.58,22.37,-55.67,-14517.78,22.35,-50.51,-21.7778,287.4237,1.1565,2.4286,74.1168,1.9308,93.2256,0.3872,464.876,,,,,,,10.0,10.0
600722,金牛化工,0.01,-104.29,0.67,575.74,-104.28,1.72,5.6759,334.0506,0.491,66.9167,2.6899,90.7361,1.9838,0.3767,477.8338,15.4131,,57.1733,-58.5811,-104.2929,80.8413,20.0,40.0
600723,首商股份,0.23,-11.46,4.43,14903.91,-11.46,2.88,23.1535,5166.8514,7.8474,85.0788,2.1157,11.8418,15.2004,1.136,158.4507,-10.3582,-17.0476,5.7663,0.6866,-11.4587,7.0538,0.0,10.0
600724,宁波富达,0.26,719.68,14.11,37316.04,719.28,12.67,39.5502,2945.0057,2.0377,11.9647,15.0443,0.1512,1190.4762,0.2012,894.6322,164.9223,937.1016,-15.7132,-12.214,719.6825,-22.6837,0.0,20.0
600725,,,,,,,-34.09,-9.5164,828.3578,1.3442,1.483,121.3756,1.903,94.5875,0.3945,456.2738,,,,,,,10.0,20.0
600726,华电能源,0.17,41.67,9.77,32838.52,36.33,7.81,18.8385,4203.1687,2.1371,3.3633,53.5189,9.5667,18.8153,1.2883,139.719,-3.2738,35.7634,1.7208,1.5093,41.6667,2.6443,0.0,10.0
600727,鲁北化工,0.04,-33.33,1.21,1286.39,-34.25,5.13,23.2046,250.7205,0.7143,4.3712,41.1786,1.4186,126.8857,0.4757,378.3897,-18.4709,-34.2522,1.8655,2.1548,-33.3333,1.8655,10.0,20.0
600728,佳都科技,0.0,-98.29,0.03,74.51,-94.92,0.07,14.8382,974.4955,0.6371,1.3952,129.0138,0.6102,294.9853,0.3214,560.0498,4.4498,-83.3041,108.2128,51.4264,-98.2935,109.1627,0.0,20.0
600729,,,,,,,2.1,15.8534,18133.2507,44.6051,189.5308,0.9497,7.8999,22.7851,2.2587,79.6919,12.5938,-6.0613,-3.1446,8.4914,-8.7379,-4.5032,-10.0,10.0
600730,中国高科,-0.04,-119.58,-1.56,-2176.59,-139.25,-2.73,3.6228,796.8369,1.3582,6.1814,29.1196,4.9277,36.5282,0.2969,606.2647,97.3979,-139.7555,-2.7436,62.5233,-119.5767,-4.1815,-10.0,20.0
600731,湖南海利,0.04,7.6,1.59,1203.4,7.55,2.19,24.8088,548.7256,1.6764,5.7705,31.1931,1.1944,150.7033,0.633,284.3602,-7.1381,32.3505,2.6425,10.2904,7.6023,2.1405,0.0,20.0
600732,ST新梅,-0.07,27.51,-8.84,-3063.68,27.61,-85.52,34.9806,35.8235,0.0802,431.6117,0.417,0.1504,1196.8085,0.1766,1019.2525,-17.5423,,-25.524,-21.451,27.5093,-26.3451,,
600733,S*ST前锋,-0.02,-38.24,-1.9,-410.12,-38.09,-85.03,45.2892,4.8228,0.0244,,,0.0126,14285.7143,0.0137,13138.6861,,,,,,,0.0,20.0
600734,,,,,,,12.11,7.1076,712.1966,1.2066,1.0157,177.2177,3.3113,54.3593,0.3597,500.417,1196.8911,,2779.8189,231.1805,-458.9577,2222.5334,40.0,40.0
600735,,,,,,,3.9,21.8745,646.1166,1.7184,6.4149,28.0597,1.7494,102.8924,0.9317,193.1952,0.0208,13.4021,8.5827,8.4181,13.3221,8.8112,20.0,30.0
600736,苏州高新,0.22,557.44,5.22,26384.59,626.79,7.07,20.2759,3728.7675,3.1221,42.6672,4.2187,0.2965,607.0826,0.2288,786.7133,197.5601,1453.9392,15.845999999999998,-11.5473,557.4405,7.5282,-0.0,10.0
600737,中粮糖业,0.05,-497.41,1.53,9459.33,-497.59,2.14,11.2304,4404.5729,2.1466,5.101,35.2872,0.9335,192.8227,0.4461,403.497,,,,,,,-0.0,10.0
600738,兰州民百,0.11,-26.85,3.33,4004.57,-27.05,7.61,25.0092,525.8822,1.4256,185.9296,0.9681,0.5670000000000001,317.4603,0.4487,401.1589,-11.3585,-27.0464,6.047999999999999,0.5222,-26.8456,6.047999999999999,10.0,30.0
600739,辽宁成大,0.47,-43.19,4.09,72386.47,-41.27,19.02,21.9963,3804.3237,2.4869,2.3442,76.7853,3.1909,56.4104,0.5182,347.3562,-5.5188,-41.1579,0.0859,32.9978,-43.1933,-0.6516,20.0,20.0
600740,山西焦化,-0.11,-63.67,-4.52,-8637.47,-63.67,-6.02,5.9414,1433.9532,1.8727,2.2239,80.9389,6.6279,27.1579,0.3003,599.4006,-17.0068,,-21.4721,10.4133,-63.6715,-26.2672,50.0,60.0
600741,华域汽车,0.97,-2.8,9.11,306367.3,18.6,4.99,13.8852,61339.7913,19.4561,3.0358,59.2924,9.4076,19.1335,1.137,158.3113,53.2244,19.4917,43.2784,46.8309,-2.8,44.8379,10.0,10.0
600742,一汽富维,0.41,-55.43,4.33,17539.57,-9.8,3.09,6.0041,5671.6934,13.4067,7.6204,23.6208,5.526,32.5733,1.6688,107.8619,11.0038,-4.0692,7.3111,14.8859,-55.4348,8.1102,10.0,10.0
600743,华远地产,0.13,91.43,5.43,24422.01,84.29,6.16,17.4651,3960.5934,2.1789,53.8794,3.3408,0.1775,1014.0845,0.1813,992.8296,80.9547,113.2729,16.8309,15.1629,91.4286,18.4369,10.0,20.0
600744,华银电力,-0.14,-529.45,-6.68,-25557.65,-1200.74,-11.93,3.0281,2142.1815,1.2027,1.4754,122.0008,2.3716,75.8981,0.584,308.2192,-29.0106,-955.5863,152.5645,24.5254,-529.4479,184.535,-0.0,10.0
600745,闻泰科技,0.03,130.77,0.39,1682.86,174.43,0.35,9.3821,4758.376,7.4668,4.1895,42.9646,1.0454,172.1829,0.7651,235.2634,1164.9185,278.4615,60.0383,73.286,130.7692,64.1585,-10.0,30.0
600746,,,,,,,4.46,11.8359,304.3762,0.9933,18.0911,9.9496,12.5775,14.3113,2.0053,89.7621,7.855,,1.4240000000000002,9.6572,-216.5354,1.4240000000000002,30.0,50.0
600747,*ST大控,-0.03,4.0,-1.82,-3827.16,6.37,-2.62,0.6706,1459.6733,0.9968,99.0311,1.8176,19.2577,9.3469,0.6424,280.1993,,,,,,,10.0,30.0
600748,上实发展,0.15,0.0,2.37,20623.67,26.01,9.26,36.4963,2225.6392,1.5685,18.3513,9.8086,0.0884,2036.1991,0.0867,2076.1246,188.6812,36.4116,69.6501,42.0162,0.0,77.4004,0.0,30.0
600749,西藏旅游,-0.21,-4.72,-6.39,-3929.81,-4.71,-80.03,30.4555,49.1037,0.2596,3.1698,56.7859,1.5039,119.6888,0.0992,1814.5161,,,,,,,20.0,40.0
600750,江中药业,0.66,43.48,8.01,19656.89,41.16,22.57,73.2146,870.6421,2.9021,68.9767,2.6096,1.3854,129.9264,0.5975,301.2552,-33.9537,39.2917,11.3025,-10.9903,43.4783,14.3111,0.0,10.0
600751,,,,,,,6.57,6.2972,1376.5867,0.4747,2.7928,64.4514,,,0.1121,1605.7092,681.7003,1.4643,2.8675,14.9182,-5.1672,1.9914,30.0,50.0
600753,,,,,,,-22.11,0.2719,16.0862,0.1256,8.9009,20.2227,,,0.0734,2452.3161,,,,,,,10.0,20.0
600754,锦江股份,0.37,2.62,3.72,29915.73,2.62,6.84,90.0623,4368.1811,5.4295,8.3977,21.4344,7.0738,25.446,0.5715,314.9606,75.4762,2.8204,8.0652,60.3845,2.6221,-4.2486,-10.0,20.0
600755,厦门国贸,0.37,54.17,7.16,61152.48,52.26,1.5,6.4510000000000005,40748.225,24.4812,15.9497,11.2855,1.8341,98.1408,1.0095,178.3061,52.4899,126.1057,16.1935,21.7503,54.1667,11.2065,0.0,20.0
600756,浪潮软件,0.07,-4.05,1.35,2194.33,6.39,6.08,52.4406,360.774,1.1131,0.892,201.7937,0.7182,250.6266,0.2796,643.7768,-13.2575,10.1222,124.69,43.3181,-4.0541,125.2365,-10.0,20.0
600757,长江传媒,0.25,19.05,5.83,30100.29,19.43,4.15,10.5296,7252.0136,5.9753,13.0084,13.8372,5.5528,32.4161,0.9449,190.4963,170.5946,18.7548,6.5403,36.1715,19.0476,6.2348,-0.0,10.0
600758,红阳能源,-0.17,-472.0,-4.6,-22449.85,-2501.29,-8.19,12.5532,2739.4975,2.043,1.8636,96.5873,3.4091,52.7999,0.3942,456.621,2002.708,-2501.2858,1281.6901,2253.2601,-472.0,1281.6901,40.0,80.0
600759,洲际油气,0.01,-8.64,0.32,1672.7,19.19,2.98,49.8295,559.6285,0.2472,4.5276,39.7562,0.1787,1007.2748,0.188,957.4468,-14.3458,0.1246,-4.8608,16.4185,-8.642000000000001,-5.0214,-10.0,10.0
600760,中航黑豹,-0.12,-45.45,-11.12,-4146.55,-44.45,-7.95,4.8893,521.5696,1.5119999999999998,3.7005,48.6421,1.4543,123.7709,0.5691,316.2889,,,,,,,0.0,10.0
600761,安徽合力,0.31,-13.89,4.84,19420.1,-13.53,6.54,21.9077,2968.9729,4.8133,3.3169,54.2675,2.5338,71.0395,0.7859999999999999,229.0076,-2.2569,-10.0876,6.2294,10.1996,-13.8889,6.2862,-0.0,10.0
600763,通策医疗,0.23,-45.24,8.43,7237.37,6.6,19.07,40.1537,379.324,1.183,30.4814,5.9052,9.7577,18.447,1.0742,167.5666,10.6468,5.8256,27.6846,55.9771,-45.2381,28.2381,10.0,10.0
600764,中电广通,0.04,1133.33,2.53,1234.23,1266.42,8.33,24.5568,148.0226,0.4489,1.4148,127.2265,1.0499,171.4449,0.3261,551.9779,-34.1913,175.1394,-14.0096,-38.6654,1133.3333,-18.0937,,
600765,中航重机,0.09,350.0,2.25,7342.45,418.45,2.75,26.8177,2666.3520000000008,3.4271,0.9737,184.8619,0.8390000000000001,214.5411,0.3252,553.5055,,,,,,,-10.0,10.0
600766,,,,,,,46.78,95.4715,5.553,0.0247,,,0.0024,75000.0,0.0518,3474.9035,-7.2854,38.4079,48.4062,-24.1013,0.0,48.4062,10.0,20.0
600767,*ST运盛,-0.09,81.25,-10.62,-2958.9,82.48,-123.96,66.3478,23.868,0.0699,0.7404,243.1118,0.0293,6143.3447,0.0651,2764.9770000000008,,,,,,,20.0,30.0
600768,宁波富邦,-0.09,-34.78,-30.22,-1209.6,-34.24,-3.58,2.3497,337.5235,2.5235,12.9256,13.9259,3.7564,47.9182,1.0038,179.3186,-20.0025,,-57.7656,-9.0484,-34.7826,-57.7656,,
600769,祥龙电业,0.01,-58.14,6.13,268.74,-58.29,22.09,5.322,12.1634,0.0324,12.8165,14.0444,4.8321,37.2509,0.1587,1134.2155,5.1215,-58.5224,5.7985,-10.9759,-58.1395,5.992000000000001,10.0,20.0
600770,,,,,,,6.33,21.3992,509.0192,0.3915,1.7184,104.7486,1.7686,101.7754,0.2333,771.5388,81.3015,-54.9914,5.1951,3.0199,50.0,1.1365,-10.0,20.0
600771,广誉远,0.08,2566.67,2.97,2152.65,2689.35,5.42,76.7931,396.8055,1.4283,1.646,109.356,0.8515,211.3917,0.4576,393.3566,95.1638,734.3123,626.8101,113.5737,2566.6667,767.7705,10.0,20.0
600773,西藏城投,0.05,11.11,1.44,3615.22,10.47,2.6,13.7955,1387.8299,1.9031,11.7626,15.3027,0.1659,1084.991,0.14,1285.7143,661.568,1.0938,5.4959,-0.9634,11.1111,2.4193,,
600774,汉商集团,0.03,-32.61,0.94,535.22,-32.83,1.12,30.6444,477.0491,2.7326,119.7645,1.5029,27.3341,6.5852,3.465,51.9481,-4.3646,-43.0412,-0.4553,1.9983,-32.6087,0.1033,0.0,20.0
600775,,,,,,,3.59,14.0397,1519.1961,1.6624,1.4009,128.4888,2.6892,66.9344,0.444,405.4054,-7.8009,-29.7389,1.2729,0.7181,-37.6434,1.5162,-10.0,20.0
600776,东方通信,0.04,-34.64,1.68,5000.36,-34.64,4.02,14.2727,1242.7866,0.9894,1.5965,112.7466,1.5978,112.6549,0.4347,414.0787,-35.2534,-34.6563,2.285,-1.0023,-34.6391,2.3196,10.0,40.0
600777,新潮能源,-0.04,-33.33,-0.98,-3678.89,-7.29,-37.13,3.74,99.0622,0.0929,1.6585,108.5318,0.1952,922.1311,0.0355,5070.4225,-45.2305,,214.0014,61.1574,-33.3333,382.9096,0.0,20.0
600778,友好集团,-0.3,-207.04,-6.04,-9378.46,-207.05,-3.18,22.2908,2948.8615,9.4669,419.7155,0.4289,1.8442,97.6033,1.1715,153.6492,-5.8987,-203.5462,-8.4575,-7.3607,-207.0387,-9.942,10.0,20.0
600779,水井坊,0.19,81.6,6.82,9111.74,81.55,18.49,74.3055,492.6032,1.0083,106.0758,1.6969,0.1744,1032.1101,0.4019,447.8726,26.6841,81.5528,6.3472,15.995,81.5969,6.3472,-0.0,20.0
600780,通宝能源,0.07,-60.14,1.78,8407.5,-60.12,3.56,17.2158,2355.9176,2.0548,12.38,14.5396,22.7589,7.909,1.1325,158.9404,-16.6941,-64.5726,6.0161,7.2877,-60.1414,6.4568,10.0,10.0
600781,辅仁药业,0.08,4.16,3.95,1423.23,4.19,6.45,36.2244,220.3603,1.2408,3.192,56.39100000000001,0.9931,181.2506,0.6334,284.1806,12.1887,4.1373,4.4389,7.0824,4.1612,3.6124,0.0,10.0
600782,新钢股份,0.08,-179.5,1.36,11081.22,-180.67,0.9,6.5448,12311.0311,8.8349,7.0535,25.5192,4.2475,42.3779,0.8622,208.7683,,,,,,,10.0,30.0
600783,鲁信创投,0.41,36.67,8.6,30797.55,37.53,348.96,27.3527,88.2529,0.1185,1.7494,102.8924,1.0665,168.7764,0.0934,1927.1949,-7.2392,37.4204,6.3234,5.1894,36.6667,6.3796,10.0,30.0
600784,鲁银投资,0.12,11600.0,4.53,6675.9,8204.15,4.35,6.3335,1534.0297,2.6999,3.6425,49.4166,0.742,242.5876,0.4096,439.4531,30.4412,804.2727,-4.5513,-13.3524,11600.0,-1.2477,0.0,20.0
600785,新华百货,0.17,-69.26,2.03,3797.92,-69.26,1.01,19.6141,3749.3964,16.6173,50.8884,3.5372,4.6689,38.553,2.0022,89.9011,-0.7240000000000001,-78.3978,1.1964,2.9328,-69.2603,2.7771,10.0,30.0
