code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
002070,*ST众和,-0.02,242.86,-2.38,-1547.01,238.45,-7.01,19.8544,220.3752,0.3469,0.4242,212.1641,0.3122,288.2767,0.1752,513.6986,,,,,,,0.0,0.0
002071,长城影视,0.02,-25.81,1.47,1233.09,-24.88,10.6,39.6047,116.295,0.2213,0.1155,779.2208,0.2826,318.4713,0.0743,1211.3055,-54.4304,-30.2916,-12.9983,0.8339,-25.8065,-13.6513,-10.0,20.0
002072,凯瑞德,-0.02,-75.38,-2.97,-280.89,-75.41,-12.64,28.7672,22.2046,0.1261,0.5286,170.2611,,,0.0496,1814.5161,,,,,,,30.0,40.0
002073,软控股份,0.02,-150.0,0.32,1478.94,-141.95,2.54,18.9761,581.4396,0.6194,0.3626,248.2074,0.3097,290.6038,0.1032,872.0930000000002,80.6197,,9.9516,-7.8646,-150.0,10.0859,-10.0,20.0
002074,国轩高科,0.23,-34.29,5.0,20201.16,-34.02,18.23,38.1498,1107.6439,1.2621,0.3852,233.6449,0.9435,95.3895,0.181,497.2376,-5.6782,-34.1629,24.2274,43.1383,-34.2857,24.4884,10.0,30.0
002075,沙钢股份,0.05,2566.67,3.81,10659.17,2555.79,3.66,12.1565,2909.2838,1.3183,55.109,1.6331,1.4431,62.3657,0.7725,116.5049,103.5846,3806.4952,24.3082,23.965,2566.6667,23.4829,,
002076,雪莱特,0.02,48.59,0.76,773.16,47.94,3.74,28.3707,206.3994,0.5624,0.8321,108.1601,0.6251,143.977,0.1899,473.9336,21.996,227.7819,2.1793,36.7802,48.5915,2.9789,,
002077,大港股份,-0.05,-717.28,-0.74,-2817.68,-949.57,-8.97,22.2983,313.8741,0.5408,0.3606,249.584,0.1474,610.5834,0.08800000000000001,1022.7273,2.6398,-6162.1609,113.4265,38.4231,-717.284,118.7849,-30.0,50.0
002078,太阳纸业,0.17,183.33,5.38,44007.32,210.22,9.97,23.4746,4410.947,1.7394,3.5454,25.385,2.6226,34.3171,0.5708,157.6734,52.474,231.3183,16.2391,2.7727,183.3333,17.8877,20.0,30.0
002079,,,,,,,,,,,1.2735,70.6714,1.5832,56.8469,0.2848,316.0112,45.0321,74.2416,13.084,15.1372,44.4444,11.5798,-10.0,20.0
002080,中材科技,0.17,134.53,1.7,13700.44,372.85,6.74,27.5851,2032.202,2.5188,0.8577,104.9318,0.8942,100.6486,0.2413,372.9797,162.3821,414.1188,187.8663,148.6827,134.5304,184.956,10.0,30.0
002081,,,,,,,10.99,15.7424,4347.9131,1.6448,0.2544,353.7736,18.5336,4.856,0.2034,442.4779,3.9391,0.0496,15.3913,12.2471,-31.269,14.9127,-0.0,20.0
002082,栋梁新材,0.03,-25.0,0.54,748.32,-21.24,0.27,1.22,2711.2236,11.3916,27.3019,3.2965,12.7255,7.0724,2.2554,39.9042,52.2656,-21.0625,3.4962,4.3909,-25.0,3.262,-10.0,10.0
002083,孚日股份,0.14,36.93,4.0,13028.3,36.87,11.1,27.0492,1173.1279,1.2919,2.7185,33.1065,0.4572,196.8504,0.3717,242.1308,6.3002,37.1395,7.5212,-2.9149,36.9275,7.5321,10.0,20.0
002084,,,,,,,3.55,20.2311,463.1501,1.0149,1.2475,72.1443,1.188,75.7576,0.433,207.8522,18.6554,108.3473,7.5155,-3.209,109.8837,6.4422,-10.0,20.0
002085,万丰奥威,0.11,-40.51,3.7,19995.84,18.68,7.99,21.9208,2499.8027,1.3717,1.5202,59.2027,1.8799,47.8749,0.5479999999999999,164.2336,17.2654,10.1745,19.4444,6.9408,-40.5084,26.4617,0.0,30.0
002086,东方海洋,0.0,-32.76,0.07,264.87,32.57,1.89,19.3274,139.8178,0.2033,0.6155,146.2226,0.1139,790.1668,0.0807,1115.2416,8.9333,-24.7262,2.0152,6.0251,-32.7586,2.0195,10.0,30.0
002087,新野纺织,0.03,-10.79,0.77,2295.84,40.09,2.05,15.7321,1118.8671,1.3698,2.0478,43.9496,0.7283,123.5754,0.2387,377.0423,39.7029,40.0932,45.8627,25.2143,-10.7937,45.8627,-0.0,10.0
002088,,,,,,,6.36,29.492,267.4482,1.143,0.6809999999999999,132.1586,0.8906,101.0555,0.2204,408.3485,13.9968,130.7667,5.647,0.0318,130.7937,5.647,10.0,20.0
002089,新海宜,0.02,-215.15,0.68,1303.08,-214.81,4.71,22.0534,276.1532,0.4017,0.3922,229.4748,0.878,102.5057,0.1201,749.3755,-20.4351,,2.9812,15.0518,-215.1515,1.8492,10.0,30.0
002090,金智科技,0.14,57.69,2.85,3430.45,61.42,6.29,23.4572,544.7917,2.2911,0.6008,149.8003,0.912,98.6842,0.1987,452.9441,52.7391,63.6201,10.865,35.8606,57.6881,10.871,-10.0,20.0
002091,,,,,,,2.14,10.6292,7170.5087,5.9345,1.9426,46.3297,3.8088,23.6295,0.5621,160.1139,334.8781,261.0005,328.8017,359.7996,-4.0,264.9541,10.0,20.0
002092,中泰化学,0.33,870.15,4.61,69752.18,1395.65,10.36,26.6439,6727.0323,3.134,4.985,18.0542,2.2068,40.783,0.415,216.8675,85.4845,752.9737,46.5367,31.0287,870.1493,66.1138,30.0,50.0
002093,国脉科技,0.05,23.24,1.62,4755.17,43.53,16.53,41.3236,287.5659,0.2854,1.3807,65.1843,0.1428,630.2521,0.091,989.011,13.8053,38.4412,118.0407,61.6117,23.2376,118.9478,-10.0,20.0
002094,,,,,,,3.26,16.0492,763.1338,2.0229,1.7034,52.8355,1.6089,55.9388,0.4188,214.8997,63.744,41.8921,138.0735,63.3306,40.6383,130.8295,-10.0,30.0
002095,生意宝,0.03,50.0,0.79,649.92,9.33,7.38,36.0778,87.956,0.348,10.0373,8.9666,18.3456,4.9058,0.0855,1052.6316,90.9153,10.3127,106.9293,101.5851,50.0,65.4412,-0.0,20.0
002096,南岭民爆,-0.05,17.5,-0.86,-1746.14,9.01,-2.6,17.4239,670.6744,1.8063,1.4902,60.3946,2.4189,37.207,0.2735,329.0676,,,,,,,-20.0,30.0
002097,,,,,,,7.52,40.6814,939.6497,1.244,0.3456,260.4167,0.3423,262.9273,0.1551,580.2708,124.096,758.3786,32.0019,60.70399999999999,429.3785,5.2814,0.0,10.0
002098,浔兴股份,0.02,17.65,0.68,768.55,28.47,3.16,27.6719,243.009,0.6787,0.9474,94.9968,0.7181,125.3307,0.3846,234.0094,24.8109,28.4719,8.6036,3.3686,17.6471,8.6036,-0.0,0.0
002099,海翔药业,0.07,-22.22,2.41,11631.3,-12.5,19.9,44.6988,584.2395,0.36,1.3241,67.9707,0.5014,179.4974,0.1389,647.9482,-8.9545,-10.7552,36.0275,41.0113,-22.2222,35.3755,-0.0,20.0
002100,,,,,,,10.32,22.8574,1039.3934,1.0788,4.4754,20.1099,0.8518,105.6586,0.4114,218.7652,7.996,10.4521,11.5405,14.7112,10.0,11.7442,-10.0,10.0
002101,,,,,,,7.09,25.0523,784.9848,3.1649,0.9642,93.3416,1.3855,64.9585,0.4488,200.5348,32.7115,74.4284,49.3437,40.7217,32.9586,48.1028,10.0,20.0
002102,,,,,,,1.94,6.1279,1721.2314,0.6535,5.5317,16.2699,5.2853,17.0284,0.8782,102.4824,517.4636,-14.2933,73.0926,56.091,-76.2172,74.3623,-20.0,20.0
002103,广博股份,0.05,25.0,1.42,2433.81,98.62,5.31,19.6421,457.5834,0.9997,1.3772,65.35,1.8093,49.743,0.5593,160.9154,51.5111,85.9858,5.9334,36.7997,25.0,6.2395,-20.0,30.0
002104,恒宝股份,0.06,-25.0,2.5,4140.06,-29.46,14.09,34.1029,293.7222,0.4115,1.1621,77.446,0.7106,126.6535,0.2184,412.0879,-23.0683,-27.8943,5.3515,7.1416,-25.0,4.2115,0.0,20.0
002105,信隆健康,0.0,-71.43,0.28,137.24,-73.13,0.36,12.5274,377.2327,1.0236,1.1035,81.5587,1.4126,63.7123,0.4412,203.9891,13.5406,-182.1802,1.9328,14.4309,-71.4286,5.7041,-20.0,30.0
002106,莱宝高科,0.05,428.42,0.96,3542.49,427.66,4.72,14.9809,750.4645,1.0632,0.8233,109.3162,1.6469,54.6481,0.2609,344.9598,59.6432,434.3977,7.2563,10.324000000000002,428.4211,7.0047,-0.0,20.0
002107,沃华医药,0.05,25.0,3.78,1884.05,20.68,11.93,78.5997,157.8406,0.4375,2.3817,37.7881,0.5712,157.563,0.3998,225.1126,19.8447,35.2995,5.6015,9.4812,25.0,3.245,-20.0,30.0
002108,沧州明珠,0.21,23.53,4.93,13727.25,32.44,19.63,32.1167,698.9962,1.0894,0.8189,109.9035,1.3771,65.3547,0.3045,295.5665,42.53,32.5585,53.5069,43.5313,23.5294,50.4158,10.0,30.0
002109,兴化股份,0.08,-199.27,1.81,5701.58,-294.45,11.08,22.9586,514.4712,0.7329,7.9513,11.3189,5.257999999999999,17.1168,0.6362,141.4649,284.205,,217.5825,151.3421,-199.2665,219.916,-0.0,40.0
002110,,,,,,,8.52,13.3747,4781.1193,3.4806,420.877,0.2138,2.7076,33.2398,0.8254,109.038,75.9131,843.883,355.5104,82.7611,266.6667,355.5104,20.0,30.0
002111,威海广泰,0.11,0.0,1.53,4099.09,-0.01,12.31,34.526,332.8087,0.8716,0.4315,208.5747,0.221,407.2398,0.1353,665.1885,8.1449,-4.4261,34.8009,27.7509,0.0,32.1861,-20.0,30.0
002112,三变科技,-0.06,-1600.0,-2.56,-1278.13,-1568.49,-14.46,11.5825,88.3826,0.4384,0.2212,406.8716,0.3881,231.899,0.1106,813.7432,-28.7699,-1568.4936,1.515,-23.0822,-1600.0,1.515,10.0,20.0
002113,,,,,,,12.31,93.6141,42.632,0.0565,,,,,,,860.9846,562.5301,942.4267,902.5511,4.4776,942.4267,-20.0,40.0
002114,罗平锌电,0.02,-122.22,0.39,573.06,-124.11,2.39,17.3901,239.0059,0.7390000000000001,26.2426,3.4295,0.6514,138.164,0.4232,212.6654,,,,,,,20.0,20.0
002115,,,,,,,-4.22,20.0702,216.9445,0.5211,0.5212,172.6784,0.4403,204.4061,0.1281,702.5761,22.4481,,2.0816,26.1239,-38.5675,0.3988,-10.0,30.0
002116,中国海诚,0.1,-16.67,3.69,4356.93,-9.7,4.4,9.2755,988.4688,2.3668,2.3446,38.3861,1.5417,58.3771,0.2937,306.4351,-15.1491,-9.6982,4.9962,5.5642,-16.6667,4.9962,-10.0,20.0
002117,,,,,,,11.84,36.044,362.4418,0.9963,1.0384,86.6718,2.6046,34.5543,0.2843,316.567,-0.0782,-7.8609,7.522,7.4727,-9.3702,7.1336,-20.0,20.0
002118,,,,,,,19.55,75.7449,180.3642,0.1408,0.2924,307.7975,0.0164,5487.8049,0.0386,2331.6062,27.9714,234.3009,86.6668,28.6458,50.0,86.6927,0.0,10.0
002119,,,,,,,5.09,22.3784,266.8738,1.2942,0.9187,97.9645,0.8884,101.3057,0.3245,277.3498,3.008,71.6713,8.1005,8.3356,94.4444,7.5288,-10.0,20.0
002120,韵达股份,0.28,300.0,6.95,27886.76,2727.85,14.74,28.6693,1891.7798,1.8663,5.8773,15.3132,54.6406,1.6471,0.6195,145.2785,769.9162,1777.4362,806.4138,588.4318,300.0,872.0747,10.0,20.0
002121,科陆电子,0.04,91.83,1.78,4753.0,382.3,6.69,37.272,710.1602,0.5047,0.2513,358.1377,0.3833,234.803,0.1011,890.2077,72.7286,290.7751,88.9389,35.8358,91.8269,93.3757,10.0,10.0
002122,天马股份,0.01,40.0,0.37,1660.07,39.5,2.74,20.2225,604.7971,0.509,0.5998,150.05,0.3078,292.3977,0.1617,556.5863,16.3725,30.9364,-5.5809,-10.8168,40.0,-5.5853,-0.0,0.0
002123,梦网荣信,0.05,-37.5,0.78,4011.27,-43.95,6.9,27.6578,580.6578,0.6739,0.3577,251.6075,1.3328,67.527,0.1829,492.0722,-2.6137,-43.4546,2.6925,-3.3136,-37.5,3.3453,-20.0,30.0
002124,天邦股份,0.08,-66.53,3.68,5272.32,-23.63,9.44,27.9326,558.3430000000002,0.7222,4.1012,21.9448,0.7288,123.4907,0.3032,296.8338,35.0772,-23.8011,149.2725,116.3443,-66.5272,151.9835,-10.0,20.0
002125,湘潭电化,0.02,1400.0,0.5,526.31,2659.03,3.58,25.2362,146.8086,0.4247,0.7646,117.7086,0.4927,182.6669,0.1973,456.1581,39.7155,1857.9758,2.9924,14.2126,1400.0,2.6985,10.0,40.0
002126,,,,,,,8.45,26.4561,930.149,1.2899,0.86,104.6512,1.097,82.0419,0.398,226.1307,38.8056,45.1311,11.6076,19.1917,-31.25,12.6892,10.0,20.0
002127,南极电商,0.02,0.0,1.67,2581.92,58.28,36.84,72.9824,70.0718,0.0455,0.2477,363.3428,0.3578,251.5372,0.0529,1701.3233,64.5728,59.8138,26.9996,50.2573,0.0,24.861,10.0,20.0
002128,,,,,,,32.39,52.7635,2169.5053,1.3274,1.0433,86.2647,3.0051,29.9491,0.4351,206.849,53.5314,181.94,12.3244,0.3883,186.6667,12.3235,,
002129,中环股份,0.04,1.02,0.98,10463.27,1.23,6.3,16.3712,1658.755,0.6273,1.5581,57.7627,0.9501,94.7269,0.2058,437.3178,3.901,4.5478,3.3417,22.282,1.0204,3.3724,,
002130,沃尔核材,0.02,-50.0,0.52,1362.75,-33.61,2.83,27.3328,480.4508,0.7672,0.6896,130.5104,0.9263,97.1607,0.2485,362.173,41.1944,-32.6626,55.4223,48.6126,-50.0,55.0389,10.0,10.0
002131,,,,,,,7.15,18.0892,2097.9731,1.3057,0.6913,130.1895,4.5931,19.5946,0.4528,198.7633,51.4985,11.5563,28.5799,34.5018,0.0,28.585,-20.0,20.0
002132,恒星科技,0.02,0.0,1.18,3091.54,90.08,4.76,17.8161,648.3657,0.5158,0.9724,92.5545,1.5741,57.1755,0.2436,369.4581,66.008,119.3594,53.9719,52.6594,0.0,55.8693,0.0,10.0
002133,广宇集团,0.03,,0.7,1992.26,4420.91,2.61,18.7589,762.5155,0.9849,29.5662,3.044,0.1219,738.3101,0.0996,903.6145,332.3541,,9.5052,-6.2207,,4.1779,-10.0,20.0
002134,,,,,,,-6.1,4.9598,93.7619,0.3813,0.9957,90.3887,1.0564,85.195,0.3571,252.0302,,,,,,,-40.0,80.0
002135,东南网架,0.04,100.0,1.33,3243.0,69.76,2.11,10.0632,1531.1037,1.7917,0.5971,150.7285,0.5356,168.0358,0.2407,373.9094,40.8993,66.398,2.5382,-0.6551,100.0,2.3869,10.0,30.0
002136,安纳达,0.15,-310.78,6.15,3195.72,-310.85,12.71,21.6552,251.3127,1.1687,6.1787,14.5662,1.7311,51.9901,0.7648,117.6778,46.6427,,22.5196,3.7744,-310.7801,20.2054,10.0,40.0
002137,麦达数字,0.03,-15.22,1.01,1637.29,-11.34,8.85,22.672,184.9069,0.3208,0.8629,104.2995,2.7852,32.3137,0.1928,466.805,-9.1611,-8.4451,10.5312,4.1878,-15.2239,10.2914,-20.0,60.0
002138,顺络电子,0.09,-10.0,2.4,6490.57,-14.34,18.03,39.7776,359.9291,0.4764,0.5731,157.0407,0.7136,126.1211,0.2461,365.705,7.0747,-14.3988,10.1919,19.103,-10.0,10.2313,-10.0,20.0
002139,拓邦股份,0.08,14.29,2.04,3540.68,107.87,6.67,23.8629,530.5322,1.1699,0.9625,93.5065,1.727,52.1135,0.3279,274.4739,78.0609,132.5957,22.5842,25.5539,14.2857,14.6745,20.0,30.0
002140,东华科技,0.05,19.79,1.01,2077.45,19.85,6.73,18.6154,308.511,0.6916,0.4656,193.299,0.1313,685.4532,0.0577,1559.792,19.1645,18.9425,3.4361,8.6708,19.7943,3.2524,-10.0,40.0
002141,贤丰控股,0.0,-22.5,0.27,350.57,386.59,1.44,11.8995,242.4867,0.2137,1.2573,71.582,1.8214,49.4125,0.1984,453.629,45.4119,120.0877,299.9019,154.8259,-22.5,322.534,0.0,10.0
002142,,,,,,,36.67,44.4578,6433.416,1.6496,,,,,,,,16.1268,9.244,12.9417,15.3846,9.2695,20.0,30.0
002143,印纪传媒,0.1,11.89,4.78,11136.4,13.91,35.06,56.8008,317.6376,0.2871,0.218,412.844,0.2493,361.0108,0.0954,943.3962,-30.1034,12.7687,36.5156,45.8094,11.8889,40.4172,,
002144,宏达高科,0.12,50.0,1.22,2057.04,49.36,13.83,34.7208,148.6501,0.8409,1.1138,80.8045,1.9266,46.7144,0.2943,305.8104,31.2845,47.9108,6.0711,2.8881,50.0,5.956,-10.0,20.0
002145,中核钛白,0.07,-177.78,4.42,11834.6,-353.77,14.85,30.1921,796.9045,0.5,2.481,36.2757,1.4642,61.467,0.4056,221.8935,79.7958,,21.5775,14.4945,-177.7778,21.5775,10.0,20.0
002146,荣盛发展,0.11,37.5,1.92,45802.7,38.01,8.96,31.2797,5110.0619,1.1752,12.9211,6.9654,0.0372,2419.3548,0.0354,2542.3729,26.2476,48.5611,15.0583,40.4472,37.5,15.1572,-10.0,30.0
002147,新光圆成,0.02,-130.19,0.3,2225.83,-262.01,5.33,45.3972,417.5232,0.2969,1.7981,50.0528,0.035,2571.4286,0.043,2093.0233,881.5454,,765.0001,1199.1941,-130.1887,805.9666,-0.0,10.0
002148,北纬科技,0.11,1000.0,2.66,2937.95,749.86,21.95,45.3973,133.8352,0.5189,3.6022,24.9847,13.6498,6.5935,0.2219,405.5881,144.4953,1281.7666,11.7828,17.3112,1000.0,10.1262,10.0,30.0
002149,,,,,,,-0.27,10.1693,313.4311,1.4735,0.8335,107.9784,0.4359,206.4694,0.1917,469.4836,19.0982,,99.5269,22.8944,-89.0667,124.5988,-10.0,20.0
002150,通润装备,0.07,16.67,1.84,1953.24,38.48,7.0,24.8044,278.7784,1.0165,1.5414,58.3885,1.6964,53.0535,0.263,342.2053,34.4226,45.651,69.0427,54.6442,16.6667,69.985,-20.0,30.0
002151,北斗星通,0.01,-125.0,0.08,364.73,-132.36,1.11,33.3213,325.6975,0.6351,0.4355,206.659,0.5008,179.7125,0.108,833.3333,13.6936,,62.154,51.301,-125.0,63.5923,-10.0,20.0
002152,广电运通,0.16,-5.88,3.11,26439.6,47.82,31.45,42.9384,840.5095,0.519,1.1024,81.6401,0.243,370.3704,0.1015,886.6995,1.5219,53.3777,15.3295,13.1657,-5.8824,12.3905,-0.0,10.0
002153,石基信息,0.06,-62.5,1.26,6279.14,8.45,11.44,45.3906,548.5099,0.5141,1.4861,60.5612,1.0349,86.9649,0.1535,586.3192,28.392,2.676,6.0623,10.7798,-62.5,8.4914,0.0,10.0
002154,报喜鸟,0.01,0.0,0.58,1406.29,48.15,2.53,61.6902,554.057,0.4727,1.3791,65.26,0.2562,351.2881,0.3336,269.7842,16.6207,42.4153,-13.8207,-8.1276,0.0,-13.927,-0.0,20.0
002155,湖南黄金,0.06,-700.0,1.53,6681.13,-1110.32,4.84,20.3836,1380.1115,1.1481,7.9416,11.3327,2.0769,43.3338,0.7139,126.0681,1.8145,,29.9949,11.8372,-700.0,29.6717,-0.0,20.0
002156,通富微电,0.04,0.0,0.92,3602.91,15.98,2.49,13.7014,1445.7479999999996,1.4864,1.1819,76.1486,1.5077,59.6936,0.3652,246.4403,144.4084,102.3326,64.2118,58.3303,0.0,4.7723,-10.0,20.0
002157,正邦科技,0.05,-85.29,2.1,12342.94,-45.88,2.67,12.1789,4621.8019,2.0175,9.2785,9.6998,1.8067,49.8146,0.9198,97.8474,15.2534,-41.7944,68.2233,31.9997,-85.2941,76.5996,-10.0,20.0
002158,,,,,,,11.15,34.0913,220.8563,0.4164,1.4376,62.6043,0.7971,112.9093,0.1194,753.7688,32.9218,0.7733,6.7491,9.3841,-43.2069,5.8414,20.0,80.0
002159,,,,,,,-32.07,41.0348,91.9694,0.6632,8.0994,11.1119,0.2075,433.7349,0.2167,415.3207,-0.0055,,-29.6771,16.8613,75.0,-15.722,-20.0,30.0
002160,常铝股份,0.03,277.5,0.69,2213.12,310.91,2.58,16.6105,857.1704,1.1832,1.0893,82.6219,0.7751,116.114,0.3124,288.0922,46.9472,306.3258,35.654,20.797,277.5,35.6773,10.0,30.0
002161,远望谷,-0.02,-1145.0,-0.96,-1542.82,-1101.23,-18.87,45.8354,81.725,0.1104,0.3416,263.466,0.1736,518.4332,0.1027,876.3389,-19.5123,-409.2525,-1.1479,12.2255,-1145.0,-0.6729999999999999,20.0,60.0
002162,悦心健康,-0.01,-45.96,-1.33,-1082.56,-29.58,-7.38,32.315,146.5802,0.172,1.2354,72.8509,0.3068,293.3507,0.2187,411.5226,30.2025,,3.9189,-2.3709,-45.9574,3.9998,-20.0,20.0
002163,中航三鑫,-0.03,,-2.77,-2013.48,587.4,-2.59,13.7666,776.9118,0.9668,0.9439,95.3491,0.7497,120.048,0.2854,315.3469,-19.6441,,-6.9268,-1.7036,,-1.0698,-10.0,20.0
002164,,,,,,,3.11,23.4891,131.6184,0.2953,0.4826,186.4898,0.376,239.3617,0.1944,462.963,24.8041,,1.5709,-3.3046,-280.0,1.6485,-0.0,20.0
002165,红宝丽,0.03,-50.0,1.21,1901.73,-38.74,3.51,14.8835,540.4327,0.8976,1.6486,54.5918,1.7175,52.4017,0.4137,217.5489,30.6003,-35.8635,43.1441,38.1159,-50.0,43.9218,-10.0,20.0
002166,,,,,,,9.07,25.2238,142.8149,0.3265,2.7198,33.0907,0.078,1153.8462,0.091,989.011,30.9081,-22.0483,5.6717,26.8812,-25.0,5.6569,10.0,10.0
002167,东方锆业,0.01,-150.0,0.31,331.3,-123.21,2.36,23.2512,139.9517,0.2253,0.3007,299.3016,0.4416,203.8043,0.1593,564.9718,54.9518,,5.4872,-7.2304,-150.0,11.0824,10.0,20.0
002168,深圳惠程,-0.01,-50.0,-0.41,-556.21,-68.58,-10.45,27.9185,53.2086,0.0643,0.4945,182.002,0.578,155.7093,0.0545,1651.3761,36.4287,,21.7977,51.5679,-50.0,21.7977,,
002169,,,,,,,4.37,20.5275,240.6854,0.611,0.202,445.5446,0.7702,116.8528,0.111,810.8108,-9.0978,-31.9007,124.6275,23.6836,-17.3375,135.3448,-20.0,30.0
002170,芭田股份,0.01,-69.76,0.27,549.72,-69.45,1.37,18.772,399.3537,0.4486,5.5909,16.0976,0.8641,104.1546,0.3513,256.1913,7.6653,-79.8986,8.044,-6.3068,-69.7561,7.1018,-10.0,20.0
002171,,,,,,,3.77,7.625,2176.7112,4.0716,3.9274,22.9159,2.6892,33.4672,0.718,125.3482,38.8204,257.6692,88.2578,58.5015,201.9608,93.6209,0.0,20.0
002172,澳洋科技,0.08,68.75,4.41,5948.49,80.02,4.76,12.3255,1248.7892,1.7025,4.2687,21.0837,2.1499,41.8624,0.5933,151.6939,20.265,118.1951,16.2645,18.525,68.75,18.5893,-10.0,30.0
002173,创新医疗,0.06,-14.29,0.38,2408.63,-16.93,12.79,35.2528,188.2687,0.412,1.2715,70.7825,0.162,555.5556,0.0818,1100.2445,-4.6515,-17.0156,3.6284,-5.1556,-14.2857,3.6185,-10.0,20.0
002174,游族网络,0.24,-36.84,7.31,20593.69,86.66,23.19,44.5188,887.7825,1.0307,1.1743,76.6414,,,0.4681,192.2666,101.0186,81.5992,30.4468,83.5053,-36.8421,30.2263,10.0,30.0
002175,东方网络,0.04,201.43,2.15,3178.56,885.07,16.62,54.896,191.1416,0.2535,0.644,139.7516,0.5136,175.2336,0.1589,566.394,71.4015,702.8517,7.802,18.1782,201.4286,4.171,-30.0,50.0
002176,江特电机,0.03,7.14,1.21,4535.77,23.52,12.85,26.2034,352.96,0.2402,0.4982,180.6503,0.3665,245.5662,0.0964,933.61,-38.3099,14.5171,-25.4875,-20.4706,7.1429,-18.5584,20.0,40.0
002177,御银股份,0.02,-50.0,1.02,1726.13,-48.83,10.13,31.048,170.3273,0.2237,0.9735,92.4499,0.4561,197.3251,0.2059,437.1054,-36.0667,-48.8269,0.4065,-9.9009,-50.0,0.4065,-10.0,20.0
002178,延华智能,-0.03,-400.0,-2.07,-2390.13,-360.24,-8.46,3.1934,282.2188,0.3879,0.7586,118.6396,0.3927,229.1826,0.1713,525.394,16.9774,-426.5564,-1.8019,13.0583,-400.0,-2.1958,10.0,10.0
002179,中航光电,0.3,10.83,4.37,18371.42,10.85,12.91,35.2054,1422.3797,2.3376,0.5948,151.3114,0.7440000000000001,120.9677,0.2143,419.972,-2.7517,13.8374,19.0445,11.2994,10.8324,20.1485,20.0,30.0
002180,,,,,,,-16.42,7.4018,5226.6117,5.1645,1.8316,49.1374,1.6740000000000002,53.7634,0.4705,191.2859,675.7532,-1560.6798,37.7154,1543.8496,-510.4762,-52.7289,-10.0,20.0
002181,粤传媒,-0.03,-40.46,-0.8,-3008.99,-40.47,-15.48,21.2238,194.2859,0.1673,0.6554,137.3207,1.7481,51.4845,0.0767,1173.4029,-17.5329,,-1.921,3.1076,-40.4598,-2.0142,-20.0,30.0
002182,云海金属,0.19,186.06,4.19,6102.28,195.79,5.34,13.1462,1140.7684,3.5294,1.5816,56.9044,1.6173,55.6483,0.6313,142.563,40.3879,221.3552,-1.5917,6.1217,186.0606,11.8824,30.0,50.0
002183,怡亚通,,,3.32,18586.33,13.34,1.2,6.4110000000000005,15421.5862,7.2796,1.2412,72.5105,1.7358,51.8493,0.4426,203.3439,15.0412,2.0741,14.3828,29.366,-100.0,8.6622,-20.0,20.0
002184,海得控制,-0.07,-275.0,-1.58,-1741.76,-290.39,-5.23,16.8986,332.537,1.389,0.4321,208.2851,0.8237,109.2631,0.2018,445.9861,2.3167,-253.2155,30.8409,14.5279,-275.0,32.8893,-20.0,30.0
002185,华天科技,0.11,13.89,2.31,11447.41,48.11,7.7,18.3906,1485.7999,1.3943,1.8249,49.3178,1.224,73.5294,0.4615,195.0163,34.8622,52.3248,4.888,12.2328,13.8918,6.2737,0.0,20.0
002186,全聚德,0.12,5.88,2.42,3553.37,5.87,8.13,61.1933,436.6122,1.4154,5.9761,15.06,2.6324,34.1893,0.3988,225.677,-1.2733,10.4325,5.0392,8.8897,5.8824,5.2278,-10.0,20.0
002187,广百股份,0.14,0.0,1.87,4856.51,2.06,3.02,19.5934,1606.6209,4.6919,12.146,7.4098,7.541,11.9348,0.7272,123.7624,-9.469,1.2532,1.403,-10.5558,0.0,1.6261,-10.0,10.0
002188,巴士在线,0.01,-66.67,0.19,398.75,-52.48,2.09,37.8149,190.5371,0.636,0.4693,191.775,3.0338,29.6658,0.3099,290.4163,82.5986,-52.4166,4.4346,8.2387,-66.6667,4.4475,-0.0,10.0
002189,利达光电,0.01,-1500.0,0.51,272.39,-1094.94,1.31,10.6751,207.0909,1.0394,0.8221,109.4757,2.5456,35.3551,0.3767,238.9169,6.7101,,2.4245,8.8092,-1500.0,3.2012,-10.0,20.0
002190,成飞集成,0.01,-55.35,0.28,504.74,-55.35,1.68,22.6068,300.1781,0.8696,0.5144,174.9611,0.2885,311.9584,0.0617,1458.671,11.4735,-97.6802,31.9679,36.178,-55.3517,5.7772,-10.0,10.0
002191,劲嘉股份,0.13,-27.78,3.77,17564.83,-26.12,23.33,43.7255,752.8117,0.5722,0.9428,95.4603,0.7509,119.8562,0.332,271.0843,19.2322,-21.9134,1.9568,1.2546,-27.7778,8.1578,0.0,10.0
002192,,,,,,,0.63,35.0354,48.2138,0.1856,0.5698,157.9502,0.6263,143.7011,0.1589,566.394,27.0573,-33.589,3.0836,-5.7619,-57.1429,0.2211,30.0,50.0
002193,,,,,,,2.74,17.5699,181.2539,0.6925,0.4623,194.6788,0.34700000000000003,259.366,0.0663,1357.4661,67.0126,24.1666,261.1127,128.6374,-33.3333,261.1127,-20.0,40.0
